pulse_index,start_ms,end_ms,duration_ms,anchor_ms,peak_ms,peak_adc,mean_adc,baseline_adc,threshold_adc,sample_count,op598_detected
0,41.727,78.034,36.30700000000001,41.727,41.727,2640,2317.421232876712,2286.1105294117647,2463.055264705882,292,True
1,1938.018,1965.836,27.817999999999984,1978.027,1978.027,2251,2195.2105263157896,2286.1105294117647,2286.1105294117647,304,False
2,3955.868,3991.913,36.04500000000007,4448.022,4448.022,2224,2187.151724137931,2286.1105294117647,2286.1105294117647,290,False
3,5888.034,5915.606,27.572000000000116,6768.034,6768.034,2229,2194.9440789473683,2286.1105294117647,2286.1105294117647,304,False
4,7905.666,7941.802,36.13599999999951,9698.038,9698.038,2230,2190.262839879154,2286.1105294117647,2286.1105294117647,331,False
5,10108.038,10135.726,27.688000000000102,10108.038,10108.038,2240,2207.1938775510203,2286.1105294117647,2286.1105294117647,294,False
6,12055.711,12091.818,36.10699999999997,12098.034,12098.034,2251,2212.0454545454545,2286.1105294117647,2286.1105294117647,308,False
7,14101.874,14138.027,36.15300000000025,15288.038,15288.038,2259,2219.8766233766232,2286.1105294117647,2286.1105294117647,308,False
8,16148.039,16181.808,33.76900000000023,16188.039,16188.039,2257,2221.710801393728,2286.1105294117647,2286.1105294117647,287,False
9,18058.03,18085.891,27.861000000000786,18058.03,18058.03,2271,2224.5811688311687,2286.1105294117647,2286.1105294117647,308,False
10,20102.004,20138.035,36.03099999999904,21008.038,21008.038,2270,2229.6708860759495,2286.1105294117647,2286.1105294117647,316,False
11,22208.03,22241.988,33.95800000000236,23204.92,23204.92,2258,2231.246153846154,2286.1105294117647,2286.1105294117647,325,False
12,24378.039,24408.027,29.987999999997555,24418.036,24418.036,2277,2238.133333333333,2286.1105294117647,2286.1105294117647,270,False
13,26178.039,26211.87,33.83099999999831,27858.031,27858.031,2284,2245.1464174454827,2286.1105294117647,2286.1105294117647,321,False
14,28328.031,28355.794,27.76300000000265,28368.028,28368.028,2288,2247.8585526315787,2286.1105294117647,2287.055264705882,304,True
15,30345.85,30381.898,36.0480000000025,31698.035,31698.035,2282,2248.440625,2286.1105294117647,2286.1105294117647,320,False
16,32478.018,32511.936,33.918000000001484,33078.042,33078.042,2290,2250.6132404181185,2286.1105294117647,2288.055264705882,287,True
17,34398.038,34426.124,28.08600000000297,34708.042,34728.03,2299,2259.685975609756,2286.1105294117647,2292.555264705882,328,True
18,36581.944,36618.027,36.08299999999872,37048.035,37048.035,2295,2260.8057553956833,2286.1105294117647,2290.555264705882,278,True
19,38436.116,38472.039,35.92299999999523,40298.038,40298.038,2304,2264.462783171521,2286.1105294117647,2295.055264705882,309,True
20,40498.031,40532.03,33.99899999999616,40508.048,40548.018,2299,2264.8837920489295,2286.1105294117647,2292.555264705882,327,True
21,42688.038,42716.155,28.11699999999837,42688.038,42688.038,2305,2271.057046979866,2286.1105294117647,2295.555264705882,298,True
22,44678.043,44708.031,29.98800000000483,44678.043,46472.193,2303,2272.0882352941176,2286.1105294117647,2294.555264705882,272,True
23,46492.206,46528.027,35.82100000000355,46532.151,46532.151,2311,2272.2906574394465,2286.1105294117647,2298.555264705882,289,True
24,48428.03,48456.078,28.048000000002503,48428.03,48428.03,2298,2267.494623655914,2286.1105294117647,2292.055264705882,279,True
25,50288.038,50316.32,28.281999999999243,50288.038,50288.038,2306,2269.2822299651566,2286.1105294117647,2296.055264705882,287,True
26,52208.031,52238.035,30.004000000000815,52248.027,52248.027,2304,2265.8379310344826,2286.1105294117647,2295.055264705882,290,True
27,54142.066,54178.036,35.970000000001164,54182.022,54182.022,2304,2263.867158671587,2286.1105294117647,2295.055264705882,271,True
28,55952.148,55988.027,35.879000000000815,56468.032,56678.031,2295,2271.139194139194,2286.1105294117647,2290.555264705882,273,True
