pulse_index,start_ms,end_ms,duration_ms,anchor_ms,peak_ms,peak_adc,mean_adc,baseline_adc,threshold_adc,sample_count,op598_detected
0,41.322,77.648,36.32599999999999,47.657,47.657,4095,1796.3881118881118,1736.2174933959495,2915.6087466979748,286,True
1,1895.233,1931.378,36.14499999999998,1907.656,1907.656,4095,1625.6006389776358,1736.2174933959495,2915.6087466979748,313,True
2,3987.655,4015.109,27.453999999999724,3991.533,3991.533,4095,1732.7645161290322,1736.2174933959495,2915.6087466979748,310,True
3,6051.423,6087.644,36.22100000000046,6055.285,6055.285,4095,1805.625806451613,1736.2174933959495,2915.6087466979748,310,True
4,8117.652,8145.084,27.43199999999979,8121.52,8121.52,4095,1841.4061433447098,1736.2174933959495,2915.6087466979748,293,True
5,10067.647,10095.494,27.846999999999753,10067.647,10067.647,4095,1862.5915492957747,1736.2174933959495,2915.6087466979748,284,True
6,11951.487,11987.648,36.16100000000006,11955.418,11955.418,4095,1799.462783171521,1736.2174933959495,2915.6087466979748,309,True
7,14007.652,14035.208,27.556000000000495,14011.586,14011.586,4095,1852.4204946996467,1736.2174933959495,2915.6087466979748,283,True
8,15887.647,15915.552,27.904999999998836,15891.752,15891.752,4095,1793.6765676567657,1736.2174933959495,2915.6087466979748,303,True
9,17897.651,17925.505,27.85399999999936,17901.731,17901.731,4095,1473.737012987013,1736.2174933959495,2915.6087466979748,308,True
10,19941.58,19977.644,36.06399999999849,19945.608,19945.608,4095,1783.703125,1736.2174933959495,2915.6087466979748,320,True
11,22075.676,22111.619,35.9429999999993,22087.654,22087.654,4095,1868.8315018315018,1736.2174933959495,2915.6087466979748,273,True
12,23897.648,23927.648,30.0,23901.583,23901.583,4095,1712.063829787234,1736.2174933959495,2915.6087466979748,329,True
13,26087.652,26121.513,33.861000000000786,26097.654,26097.654,4095,1731.3831775700935,1736.2174933959495,2915.6087466979748,321,True
14,28227.649,28257.647,29.997999999999593,28227.649,28231.696,4095,1811.6864111498257,1736.2174933959495,2915.6087466979748,287,True
15,30141.507,30177.647,36.13999999999942,30147.658,30147.658,4095,1792.2676056338028,1736.2174933959495,2915.6087466979748,284,True
16,32041.64,32077.645,36.00500000000102,32047.653,32047.653,4095,1710.033434650456,1736.2174933959495,2915.6087466979748,329,True
17,34241.753,34277.648,35.895000000004075,34245.938,34245.938,4095,1691.7366771159875,1736.2174933959495,2915.6087466979748,319,True
18,36371.777,36405.244,33.466999999996915,36377.64,36377.64,4095,1670.6029411764705,1736.2174933959495,2915.6087466979748,272,True
19,38187.651,38221.548,33.89700000000448,38197.653,38197.653,4095,1667.0198675496688,1736.2174933959495,2915.6087466979748,302,True
20,40201.562,40237.651,36.08899999999994,40207.654,40207.654,4095,1649.1153846153845,1736.2174933959495,2915.6087466979748,312,True
21,42287.653,42311.514,23.861000000004424,42291.674,42291.674,4095,1678.6677740863788,1736.2174933959495,2915.6087466979748,301,True
22,44301.806,44337.648,35.84200000000419,44306.044,44306.044,4095,1707.4983818770227,1736.2174933959495,2915.6087466979748,309,True
23,46367.651,46395.832,28.181000000004133,46367.651,46367.651,4095,1814.514705882353,1736.2174933959495,2915.6087466979748,272,True
24,48181.618,48217.647,36.028999999994994,48187.653,48187.653,4095,1799.1407407407407,1736.2174933959495,2915.6087466979748,270,True
25,49987.652,50021.646,33.99399999999878,49997.654,49997.654,4095,1706.7743902439024,1736.2174933959495,2915.6087466979748,328,True
26,52177.651,52211.755,34.10399999999936,52187.653,52187.653,4095,1800.0685920577616,1736.2174933959495,2915.6087466979748,277,True
27,54027.648,54061.586,33.93800000000192,54037.657,54037.657,4095,1780.1129568106312,1736.2174933959495,2915.6087466979748,301,True
28,56037.652,56068.774,31.12199999999575,56041.962,56041.962,4095,1738.6371951219512,1736.2174933959495,2915.6087466979748,328,True
29,58225.667,58261.619,35.9519999999975,58237.653,58237.653,4095,1840.0974729241877,1736.2174933959495,2915.6087466979748,277,True
30,60087.647,60115.781,28.13400000000547,60091.86,60091.86,4095,1823.268115942029,1736.2174933959495,2915.6087466979748,276,True
31,61933.205,61971.597,38.391999999999825,61947.64,61947.64,4095,1782.7254237288137,1736.2174933959495,2915.6087466979748,295,True
32,63917.651,63945.969,28.3179999999993,63917.651,63921.956,4095,1777.953947368421,1736.2174933959495,2915.6087466979748,304,True
33,65957.651,65985.83,28.179000000003725,65961.896,65961.896,4095,1767.9302325581396,1736.2174933959495,2915.6087466979748,301,True
34,67987.649,68017.647,29.997999999992317,67991.851,67991.851,4095,1692.1538461538462,1736.2174933959495,2915.6087466979748,299,True
