pulse_index,op598_anchor_ms,op598_start_ms,op598_end_ms,op598_peak_adc,op598_threshold_adc,anchor_perf_counter_s,nearest_frame_index,nearest_frame_dt_ms,matched_frame_index,matched_frame_dt_ms,window_frame_count,detected_frame_count,detected_in_window,matched_frame_detected,matched_frame_max,matched_frame_p99,matched_frame_threshold
0,47.657,41.322,77.648,4095,2915.6087466979748,176744.34470952698,80,-15.579594968585297,82,52.4806410248857,6,1,True,True,254.0,16.0,39.64935064935065
1,1907.656,1895.233,1931.378,4095,2915.6087466979748,176746.204708527,136,0.5967360048089176,137,32.55673000239767,6,2,True,True,254.0,16.0,39.64935064935065
2,3991.533,3987.655,4015.109,4095,2915.6087466979748,176748.28858552699,198,-7.459571992512792,200,56.52809902676381,6,1,True,True,254.0,16.0,39.64935064935065
3,6055.285,6051.423,6087.644,4095,2915.6087466979748,176750.352337527,260,0.8660400053486228,262,68.8703180057928,6,1,True,True,254.0,16.0,39.64935064935065
4,8121.52,8117.652,8145.084,4095,2915.6087466979748,176752.41857252698,322,10.572767030680552,323,46.60461703315377,6,2,True,True,254.0,16.0,39.64935064935065
5,10067.647,10067.647,10095.494,4095,2915.6087466979748,176754.36469952698,380,8.471867011394352,381,40.4930520162452,6,2,True,True,90.0,7.0,39.64935064935065
6,11955.418,11951.487,11987.648,4095,2915.6087466979748,176756.252470527,436,-7.334415975492448,438,60.68536001839675,6,1,True,True,254.0,16.0,39.64935064935065
7,14011.586,14007.652,14035.208,4095,2915.6087466979748,176758.308638527,498,12.621883011888713,499,44.530356011819094,6,2,True,True,254.0,16.0,39.64935064935065
8,15891.752,15887.647,15915.552,4095,2915.6087466979748,176760.188804527,554,8.379341015825048,555,40.35789699992165,6,2,True,True,254.0,16.0,39.64935064935065
9,17901.731,17897.651,17925.505,4095,2915.6087466979748,176762.19878352698,614,6.544935022247955,615,38.42920501483604,6,2,True,True,254.0,13.0,39.64935064935065
10,19945.608,19941.58,19977.644,4095,2915.6087466979748,176764.242660527,675,2.5212480104528368,676,38.598093000473455,6,2,True,True,89.0,8.0,39.64935064935065
11,22087.654,22075.676,22111.619,4095,2915.6087466979748,176766.384706527,739,4.5918280084151775,740,36.60828500869684,6,2,True,True,254.0,16.0,39.64935064935065
12,23901.583,23897.648,23927.648,4095,2915.6087466979748,176768.198635527,793,-1.401576999342069,795,66.63961202139035,6,1,True,True,254.0,16.0,39.64935064935065
13,26097.654,26087.652,26121.513,4095,2915.6087466979748,176770.394706527,859,10.606474010273814,860,42.786642006831244,6,1,True,True,254.0,16.0,39.64935064935065
14,28227.649,28227.649,28257.647,4095,2915.6087466979748,176772.524701527,922,-11.35185599559918,924,56.691170000704005,6,1,True,True,254.0,16.0,39.64935064935065
15,30147.658,30141.507,30177.647,4095,2915.6087466979748,176774.444710527,980,12.688362010521814,981,44.65555201750249,6,1,True,True,254.0,16.0,39.64935064935065
16,32047.653,32041.64,32077.645,4095,2915.6087466979748,176776.34470552698,1036,-15.260217973263934,1038,52.73730301996693,6,1,True,True,254.0,16.0,39.64935064935065
17,34245.938,34241.753,34277.648,4095,2915.6087466979748,176778.542990527,1102,-1.5377409872598946,1104,62.645769998198375,6,1,True,True,254.0,16.0,39.64935064935065
18,36377.64,36371.777,36405.244,4095,2915.6087466979748,176780.67469252698,1166,6.650639028521255,1167,42.760276002809405,6,2,True,True,254.0,16.0,39.64935064935065
19,38197.653,38187.651,38221.548,4095,2915.6087466979748,176782.494705527,1220,-5.229438014794141,1222,62.83101698500104,6,1,True,True,254.0,16.0,39.64935064935065
20,40207.654,40201.562,40237.651,4095,2915.6087466979748,176784.504706527,1280,-7.323170982999727,1282,60.7288780156523,6,1,True,True,254.0,16.0,39.64935064935065
21,42291.674,42287.653,42311.514,4095,2915.6087466979748,176786.588726527,1342,-15.295521006919444,1344,52.72141000023112,6,1,True,True,254.0,16.0,39.64935064935065
22,44306.044,44301.806,44337.648,4095,2915.6087466979748,176788.603096527,1403,14.276575006078929,1404,46.226008009398356,6,2,True,True,254.0,16.0,39.64935064935065
23,46367.651,46367.651,46395.832,4095,2915.6087466979748,176790.664703527,1464,-7.245304994285107,1466,60.686059994623065,6,1,True,True,254.0,16.0,39.64935064935065
24,48187.653,48181.618,48217.647,4095,2915.6087466979748,176792.484705527,1519,12.635171005968004,1520,48.713030002545565,6,1,True,True,254.0,16.0,39.64935064935065
25,49997.654,49987.652,50021.646,4095,2915.6087466979748,176794.294706527,1573,10.64894298906438,1574,46.636159997433424,6,2,True,True,254.0,16.0,39.64935064935065
26,52187.653,52177.651,52211.755,4095,2915.6087466979748,176796.484705527,1638,-3.335502988193184,1639,32.707381004001945,6,2,True,True,252.0,9.0,39.64935064935065
27,54037.657,54027.648,54061.586,4095,2915.6087466979748,176798.334709527,1693,-13.353708985960111,1695,54.68187900260091,6,1,True,True,254.0,16.0,39.64935064935065
28,56041.962,56037.652,56068.774,4095,2915.6087466979748,176800.33901452698,1753,-5.609440966509283,1755,58.34579700604081,6,1,True,True,254.0,16.0,39.64935064935065
29,58237.653,58225.667,58261.619,4095,2915.6087466979748,176802.53470552698,1819,6.729794025886804,1820,38.72883101576008,6,1,True,True,254.0,16.0,39.64935064935065
30,60091.86,60087.647,60115.781,4095,2915.6087466979748,176804.38891252698,1874,-7.4574909813236445,1876,60.58916501933709,6,1,True,True,254.0,16.0,39.64935064935065
31,61947.64,61933.205,61971.597,4095,2915.6087466979748,176806.244692527,1930,12.799524003639817,1931,44.791237014578655,6,1,True,True,254.0,16.0,39.64935064935065
