index,t_us,t_ms,adc,led,phase,pulse_index
0,111,0.111,2937,0,pre,-1
1,3934,3.934,2905,0,pre,-1
2,14713,14.713,2850,0,pre,-1
3,18362,18.362,2915,0,pre,-1
4,22011,22.011,2924,0,pre,-1
5,34710,34.71,2889,0,pre,-1
6,38369,38.369,2899,0,pre,-1
7,42024,42.024,2919,1,pulse,0
8,54709,54.709,3399,1,pulse,0
9,58363,58.363,3441,1,pulse,0
10,61999,61.999,3690,1,pulse,0
11,74709,74.709,3376,1,pulse,0
12,78361,78.361,3455,1,pulse,0
13,82013,82.013,3691,0,gap,0
14,94701,94.701,2855,0,gap,0
15,98437,98.437,2897,0,gap,0
16,102156,102.156,2896,0,gap,0
17,105878,105.878,2947,0,gap,0
18,114718,114.718,2833,0,gap,0
19,118460,118.46,2896,0,gap,0
20,124718,124.718,2895,0,gap,0
21,134714,134.714,2896,0,gap,0
22,138459,138.459,2925,0,gap,0
23,144713,144.713,2871,0,gap,0
24,154717,154.717,2890,0,gap,0
25,158477,158.477,2912,0,gap,0
26,162232,162.232,2872,0,gap,0
27,174714,174.714,2911,0,gap,0
28,178495,178.495,2858,0,gap,0
29,182288,182.288,2898,0,gap,0
30,194717,194.717,2821,0,gap,0
31,198519,198.519,2891,0,gap,0
32,202317,202.317,2902,0,gap,0
33,206123,206.123,2943,0,gap,0
34,214718,214.718,2827,0,gap,0
35,218538,218.538,2894,0,gap,0
36,224718,224.718,2878,0,gap,0
37,234714,234.714,2882,0,gap,0
38,238536,238.536,2895,0,gap,0
39,244713,244.713,2847,0,gap,0
40,254717,254.717,2896,0,gap,0
41,258548,258.548,2915,0,gap,0
42,262374,262.374,2864,0,gap,0
43,274714,274.714,2916,0,gap,0
44,278555,278.555,2851,0,gap,0
45,282395,282.395,2909,0,gap,0
46,294717,294.717,2832,0,gap,0
47,298571,298.571,2887,0,gap,0
48,302421,302.421,2887,0,gap,0
49,306279,306.279,2942,0,gap,0
50,314718,314.718,2828,0,gap,0
51,318590,318.59,2912,0,gap,0
52,324718,324.718,2873,0,gap,0
53,334714,334.714,2891,0,gap,0
54,340228,340.228,2897,0,gap,0
55,343935,343.935,2880,0,gap,0
56,354718,354.718,2884,0,gap,0
57,358398,358.398,2915,0,gap,0
58,362083,362.083,2855,0,gap,0
59,374714,374.714,2891,0,gap,0
60,378416,378.416,2842,0,gap,0
61,382109,382.109,2918,0,gap,0
62,394717,394.717,2829,0,gap,0
63,398425,398.425,2881,0,gap,0
64,402139,402.139,2886,0,gap,0
65,414700,414.7,2845,0,gap,0
66,418427,418.427,2887,0,gap,0
67,422157,422.157,2921,0,gap,0
68,425898,425.898,2873,0,gap,0
69,434714,434.714,2915,0,gap,0
70,438465,438.465,2898,0,gap,0
71,444714,444.714,2833,0,gap,0
72,454718,454.718,2885,0,gap,0
73,458475,458.475,2919,0,gap,0
74,464717,464.717,2843,0,gap,0
75,474713,474.713,2902,0,gap,0
76,478488,478.488,2848,0,gap,0
77,482251,482.251,2896,0,gap,0
78,494718,494.718,2810,0,gap,0
79,498495,498.495,2896,0,gap,0
80,502276,502.276,2883,0,gap,0
81,514713,514.713,2864,0,gap,0
82,518506,518.506,2871,0,gap,0
