pulse_index,op598_anchor_ms,op598_start_ms,op598_end_ms,op598_peak_adc,op598_threshold_adc,anchor_perf_counter_s,nearest_frame_index,nearest_frame_dt_ms,matched_frame_index,matched_frame_dt_ms,window_frame_count,detected_frame_count,detected_in_window,matched_frame_detected,matched_frame_max,matched_frame_p99,matched_frame_threshold
0,48.191,41.872,78.169,4095,2511.026588657823,174395.710581752,92,-1.442751003196463,94,62.473839992890134,6,1,True,True,254.0,16.0,39.84285714285714
1,1992.06,1988.165,2015.698,4095,2511.026588657823,174397.654450752,150,-5.352120992029086,152,62.68187702517025,6,1,True,True,254.0,16.0,39.84285714285714
2,4186.089,4182.086,4218.174,4095,2511.026588657823,174399.848479752,216,8.633343008114025,217,44.705033011268824,6,2,True,True,254.0,16.0,39.84285714285714
3,6002.01,5998.177,6025.569,4095,2511.026588657823,174401.664400752,270,0.6897599960211664,271,36.721220007166266,6,2,True,True,76.0,7.0,39.84285714285714
4,7948.19,7936.052,7975.965,4095,2511.026588657823,174403.610580752,328,-1.4395109901670367,329,30.559128994354978,6,2,True,True,254.0,15.0,39.84285714285714
5,10052.257,10048.185,10076.002,4095,2511.026588657823,174405.714647752,391,2.454967994708568,392,34.42126099253073,6,2,True,True,248.0,8.0,39.84285714285714
6,12028.19,12016.013,12052.052,4095,2511.026588657823,174407.690580752,450,2.6132809871342033,451,34.54622600111179,6,2,True,True,254.0,16.0,39.84285714285714
7,14056.065,14052.082,14088.182,4095,2511.026588657823,174409.718455752,511,14.650320983491838,512,50.65915398881771,6,1,True,True,254.0,16.0,39.84285714285714
8,16038.19,16025.812,16061.974,4095,2511.026588657823,174411.700580752,570,8.553744002711028,571,40.50535600981675,6,1,True,True,254.0,16.0,39.84285714285714
9,18122.134,18118.177,18145.809,4095,2511.026588657823,174413.784524752,632,0.6345539877656847,634,64.5476559875533,6,1,True,True,254.0,16.0,39.84285714285714
10,19922.261,19918.185,19946.018,4095,2511.026588657823,174415.584651752,686,8.499085990479216,687,40.51857499871403,6,2,True,True,254.0,16.0,39.84285714285714
11,21725.078,21718.177,21748.183,4095,2511.026588657823,174417.387468752,740,13.759883004240692,741,45.73356301989406,6,1,True,True,254.0,16.0,39.84285714285714
12,23672.282,23668.185,23696.059,4095,2511.026588657823,174419.334672752,798,6.549580983119085,799,38.55451999697834,6,2,True,True,254.0,16.0,39.84285714285714
13,25742.265,25738.177,25766.07,4095,2511.026588657823,174421.404655752,860,12.527501996373758,861,44.60586098139174,6,1,True,True,254.0,16.0,39.84285714285714
14,27782.251,27778.185,27806.036,4095,2511.026588657823,174423.444641752,921,12.592312996275723,922,48.63654400105588,6,1,True,True,254.0,16.0,39.84285714285714
15,29782.202,29778.179,29805.938,4095,2511.026588657823,174425.444592752,980,-11.308524990454316,982,56.80768899037503,6,1,True,True,254.0,16.0,39.84285714285714
