pulse_index,start_ms,end_ms,duration_ms,anchor_ms,peak_ms,peak_adc,mean_adc,baseline_adc,threshold_adc,sample_count,op598_detected
0,41.872,78.169,36.297,48.191,48.191,4095,981.7317880794702,927.0531773156462,2511.026588657823,302,True
1,1988.165,2015.698,27.53300000000013,1992.06,1992.06,4095,895.3820895522388,927.0531773156462,2511.026588657823,335,True
2,4182.086,4218.174,36.08799999999974,4186.089,4186.089,4095,1035.28880866426,927.0531773156462,2511.026588657823,277,True
3,5998.177,6025.569,27.392000000000735,6002.01,6002.01,4095,997.5102739726027,927.0531773156462,2511.026588657823,292,True
4,7936.052,7975.965,39.913000000000466,7948.19,7948.19,4095,940.4384858044164,927.0531773156462,2511.026588657823,317,True
5,10048.185,10076.002,27.817000000000917,10052.257,10052.257,4095,979.3771043771044,927.0531773156462,2511.026588657823,297,True
6,12016.013,12052.052,36.03899999999885,12028.19,12028.19,4095,943.7418300653595,927.0531773156462,2511.026588657823,306,True
7,14052.082,14088.182,36.100000000000364,14056.065,14056.065,4095,975.0201342281879,927.0531773156462,2511.026588657823,298,True
8,16025.812,16061.974,36.16200000000026,16038.19,16038.19,4095,940.9299363057324,927.0531773156462,2511.026588657823,314,True
9,18118.177,18145.809,27.632000000001426,18122.134,18122.134,4095,1071.6346863468634,927.0531773156462,2511.026588657823,271,True
10,19918.185,19946.018,27.83299999999872,19922.261,19922.261,4095,1065.239852398524,927.0531773156462,2511.026588657823,271,True
11,21718.177,21748.183,30.006000000001222,21725.078,21725.078,4095,1001.5255972696245,927.0531773156462,2511.026588657823,293,True
12,23668.185,23696.059,27.873999999999796,23672.282,23672.282,4095,955.1318327974277,927.0531773156462,2511.026588657823,311,True
13,25738.177,25766.07,27.89300000000003,25742.265,25742.265,4095,962.1302931596091,927.0531773156462,2511.026588657823,307,True
14,27778.185,27806.036,27.85099999999875,27782.251,27782.251,4095,970.0166112956811,927.0531773156462,2511.026588657823,301,True
15,29778.179,29805.938,27.758999999998196,29782.202,29782.202,4095,1003.7241379310345,927.0531773156462,2511.026588657823,290,True
16,31708.177,31745.702,37.525000000001455,31712.364,31712.364,4095,1039.8120567375886,927.0531773156462,2511.026588657823,282,True
17,33578.178,33606.042,27.864000000001397,33582.249,33582.249,4095,1038.2661870503598,927.0531773156462,2511.026588657823,278,True
18,35428.177,35456.277,28.099999999998545,35432.375,35432.375,4095,1024.9432624113474,927.0531773156462,2511.026588657823,282,True
19,37302.175,37338.183,36.007999999994354,37306.248,37306.248,4095,905.4128440366973,927.0531773156462,2511.026588657823,327,True
20,39478.185,39506.205,28.020000000004075,39482.351,39482.351,4095,955.4304207119741,927.0531773156462,2511.026588657823,309,True
21,41526.25,41562.191,35.940999999998894,41538.19,41538.19,4095,900.6913580246913,927.0531773156462,2511.026588657823,324,True
22,43688.177,43716.288,28.110999999997148,43692.377,43692.377,4095,962.0915032679738,927.0531773156462,2511.026588657823,306,True
23,45716.341,45752.222,35.88100000000122,45728.19,45728.19,4095,1028.9390681003583,927.0531773156462,2511.026588657823,279,True
24,47578.185,47608.174,29.989000000001397,47582.209,47582.209,4095,926.0062695924765,927.0531773156462,2511.026588657823,319,True
