index,t_us,t_ms,adc,led,phase,pulse_index
0,119,0.119,2902,0,pre,-1
1,4038,4.038,2896,0,pre,-1
2,17315,17.315,2783,0,pre,-1
3,20975,20.975,2887,0,pre,-1
4,24614,24.614,2901,0,pre,-1
5,28278,28.278,2814,0,pre,-1
6,37316,37.316,2894,0,pre,-1
7,40993,40.993,2935,1,pulse,0
8,47321,47.321,3455,1,pulse,0
9,57312,57.312,3493,1,pulse,0
10,60951,60.951,3558,1,pulse,0
11,67315,67.315,3439,1,pulse,0
12,77315,77.315,3376,1,pulse,0
13,80982,80.982,3578,0,gap,0
14,84838,84.838,3027,0,gap,0
15,97316,97.316,2785,0,gap,0
16,101041,101.041,2823,0,gap,0
17,104774,104.774,2902,0,gap,0
18,117319,117.319,2793,0,gap,0
19,121067,121.067,2879,0,gap,0
20,124794,124.794,2879,0,gap,0
21,128546,128.546,2798,0,gap,0
22,137320,137.32,2899,0,gap,0
23,141082,141.082,2944,0,gap,0
24,147320,147.32,2770,0,gap,0
25,157316,157.316,2937,0,gap,0
26,161068,161.068,2779,0,gap,0
27,167315,167.315,2877,0,gap,0
28,177319,177.319,2742,0,gap,0
29,181098,181.098,2818,0,gap,0
30,184860,184.86,2847,0,gap,0
31,197316,197.316,2767,0,gap,0
32,201101,201.101,2801,0,gap,0
33,204881,204.881,2890,0,gap,0
34,217319,217.319,2790,0,gap,0
35,221125,221.125,2878,0,gap,0
36,224920,224.92,2879,0,gap,0
37,228741,228.741,2793,0,gap,0
38,237320,237.32,2875,0,gap,0
39,241152,241.152,2946,0,gap,0
40,247320,247.32,2758,0,gap,0
41,257316,257.316,2946,0,gap,0
42,261146,261.146,2785,0,gap,0
43,267315,267.315,2855,0,gap,0
44,277319,277.319,2769,0,gap,0
45,281170,281.17,2830,0,gap,0
46,285009,285.009,2864,0,gap,0
47,297316,297.316,2745,0,gap,0
48,301173,301.173,2783,0,gap,0
49,305029,305.029,2886,0,gap,0
50,317319,317.319,2822,0,gap,0
51,321190,321.19,2901,0,gap,0
52,325056,325.056,2869,0,gap,0
53,328956,328.956,2802,0,gap,0
54,335869,335.869,2850,0,gap,0
55,347315,347.315,2769,0,gap,0
56,350991,350.991,2791,0,gap,0
57,354670,354.67,2890,0,gap,0
58,367319,367.319,2810,0,gap,0
59,371018,371.018,2877,0,gap,0
60,374696,374.696,2873,0,gap,0
61,387303,387.303,2915,0,gap,0
62,390999,390.999,2909,0,gap,0
63,394699,394.699,2815,0,gap,0
64,407307,407.307,2957,0,gap,0
65,411018,411.018,2817,0,gap,0
66,414716,414.716,2823,0,gap,0
67,427303,427.303,2780,0,gap,0
68,431020,431.02,2801,0,gap,0
69,434737,434.737,2885,0,gap,0
70,447303,447.303,2749,0,gap,0
71,451038,451.038,2836,0,gap,0
72,454761,454.761,2883,0,gap,0
73,458493,458.493,2898,0,gap,0
74,467320,467.32,2832,0,gap,0
75,471070,471.07,2928,0,gap,0
76,477320,477.32,2777,0,gap,0
77,487316,487.316,2926,0,gap,0
78,491068,491.068,2942,0,gap,0
79,497315,497.315,2783,0,gap,0
80,507323,507.323,2922,0,gap,0
81,511089,511.089,2814,0,gap,0
82,514846,514.846,2819,0,gap,0
83,527316,527.316,2802,0,gap,0
84,531084,531.084,2789,0,gap,0
85,534857,534.857,2886,0,gap,0
86,547319,547.319,2737,0,gap,0
87,551110,551.11,2832,0,gap,0
88,554888,554.888,2849,0,gap,0
89,558681,558.681,2896,0,gap,0
90,567320,567.32,2832,0,gap,0
91,571133,571.133,2899,0,gap,0
92,577320,577.32,2758,0,gap,0
93,587316,587.316,2913,0,gap,0
94,591138,591.138,2946,0,gap,0
95,597315,597.315,2800,0,gap,0
96,607323,607.323,2942,0,gap,0
97,611166,611.166,2803,0,gap,0
98,614997,614.997,2809,0,gap,0
