duty,intensity_percent,detection_events,detected_frames,measured_fps,csv,frames_dir,led_ack
6,0.5865102639296188,3,18,29.86,data/webcam/webcam_flash_metrics_20260521_120350.csv,data/webcam/flash_presentation/threshold_delta_20/duty_0006,OK train count=3 duration_ms=200 duty=6 period_ms=700
