timestamp_s,perf_counter_s,frame_index,mean,max,p99,threshold,detected
0.02890662700519897,185728.904319115,0,17.348994140625,23.0,18.0,54.31372549019608,0
0.061387103982269764,185728.936799592,1,17.340625,27.0,18.0,54.31372549019608,0
0.09291221300372854,185728.968324701,2,17.34310546875,23.0,18.0,54.31372549019608,0
0.12895129100070335,185729.004363779,3,17.339479166666667,23.0,18.0,54.31372549019608,0
0.16096576798008755,185729.036378256,4,17.33794921875,25.0,18.0,54.31372549019608,0
0.19698734499979764,185729.072399833,5,17.339410807291667,26.0,18.0,54.31372549019608,0
0.22899582298123278,185729.104408311,6,17.345859375,25.0,18.0,54.31372549019608,0
0.2608575749909505,185729.136270063,7,17.337298177083333,21.0,18.0,54.31372549019608,0
0.2970001210051123,185729.172412609,8,17.338411458333333,23.0,18.0,54.31372549019608,0
0.32924070599256083,185729.204653194,9,17.336136067708335,23.0,18.0,54.31372549019608,0
0.360935154982144,185729.236347643,10,17.336884765625,23.0,18.0,54.31372549019608,0
0.39694826799677685,185729.272360756,11,17.332317708333335,22.0,18.0,54.31372549019608,0
0.42896844699862413,185729.304380935,12,17.337200520833335,25.0,18.0,54.31372549019608,0
0.4649843429797329,185729.340396831,13,17.346917317708332,23.0,18.0,54.31372549019608,0
0.49703003899776377,185729.372442527,14,17.337867838541666,25.0,18.0,54.31372549019608,0
0.5289756559941452,185729.404388144,15,17.334573567708333,23.0,18.0,54.31372549019608,0
0.5649695199972484,185729.440382008,16,17.342789713541666,21.0,18.0,54.31372549019608,0
0.5971951429964975,185729.472607631,17,17.337360026041665,23.0,18.0,54.31372549019608,0
0.62892058500438,185729.504333073,18,17.34430013020833,24.0,18.0,54.31372549019608,0
0.6649417089938652,185729.540354197,19,17.339716796875,23.0,18.0,54.31372549019608,0
0.6970363759901375,185729.572448864,20,17.341712239583334,27.0,18.0,54.31372549019608,0
0.728944568982115,185729.604357057,21,17.3370703125,26.0,18.0,54.31372549019608,0
0.7649115769891068,185729.640324065,22,17.337386067708334,22.0,18.0,54.31372549019608,0
0.7969123070070054,185729.672324795,23,17.338922526041667,25.0,18.0,54.31372549019608,0
0.8329892979818396,185729.708401786,24,17.34142578125,24.0,18.0,54.31372549019608,0
0.8652238319918979,185729.74063632,25,17.3379296875,25.0,18.0,54.31372549019608,0
0.8969469519797713,185729.77235944,26,17.336432291666668,26.0,18.0,54.31372549019608,0
0.9329517709848005,185729.808364259,27,17.340979817708334,27.0,18.0,54.31372549019608,0
0.9649797129968647,185729.840392201,28,17.343876953125,26.0,18.0,54.31372549019608,0
0.9969180619809777,185729.87233055,29,17.344235026041666,23.0,18.0,54.31372549019608,0
1.032940768986009,185729.908353257,30,17.337291666666665,23.0,18.0,54.31372549019608,0
1.0650391399976797,185729.940451628,31,17.343704427083335,24.0,18.0,54.31372549019608,0
1.1009521399973892,185729.976364628,32,17.337822265625,25.0,18.0,54.31372549019608,0
1.133194371999707,185730.00860686,33,17.3408203125,22.0,18.0,54.31372549019608,0
1.1649321419827174,185730.04034463,34,17.337906901041666,23.0,18.0,54.31372549019608,0
1.200946994998958,185730.076359483,35,17.340237630208332,21.0,18.0,54.31372549019608,0
1.232936032989528,185730.108348521,36,17.339072265625,26.0,18.0,54.31372549019608,0
1.2648656480014324,185730.140278136,37,17.333531901041667,23.0,18.0,54.31372549019608,0
1.3009731989877764,185730.176385687,38,17.337200520833335,25.0,18.0,54.31372549019608,0
1.332993419986451,185730.208405908,39,17.349029947916666,26.0,18.0,54.31372549019608,0
1.364956022996921,185730.240368511,40,17.34423828125,25.0,18.0,54.31372549019608,0
1.4013225479866378,185730.276735036,41,17.344000651041668,26.0,18.0,54.31372549019608,0
1.432941752980696,185730.308354241,42,17.349768880208334,25.0,18.0,54.31372549019608,0
1.4690417459933087,185730.344454234,43,17.3418359375,28.0,18.0,54.31372549019608,0
1.5009693510073703,185730.376381839,44,17.338229166666668,24.0,18.0,54.31372549019608,0
1.5329800710023846,185730.408392559,45,17.340872395833333,28.0,18.0,54.31372549019608,0
1.5689929579966702,185730.444405446,46,17.340940755208333,26.0,18.0,54.31372549019608,0
1.6008963299973402,185730.476308818,47,17.347034505208335,22.0,18.0,54.31372549019608,0
1.6329005979932845,185730.508313086,48,17.336800130208335,24.0,18.0,54.31372549019608,0
