timestamp_s,frame_index,mean,max,p99,threshold,detected
0.030190610000317974,0,17.669537760416667,26.0,19.0,56.06666666666666,0
0.06204138300017803,1,17.675107421875,22.0,19.0,56.06666666666666,0
0.09786351300044771,2,17.663720703125,28.0,19.0,56.06666666666666,0
0.1299650640003165,3,17.669850260416666,25.0,19.0,56.06666666666666,0
0.1620311690003291,4,17.6635546875,24.0,19.0,56.06666666666666,0
0.19813840100050584,5,17.656217447916667,23.0,19.0,56.06666666666666,0
0.22997256200051197,6,17.663525390625,28.0,19.0,56.06666666666666,0
0.26601059100084967,7,17.660478515625,26.0,19.0,56.06666666666666,0
0.2981222340004024,8,17.675533854166666,28.0,19.0,56.06666666666666,0
0.32983197400062636,9,17.657838541666667,29.0,19.0,56.06666666666666,0
0.3659350930001892,10,17.656897786458334,27.0,19.0,56.06666666666666,0
0.39805062700088456,11,17.672333984375,24.0,19.0,56.06666666666666,0
0.4301007890007895,12,17.668024088541667,30.0,19.0,56.06666666666666,0
0.46582514100009575,13,17.67010416666667,26.0,19.0,56.06666666666666,0
0.4979196270005559,14,17.655540364583334,27.0,19.0,56.06666666666666,0
0.5340139000009003,15,17.655530598958332,29.0,19.0,56.06666666666666,0
0.5660344640000403,16,17.665784505208332,26.0,19.0,56.06666666666666,0
0.5979619900008402,17,17.668779296875,26.0,19.0,56.06666666666666,0
0.6342731300001105,18,17.661507161458335,29.0,19.0,56.06666666666666,0
0.6661394550001205,19,17.662965494791667,23.0,19.0,56.06666666666666,0
0.6981161480007358,20,17.666471354166667,25.0,19.0,56.06666666666666,0
0.7338348650000626,21,17.677102864583333,28.0,19.0,56.06666666666666,0
0.7660665460007294,22,17.657018229166667,30.0,19.0,56.06666666666666,0
0.7980396690009002,23,17.664801432291668,33.0,19.0,56.06666666666666,0
0.8340398260006623,24,17.6643359375,31.0,19.0,56.06666666666666,0
0.8657740140006354,25,17.661692708333334,29.0,19.0,56.06666666666666,0
0.9018250140006785,26,17.655218098958333,24.0,19.0,56.06666666666666,0
0.9338188440005979,27,17.66360026041667,25.0,19.0,56.06666666666666,0
0.9660257430005004,28,17.669700520833334,30.0,19.0,56.06666666666666,0
1.0020437210005184,29,17.664983723958333,30.0,19.0,56.06666666666666,0
1.0341067040008056,30,17.659156901041666,31.0,19.0,56.06666666666666,0
1.0659886810008175,31,17.661331380208335,28.0,19.0,56.06666666666666,0
1.1019307630003823,32,17.670374348958333,23.0,19.0,56.06666666666666,0
1.133793414000138,33,17.660452473958333,22.0,19.0,56.06666666666666,0
1.1700346150000769,34,17.652975260416667,27.0,19.0,56.06666666666666,0
1.2018776720005917,35,17.663987630208332,32.0,19.0,56.06666666666666,0
1.2340286400003606,36,17.673662109375,23.0,19.0,56.06666666666666,0
1.2699313530001746,37,17.659990234375,27.0,19.0,56.06666666666666,0
1.3021040280000307,38,17.662399088541665,26.0,19.0,56.06666666666666,0
1.3341174840006715,39,17.65025390625,35.0,19.0,56.06666666666666,0
1.369853522000085,40,17.663850911458333,23.0,19.0,56.06666666666666,0
1.4020816930005822,41,17.670006510416666,29.0,19.0,56.06666666666666,0
1.4338725890002024,42,17.661871744791668,25.0,19.0,56.06666666666666,0
1.4699516150003546,43,17.67705078125,29.0,19.0,56.06666666666666,0
1.5019852940004057,44,17.664720052083332,25.0,19.0,56.06666666666666,0
1.5380604470001344,45,17.678255208333333,23.0,19.0,56.06666666666666,0
