pulse_index,op598_anchor_ms,op598_start_ms,op598_end_ms,op598_peak_adc,op598_threshold_adc,anchor_perf_counter_s,nearest_frame_index,nearest_frame_dt_ms,matched_frame_index,matched_frame_dt_ms,window_frame_count,detected_frame_count,detected_in_window,matched_frame_detected,matched_frame_max,matched_frame_p99,matched_frame_threshold
25,50007.869,49996.187,50031.97,4095,2509.464622778067,175309.528305811,1566,2.9070159944240004,1567,34.892876021331176,6,2,True,True,254.0,16.0,39.48529411764706
26,52002.099,51997.864,52026.022,4095,2509.464622778067,175311.522535811,1626,16.706591995898634,1627,48.78385498886928,6,1,True,True,254.0,16.0,39.48529411764706
27,54207.859,54200.436,54228.933,4095,2509.464622778067,175313.728295811,1691,-13.053562986897305,1693,50.98118100431748,6,1,True,True,254.0,16.0,39.48529411764706
28,56262.141,56257.848,56286.135,4095,2509.464622778067,175315.782577811,1753,8.640176994958892,1754,40.69777697441168,6,2,True,True,254.0,11.0,39.48529411764706
29,58307.865,58296.2,58331.985,4095,2509.464622778067,175317.828301811,1814,2.9348979878704995,1815,34.939179982757196,6,2,True,True,254.0,16.0,39.48529411764706
30,60256.161,60251.969,60287.857,4095,2509.464622778067,175319.776597811,1872,-5.3740679868496954,1874,62.68708300194703,6,1,True,True,254.0,16.0,39.48529411764706
31,62096.391,62092.07,62127.849,4095,2509.464622778067,175321.616827811,1927,-1.4681050088256598,1929,62.53525801002979,6,1,True,True,254.0,16.0,39.48529411764706
32,64249.01,64244.884,64281.808,4095,2509.464622778067,175323.769446811,1991,-14.064716000575572,1993,53.9360299881082,6,2,True,True,254.0,16.0,39.48529411764706
33,66147.857,66136.176,66171.999,4095,2509.464622778067,175325.668293811,2048,-4.879940010141581,2050,63.13030299497768,6,1,True,True,254.0,16.0,39.48529411764706
34,68072.006,68067.853,68091.863,4095,2509.464622778067,175327.592442811,2106,14.97007001307793,2107,46.929086005548015,6,2,True,True,254.0,16.0,39.48529411764706
35,69912.131,69907.853,69937.857,4095,2509.464622778067,175329.432567811,2161,14.962885004933923,2162,46.87160500907339,6,2,True,True,254.0,16.0,39.48529411764706
36,71872.026,71867.857,71895.92,4095,2509.464622778067,175331.392462811,2219,-3.6386970023158938,2221,67.80669500585645,6,1,True,True,254.0,16.0,39.48529411764706
37,73982.038,73977.852,74005.949,4095,2509.464622778067,175333.502474811,2282,-6.982733000768349,2284,60.99204401834868,6,1,True,True,254.0,16.0,39.48529411764706
38,76182.142,76177.853,76207.857,4095,2509.464622778067,175335.702578811,2348,4.886880982667208,2350,72.83273799112067,6,1,True,True,254.0,16.0,39.48529411764706
39,78132.021,78127.852,78151.893,4095,2509.464622778067,175337.652457811,2406,-4.941068997140974,2408,62.9076549957972,6,1,True,True,254.0,16.0,39.48529411764706
40,80062.23,80057.862,80087.849,4095,2509.464622778067,175339.582666811,2464,8.717286982573569,2465,40.710019995458424,6,2,True,True,254.0,12.0,39.48529411764706
41,82067.866,82057.852,82092.009,4095,2509.464622778067,175341.588302811,2524,11.09605300007388,2525,43.15178201068193,6,2,True,True,254.0,16.0,39.48529411764706
42,84212.187,84207.853,84237.857,4095,2509.464622778067,175343.732623811,2588,6.698359997244552,2589,42.794909997610375,6,2,True,True,254.0,15.0,39.48529411764706
43,86247.857,86236.274,86272.025,4095,2509.464622778067,175345.768293811,2649,15.165108983637765,2650,47.224701003869995,6,1,True,True,254.0,16.0,39.48529411764706
44,88112.289,88107.854,88137.857,4095,2509.464622778067,175347.632725811,2704,-9.275307005736977,2706,58.70865797623992,6,1,True,True,254.0,16.0,39.48529411764706
45,90247.866,90236.588,90272.173,4095,2509.464622778067,175349.768302811,2768,-0.8436159987468272,2769,31.16678900551051,6,2,True,True,86.0,7.0,39.48529411764706
46,92127.87,92117.852,92152.044,4095,2509.464622778067,175351.648306811,2824,-8.845673990435898,2826,59.19183199875988,6,1,True,True,254.0,16.0,39.48529411764706
47,93992.324,93987.857,94017.856,4095,2509.464622778067,175353.512760811,2880,2.860370004782453,2882,70.8051600086037,6,1,True,True,254.0,16.0,39.48529411764706
48,95902.209,95897.852,95926.281,4095,2509.464622778067,175355.422645811,2937,0.8395049953833222,2939,68.84191901190206,6,1,True,True,254.0,16.0,39.48529411764706
49,98046.559,98042.163,98077.85,4095,2509.464622778067,175357.566995811,3001,-3.4987640101462603,3003,64.58662200020626,5,1,True,True,254.0,16.0,39.48529411764706
50,99976.318,99972.043,100007.861,4095,2509.464622778067,175359.496754811,3059,10.770475986646488,3060,42.71146800601855,6,2,True,True,254.0,16.0,39.48529411764706
51,101862.283,101857.853,101887.857,4095,2509.464622778067,175361.382719811,3115,-3.2271149975713342,3117,65.04127499647439,5,1,True,True,254.0,16.0,39.48529411764706
52,103687.858,103677.844,103712.234,4095,2509.464622778067,175363.208294811,3170,15.462470008060336,3171,47.58624901296571,6,2,True,True,254.0,16.0,39.48529411764706
53,105777.859,105766.668,105802.222,4095,2509.464622778067,175365.298295811,3232,1.4037580112926662,3233,33.31748800701462,5,2,True,True,254.0,13.0,39.48529411764706
54,107842.325,107837.861,107867.849,4095,2509.464622778067,175367.362761811,3294,8.863955998094752,3295,45.062799006700516,6,2,True,True,254.0,16.0,39.48529411764706
55,109816.463,109812.123,109847.858,4095,2509.464622778067,175369.336899811,3353,12.008373014396057,3354,46.926901006372645,6,2,True,True,254.0,16.0,39.48529411764706
56,111747.858,111736.684,111772.242,4095,2509.464622778067,175371.268294811,3410,-12.454664974939078,3412,55.449315026635304,6,1,True,True,254.0,16.0,39.48529411764706
57,113577.866,113567.852,113606.741,4095,2509.464622778067,175373.098302811,3465,-2.573606005171314,3466,33.54932100046426,5,2,True,True,243.0,8.0,39.48529411764706
58,115722.457,115717.854,115742.309,4095,2509.464622778067,175375.242893811,3529,-3.1413919932674617,3531,64.85122701269574,6,1,True,True,254.0,16.0,39.48529411764706
59,117792.428,117787.854,117812.288,4095,2509.464622778067,175377.31286481099,3591,2.768113015918061,3593,70.83411200437695,6,1,True,True,254.0,16.0,39.48529411764706
