pulse_index,start_ms,end_ms,duration_ms,anchor_ms,peak_ms,peak_adc,mean_adc,baseline_adc,threshold_adc,sample_count,op598_detected
0,41.536,77.844,36.30799999999999,47.866,47.866,4095,990.3564356435644,923.9292455561346,2509.464622778067,303,True
1,1987.848,2015.341,27.492999999999938,1991.745,1991.745,4095,912.443113772455,923.9292455561346,2509.464622778067,334,True
2,4175.649,4211.71,36.060999999999694,4187.857,4187.857,4095,961.9150326797386,923.9292455561346,2509.464622778067,306,True
3,6177.862,6215.523,37.66100000000006,6187.861,6187.861,4095,1003.3066666666666,923.9292455561346,2509.464622778067,300,True
4,8165.492,8201.644,36.152000000000044,8177.857,8177.857,4095,1041.661921708185,923.9292455561346,2509.464622778067,281,True
5,10037.852,10065.667,27.81499999999869,10041.905,10041.905,4095,942.1207430340557,923.9292455561346,2509.464622778067,323,True
6,12184.661,12217.85,33.189000000000306,12188.501,12188.501,4095,1041.5865724381626,923.9292455561346,2509.464622778067,283,True
7,14061.764,14097.857,36.09300000000076,14065.743,14065.743,4095,1061.4151624548736,923.9292455561346,2509.464622778067,277,True
8,15901.862,15937.858,35.996000000001004,15905.966,15905.966,4095,977.3067092651758,923.9292455561346,2509.464622778067,313,True
9,17975.896,18011.549,35.65299999999843,17987.865,17987.865,4095,948.9245283018868,923.9292455561346,2509.464622778067,318,True
10,20087.856,20121.593,33.73700000000099,20097.866,20097.866,4095,938.6875,923.9292455561346,2509.464622778067,320,True
11,22215.494,22251.626,36.132000000001426,22227.867,22227.867,4095,1056.8381294964029,923.9292455561346,2509.464622778067,278,True
12,24067.852,24095.722,27.87000000000262,24071.931,24071.931,4095,1003.457627118644,923.9292455561346,2509.464622778067,295,True
13,26027.861,26055.569,27.70799999999872,26031.864,26031.864,4095,1068.2072727272728,923.9292455561346,2509.464622778067,275,True
14,27857.852,27885.806,27.954000000001543,27861.979,27861.979,4095,963.8516129032258,923.9292455561346,2509.464622778067,310,True
15,29927.852,29955.804,27.952000000001135,29931.97,29931.97,4095,1018.465034965035,923.9292455561346,2509.464622778067,286,True
16,31827.854,31857.856,30.002000000000407,31831.837,31831.837,4095,899.8814589665653,923.9292455561346,2509.464622778067,329,True
17,34005.832,34041.816,35.98399999999674,34017.857,34017.857,4095,1004.0629370629371,923.9292455561346,2509.464622778067,286,True
18,35907.861,35941.683,33.822000000000116,35917.858,35917.858,4095,955.9331103678929,923.9292455561346,2509.464622778067,299,True
19,37897.852,37925.96,28.108000000000175,37902.044,37902.044,4095,961.5412541254126,923.9292455561346,2509.464622778067,303,True
20,39906.023,39941.902,35.879000000000815,39917.857,39917.857,4095,921.10625,923.9292455561346,2509.464622778067,320,True
21,42036.089,42071.923,35.83400000000256,42036.089,42047.857,4095,1026.1514084507041,923.9292455561346,2509.464622778067,284,True
22,43927.861,43955.751,27.889999999999418,43931.965,43931.965,4095,983.3511705685619,923.9292455561346,2509.464622778067,299,True
23,45911.802,45947.857,36.05500000000029,45917.865,45917.865,4095,900.1498470948012,923.9292455561346,2509.464622778067,327,True
24,48085.889,48121.835,35.945999999996275,48097.862,48097.862,4095,989.8989547038327,923.9292455561346,2509.464622778067,287,True
25,49996.187,50031.97,35.783000000003085,50007.869,50007.869,4095,951.9598662207358,923.9292455561346,2509.464622778067,299,True
26,51997.864,52026.022,28.15799999999581,52002.099,52002.099,4095,884.6686746987951,923.9292455561346,2509.464622778067,332,True
27,54200.436,54228.933,28.49699999999575,54207.859,54207.859,4095,933.6850649350649,923.9292455561346,2509.464622778067,308,True
28,56257.848,56286.135,28.2870000000039,56262.141,56262.141,4095,942.8273615635179,923.9292455561346,2509.464622778067,307,True
29,58296.2,58331.985,35.78500000000349,58307.865,58307.865,4095,976.8809523809524,923.9292455561346,2509.464622778067,294,True
30,60251.969,60287.857,35.888000000006286,60256.161,60256.161,4095,1027.8339350180506,923.9292455561346,2509.464622778067,277,True
31,62092.07,62127.849,35.77900000000227,62096.391,62096.391,4095,904.3167701863354,923.9292455561346,2509.464622778067,322,True
32,64244.884,64281.808,36.92399999999907,64249.01,64249.01,4095,1024.1514084507041,923.9292455561346,2509.464622778067,284,True
33,66136.176,66171.999,35.822999999989406,66147.857,66147.857,4095,995.8780487804878,923.9292455561346,2509.464622778067,287,True
34,68067.853,68091.863,24.00999999999476,68072.006,68072.006,4095,1028.2335766423357,923.9292455561346,2509.464622778067,274,True
35,69907.853,69937.857,30.004000000000815,69912.131,69912.131,4095,987.5034482758621,923.9292455561346,2509.464622778067,290,True
36,71867.857,71895.92,28.062999999994645,71872.026,71872.026,4095,938.0732484076433,923.9292455561346,2509.464622778067,314,True
37,73977.852,74005.949,28.096999999994296,73982.038,73982.038,4095,892.344512195122,923.9292455561346,2509.464622778067,328,True
38,76177.853,76207.857,30.004000000000815,76182.142,76182.142,4095,989.8413793103448,923.9292455561346,2509.464622778067,290,True
39,78127.852,78151.893,24.04099999999744,78132.021,78132.021,4095,1001.4146341463414,923.9292455561346,2509.464622778067,287,True
40,80057.862,80087.849,29.987000000008265,80062.23,80062.23,4095,956.96632996633,923.9292455561346,2509.464622778067,297,True
41,82057.852,82092.009,34.15700000000652,82067.866,82067.866,4095,917.35625,923.9292455561346,2509.464622778067,320,True
42,84207.853,84237.857,30.004000000000815,84212.187,84212.187,4095,954.2541254125413,923.9292455561346,2509.464622778067,303,True
43,86236.274,86272.025,35.75099999998929,86247.857,86247.857,4095,1025.2508960573477,923.9292455561346,2509.464622778067,279,True
44,88107.854,88137.857,30.002999999996973,88112.289,88112.289,4095,913.9559748427673,923.9292455561346,2509.464622778067,318,True
45,90236.588,90272.173,35.58499999999185,90247.866,90247.866,4095,1010.4857142857143,923.9292455561346,2509.464622778067,280,True
46,92117.852,92152.044,34.19199999999546,92127.87,92127.87,4095,1024.4388489208634,923.9292455561346,2509.464622778067,278,True
47,93987.857,94017.856,29.99899999999616,93992.324,93992.324,4095,1009.2359154929577,923.9292455561346,2509.464622778067,284,True
48,95897.852,95926.281,28.429000000003725,95902.209,95902.209,4095,903.9065420560747,923.9292455561346,2509.464622778067,321,True
49,98042.163,98077.85,35.687000000005355,98046.559,98046.559,4095,982.5226480836237,923.9292455561346,2509.464622778067,287,True
50,99972.043,100007.861,35.8179999999993,99976.318,99976.318,4095,1009.3768115942029,923.9292455561346,2509.464622778067,276,True
51,101857.853,101887.857,30.004000000000815,101862.283,101862.283,4095,1046.9250936329588,923.9292455561346,2509.464622778067,267,True
52,103677.844,103712.234,34.38999999999942,103687.858,103687.858,4095,937.9869281045752,923.9292455561346,2509.464622778067,306,True
53,105766.668,105802.222,35.55399999998917,105777.859,105777.859,4095,948.7086092715232,923.9292455561346,2509.464622778067,302,True
54,107837.861,107867.849,29.987999999997555,107842.325,107842.325,4095,977.9861591695502,923.9292455561346,2509.464622778067,289,True
55,109812.123,109847.858,35.73499999998603,109816.463,109816.463,4095,1006.1494661921708,923.9292455561346,2509.464622778067,281,True
56,111736.684,111772.242,35.55800000000454,111747.858,111747.858,4095,1033.2696629213483,923.9292455561346,2509.464622778067,267,True
57,113567.852,113606.741,38.888999999995576,113577.866,113577.866,4095,920.6442307692307,923.9292455561346,2509.464622778067,312,True
58,115717.854,115742.309,24.454999999987194,115722.457,115722.457,4095,929.884105960265,923.9292455561346,2509.464622778067,302,True
59,117787.854,117812.288,24.43399999999383,117792.428,117792.428,4095,2792.125,923.9292455561346,2509.464622778067,24,True
