pulse_index,op598_anchor_ms,op598_start_ms,op598_end_ms,op598_peak_adc,op598_threshold_adc,anchor_perf_counter_s,nearest_frame_index,nearest_frame_dt_ms,matched_frame_index,matched_frame_dt_ms,window_frame_count,detected_frame_count,detected_in_window,matched_frame_detected,matched_frame_max,matched_frame_p99,matched_frame_threshold
0,42.9,42.9,79.241,2366,1369.5097570803591,174101.641600499,81,-5.560439982218668,81,-5.560439982218668,6,0,False,False,12.0,2.0,44.0
1,2075.568,2075.568,2102.946,605,489.00975708035924,174103.674268499,142,5.79705901327543,142,5.79705901327543,6,0,False,False,11.0,2.0,44.0
2,4295.577,4275.556,4303.178,450,411.50975708035924,174105.894277499,208,-6.1613979924004525,208,-6.1613979924004525,6,0,False,False,10.0,2.0,44.0
3,6245.573,6225.56,6253.066,433,403.00975708035924,174107.84427349898,266,-16.22241098084487,266,-16.22241098084487,6,0,False,False,10.0,2.0,44.0
4,8095.564,8039.475,8075.565,442,407.50975708035924,174109.69426449898,322,9.784666035557166,322,9.784666035557166,6,0,False,False,15.0,2.0,44.0
5,10295.577,10223.509,10259.26,445,409.00975708035924,174111.894277499,387,-14.248724997742102,387,-14.248724997742102,6,0,False,False,10.0,2.0,44.0
6,12295.565,12279.542,12315.565,436,404.50975708035924,174113.894265499,447,-6.178481999086216,447,-6.178481999086216,6,0,False,False,10.0,2.0,44.0
7,14145.573,14129.416,14165.569,439,406.00975708035924,174115.74427349897,502,-16.181008977582678,502,-16.181008977582678,6,0,False,False,11.0,2.0,44.0
8,16245.573,16229.437,16265.565,449,411.00975708035924,174117.84427349898,565,-8.201940974686295,565,-8.201940974686295,6,0,False,False,11.0,2.0,44.0
9,18395.573,18379.506,18415.565,442,407.50975708035924,174119.99427349897,629,-14.131326985079795,629,-14.131326985079795,6,0,False,False,9.0,2.0,44.0
10,20275.573,20275.573,20303.142,448,410.50975708035924,174121.87427349898,686,13.848843023879454,686,13.848843023879454,6,0,False,False,8.0,2.0,44.0
11,22095.565,22079.502,22115.573,449,411.00975708035924,174123.69426549898,740,1.8468220077920705,740,1.8468220077920705,6,0,False,False,6.0,2.0,44.0
12,24225.573,24189.557,24225.573,448,410.50975708035924,174125.824273499,804,11.883263010531664,804,11.883263010531664,6,0,False,False,12.0,2.0,44.0
13,26475.574,26385.568,26413.543,448,410.50975708035924,174128.074274499,871,6.01571801234968,871,6.01571801234968,6,0,False,False,9.0,2.0,44.0
14,28475.573,28459.624,28495.565,449,411.00975708035924,174130.074273499,931,14.052795013412833,931,14.052795013412833,6,0,False,False,6.0,2.0,44.0
15,30625.577,30515.568,30543.567,458,415.50975708035924,174132.224277499,995,7.926339021651074,995,7.926339021651074,6,0,False,False,8.0,2.0,44.0
16,32525.573,32509.591,32545.569,442,407.50975708035924,174134.12427349898,1052,15.990584011888131,1052,15.990584011888131,6,0,False,False,13.0,2.0,44.0
17,34545.577,34325.569,34355.573,426,399.50975708035924,174136.144277499,1112,3.992999001638964,1112,3.992999001638964,6,0,False,False,9.0,2.0,44.0
18,36225.568,36225.568,36253.518,434,403.50975708035924,174137.82426849898,1162,-4.1264439933001995,1162,-4.1264439933001995,6,0,False,False,6.0,2.0,44.0
