pulse_index,start_ms,end_ms,duration_ms,anchor_ms,peak_ms,peak_adc,mean_adc,baseline_adc,threshold_adc,sample_count,op598_detected
0,42.07,78.389,36.318999999999996,48.403,48.403,4095,1860.7686832740214,1689.3486043165467,2892.1743021582733,281,True
1,1868.394,1895.709,27.315000000000055,1872.21,1872.21,4095,1897.483870967742,1689.3486043165467,2892.1743021582733,279,True
2,3728.385,3756.023,27.63799999999992,3732.341,3732.341,4095,1850.208609271523,1689.3486043165467,2892.1743021582733,302,True
3,5735.941,5772.15,36.20899999999983,5748.402,5748.402,4095,1794.461773700306,1689.3486043165467,2892.1743021582733,327,True
4,7918.397,7946.059,27.662000000000262,7922.382,7922.382,4095,1865.5890410958905,1689.3486043165467,2892.1743021582733,292,True
5,9855.94,9892.129,36.189000000000306,9855.94,9855.94,4095,1551.475155279503,1689.3486043165467,2892.1743021582733,322,True
6,11998.394,12025.974,27.579999999999927,12002.333,12002.333,4095,1812.2756183745582,1689.3486043165467,2892.1743021582733,283,True
7,13878.385,13906.26,27.875,13878.385,13878.385,4095,1853.3579335793358,1689.3486043165467,2892.1743021582733,271,True
8,15678.395,15708.377,29.98199999999997,15682.308,15682.308,4095,1819.4007220216606,1689.3486043165467,2892.1743021582733,277,True
9,17518.385,17546.209,27.824000000000524,17522.432,17522.432,4095,1749.952380952381,1689.3486043165467,2892.1743021582733,315,True
10,19608.393,19636.247,27.85399999999936,19612.474,19612.474,4095,1831.0579710144928,1689.3486043165467,2892.1743021582733,276,True
11,21442.198,21478.389,36.190999999998894,21448.396,21448.396,4095,1792.0068728522338,1689.3486043165467,2892.1743021582733,291,True
12,23388.386,23418.39,30.004000000000815,23392.493,23392.493,4095,1732.6646341463415,1689.3486043165467,2892.1743021582733,328,True
13,25578.385,25605.903,27.51800000000003,25582.277,25582.277,4095,1744.712962962963,1689.3486043165467,2892.1743021582733,324,True
14,27728.387,27762.195,33.8080000000009,27738.404,27738.404,4095,1780.956081081081,1689.3486043165467,2892.1743021582733,296,True
15,29708.386,29738.39,30.004000000000815,29712.552,29712.552,4095,1728.3768996960487,1689.3486043165467,2892.1743021582733,329,True
16,31902.256,31938.383,36.12700000000041,31906.224,31906.224,4095,1778.9033333333334,1689.3486043165467,2892.1743021582733,300,True
17,33898.394,33928.39,29.995999999999185,33902.604,33902.604,4095,1727.1072555205046,1689.3486043165467,2892.1743021582733,317,True
18,36008.385,36042.197,33.81199999999808,36018.403,36018.403,4095,1714.145896656535,1689.3486043165467,2892.1743021582733,329,True
19,38202.318,38238.383,36.06500000000233,38208.395,38208.395,4095,1752.3464052287582,1689.3486043165467,2892.1743021582733,306,True
20,40248.398,40278.382,29.98399999999674,40252.428,40252.428,4095,1734.8165137614678,1689.3486043165467,2892.1743021582733,327,True
21,42428.386,42458.391,30.005000000004657,42432.493,42432.493,4095,1783.234899328859,1689.3486043165467,2892.1743021582733,298,True
22,44416.276,44452.276,36.0,44428.407,44428.407,4095,1824.6258992805756,1689.3486043165467,2892.1743021582733,278,True
23,46278.389,46306.499,28.110000000000582,46282.589,46282.589,4095,1775.983660130719,1689.3486043165467,2892.1743021582733,306,True
24,48318.377,48352.425,34.0480000000025,48318.377,48318.377,4095,1795.2933333333333,1689.3486043165467,2892.1743021582733,300,True
25,50328.385,50356.371,27.985999999997148,50332.487,50332.487,4095,1805.6174496644296,1689.3486043165467,2892.1743021582733,298,True
26,52312.374,52348.385,36.0109999999986,52318.403,52318.403,4095,1776.3257328990228,1689.3486043165467,2892.1743021582733,307,True
27,54368.394,54392.279,23.885000000002037,54372.453,54372.453,4095,1802.914383561644,1689.3486043165467,2892.1743021582733,292,True
28,56318.393,56346.61,28.21700000000419,56322.66,56322.66,4095,1672.084175084175,1689.3486043165467,2892.1743021582733,297,True
29,58298.385,58332.432,34.04699999999866,58308.403,58308.403,4095,1663.7272727272727,1689.3486043165467,2892.1743021582733,319,True
30,60432.52,60468.382,35.86200000000099,60436.766,60436.766,4095,1627.4857142857143,1689.3486043165467,2892.1743021582733,315,True
31,62548.377,62576.644,28.266999999999825,62552.648,62552.648,4095,1430.5460317460318,1689.3486043165467,2892.1743021582733,315,True
32,64652.564,64688.382,35.8179999999993,64656.853,64656.853,4095,1447.2908496732025,1689.3486043165467,2892.1743021582733,306,True
33,66698.397,66726.624,28.226999999998952,66702.655,66702.655,4095,1624.104089219331,1689.3486043165467,2892.1743021582733,269,True
34,68518.387,68548.39,30.002999999996973,68522.737,68522.737,4095,1750.6543624161075,1689.3486043165467,2892.1743021582733,298,True
35,70538.387,70562.56,24.172999999995227,70542.702,70542.702,4095,1762.306896551724,1689.3486043165467,2892.1743021582733,290,True
36,72508.386,72536.48,28.093999999997322,72512.572,72512.572,4095,1782.704467353952,1689.3486043165467,2892.1743021582733,291,True
37,74478.394,74502.627,24.2329999999929,74482.791,74482.791,4095,1696.7267080745341,1689.3486043165467,2892.1743021582733,322,True
38,76658.394,76686.415,28.020999999993364,76662.567,76662.567,4095,1677.2207792207791,1689.3486043165467,2892.1743021582733,308,True
39,78748.394,78786.407,38.013000000006286,78752.835,78752.835,4095,1739.0632911392406,1689.3486043165467,2892.1743021582733,316,True
40,80888.394,80916.445,28.051000000006752,80888.394,80892.57,4095,1675.637254901961,1689.3486043165467,2892.1743021582733,306,True
41,82968.394,82992.669,24.27499999999418,82972.837,82972.837,4095,1625.498452012384,1689.3486043165467,2892.1743021582733,323,True
42,85158.387,85186.512,28.125,85162.599,85162.599,4095,1781.0676691729323,1689.3486043165467,2892.1743021582733,266,True
43,86962.597,86998.39,35.79300000000512,86966.872,86966.872,4095,1790.8823529411766,1689.3486043165467,2892.1743021582733,289,True
