pulse_index,start_ms,end_ms,duration_ms,anchor_ms,peak_ms,peak_adc,mean_adc,baseline_adc,threshold_adc,sample_count,op598_detected
50,100857.003,100892.633,35.63000000000466,101968.328,102568.32,259,157.83214285714286,245.96222846334612,252.48111423167308,280,True
51,102752.564,102788.317,35.75299999999697,102868.32,102968.329,262,130.87900355871886,245.96222846334612,253.98111423167308,281,True
52,104647.024,104682.655,35.630999999993946,105888.328,106288.32,305,172.94321766561515,245.96222846334612,275.4811142316731,317,True
53,106792.727,106828.317,35.58999999999651,106888.319,106988.311,329,228.1760299625468,245.96222846334612,287.4811142316731,267,True
54,108605.607,108638.316,32.70900000000256,108618.337,109588.32,311,223.24825174825176,245.96222846334612,278.4811142316731,286,True
55,110548.321,110578.324,30.002999999996973,110588.317,112088.328,320,230.1640866873065,245.96222846334612,282.9811142316731,323,True
56,112738.328,112762.709,24.3810000000085,112738.328,112888.319,314,218.07667731629394,245.96222846334612,279.9811142316731,313,True
57,114862.766,114898.315,35.54899999999907,114918.311,114988.327,291,195.54014598540147,245.96222846334612,268.4811142316731,274,True
58,116738.319,116766.82,28.50100000000384,116838.329,118418.327,288,189.17028985507247,245.96222846334612,266.9811142316731,276,True
59,118607.122,118642.678,35.55599999999686,118618.337,118718.32,287,187.16666666666666,245.96222846334612,266.4811142316731,24,True
