pulse_index,op598_anchor_ms,op598_start_ms,op598_end_ms,op598_peak_adc,op598_threshold_adc,anchor_perf_counter_s,nearest_frame_index,nearest_frame_dt_ms,matched_frame_index,matched_frame_dt_ms,window_frame_count,detected_frame_count,detected_in_window,matched_frame_detected,matched_frame_max,matched_frame_p99,matched_frame_threshold
0,48.317,48.317,75.616,2243,1244.481114231673,173739.603431007,86,0.8054799982346594,86,0.8054799982346594,6,0,False,False,65.0,23.0,96.27777777777777
1,2188.319,2188.319,2215.732,494,369.9811142316731,173741.743433007,150,-11.12693501636386,150,-11.12693501636386,6,0,False,False,66.0,24.0,96.27777777777777
2,4118.328,4118.328,4155.644,366,305.9811142316731,173743.673442007,208,-13.207185023929924,208,-13.207185023929924,6,0,False,False,72.0,25.0,96.27777777777777
3,6138.319,6138.319,6165.634,350,297.9811142316731,173745.693433007,269,-5.2019669965375215,269,-5.2019669965375215,6,0,False,False,65.0,23.0,96.27777777777777
4,8318.327,8262.075,8298.316,355,300.4811142316731,173747.873441007,335,10.824675002368167,335,10.824675002368167,6,0,False,False,72.0,25.0,96.27777777777777
5,10348.321,10348.321,10375.737,358,301.9811142316731,173749.903435007,396,8.917383005609736,396,8.917383005609736,6,0,False,False,72.0,25.0,96.27777777777777
6,12548.336,12495.921,12532.084,368,306.9811142316731,173752.103450007,462,4.843659000471234,462,4.843659000471234,6,0,False,False,64.0,24.0,96.27777777777777
7,14418.319,14418.319,14446.197,350,297.9811142316731,173753.973433007,518,-5.153948994120583,518,-5.153948994120583,6,0,False,False,72.0,24.0,96.27777777777777
8,16368.336,16356.066,16395.965,359,302.4811142316731,173755.92345000702,577,8.856280997861177,577,8.856280997861177,6,0,False,False,66.0,26.0,96.27777777777777
9,18418.327,18418.327,18445.944,356,300.9811142316731,173757.973441007,638,-13.071583991404623,638,-13.071583991404623,6,0,False,False,64.0,24.0,96.27777777777777
10,20498.327,20498.327,20525.953,345,295.4811142316731,173760.053441007,701,6.355433986755088,701,6.355433986755088,6,0,False,False,69.0,25.0,96.27777777777777
11,22508.325,22488.321,22518.323,347,296.4811142316731,173762.063439007,761,-11.057550000259653,761,-11.057550000259653,6,0,False,False,76.0,24.0,96.27777777777777
12,24408.336,24396.29,24432.261,347,296.4811142316731,173763.963450007,818,-14.974900986999273,818,-14.974900986999273,6,0,False,False,68.0,25.0,96.27777777777777
13,26528.319,26528.319,26563.078,351,298.4811142316731,173766.083433007,882,-7.041881995974109,882,-7.041881995974109,6,0,False,False,66.0,24.0,96.27777777777777
14,28758.328,28708.311,28742.125,347,296.4811142316731,173768.313442007,949,-9.056437003891915,949,-9.056437003891915,6,0,False,False,68.0,25.0,96.27777777777777
15,30888.321,30832.207,30868.325,348,296.9811142316731,173770.443435007,1013,-11.067194020142779,1013,-11.067194020142779,6,0,False,False,65.0,24.0,96.27777777777777
16,32988.32,32932.234,32968.325,343,294.4811142316731,173772.543434007,1076,-15.00465499702841,1076,-15.00465499702841,6,0,False,False,72.0,26.0,96.27777777777777
17,34978.328,34968.315,35002.166,343,294.4811142316731,173774.533442007,1136,-12.986732996068895,1136,-12.986732996068895,6,0,False,False,72.0,24.0,96.27777777777777
18,37038.329,36988.328,37022.14,350,297.9811142316731,173776.593443007,1198,-9.027196996612474,1198,-9.027196996612474,6,0,False,False,73.0,26.0,96.27777777777777
19,39108.329,39058.328,39092.153,336,290.9811142316731,173778.663443007,1261,17.06512097734958,1261,17.06512097734958,6,0,False,False,69.0,24.0,96.27777777777777
20,41125.182,41118.319,41142.142,343,294.4811142316731,173780.680296007,1321,-7.837276993086562,1321,-7.837276993086562,6,0,False,False,68.0,24.0,96.27777777777777
21,42988.324,42956.28,42992.252,342,293.9811142316731,173782.543438007,1377,-6.868747004773468,1377,-6.868747004773468,6,0,False,False,71.0,25.0,96.27777777777777
22,45008.337,44996.256,45032.247,342,293.9811142316731,173784.563451007,1438,1.1767579999286681,1438,1.1767579999286681,6,0,False,False,68.0,24.0,96.27777777777777
23,46908.319,46892.432,46928.324,336,290.9811142316731,173786.463433007,1495,-2.9139760008547455,1495,-2.9139760008547455,6,0,False,False,73.0,25.0,96.27777777777777
24,48788.328,48736.262,48772.236,345,295.4811142316731,173788.343442007,1552,13.224883994553238,1552,13.224883994553238,6,0,False,False,69.0,24.0,96.27777777777777
25,50808.324,50788.32,50818.324,339,292.4811142316731,173790.363438007,1612,-10.879907000344247,1612,-10.879907000344247,6,0,False,False,69.0,26.0,96.27777777777777
26,52788.32,52752.464,52788.32,340,292.9811142316731,173792.343434007,1672,5.132601014338434,1672,5.132601014338434,6,0,False,False,66.0,24.0,96.27777777777777
27,54588.316,54568.328,54598.316,343,294.4811142316731,173794.143430007,1726,-2.8048170206602663,1726,-2.8048170206602663,7,0,False,False,69.0,26.0,96.27777777777777
28,56428.328,56416.466,56452.34,351,298.4811142316731,173795.983442007,1781,-10.75373002095148,1781,-10.75373002095148,6,0,False,False,71.0,24.0,96.27777777777777
29,58508.319,58508.319,58536.365,345,295.4811142316731,173798.063433007,1844,1.1358890042174608,1844,1.1358890042174608,6,0,False,False,67.0,25.0,96.27777777777777
30,60458.324,60352.502,60388.324,341,293.4811142316731,173800.013438007,1903,15.18784198560752,1903,15.18784198560752,6,0,False,False,66.0,24.0,96.27777777777777
31,62508.324,62492.323,62528.316,345,295.4811142316731,173802.063438007,1964,-6.849292985862121,1964,-6.849292985862121,6,0,False,False,64.0,24.0,96.27777777777777
32,64658.319,64658.319,64686.317,350,297.9811142316731,173804.213433007,2029,7.319605996599421,2029,7.319605996599421,6,0,False,False,68.0,26.0,96.27777777777777
33,66708.316,66688.327,66716.278,345,295.4811142316731,173806.263430007,2090,-14.737004996277392,2090,-14.737004996277392,6,0,False,False,65.0,24.0,96.27777777777777
34,68778.327,68778.327,68806.278,343,294.4811142316731,173808.333441007,2153,7.1913400024641305,2153,7.1913400024641305,6,0,False,False,65.0,25.0,96.27777777777777
35,70758.328,70702.509,70738.316,340,292.9811142316731,173810.313442007,2212,-8.804142009466887,2212,-8.804142009466887,6,0,False,False,74.0,25.0,96.27777777777777
36,72858.324,72822.537,72858.324,342,293.9811142316731,173812.413438007,2275,-12.851456995122135,2275,-12.851456995122135,6,0,False,False,67.0,24.0,96.27777777777777
37,74658.319,74658.319,74686.361,340,292.9811142316731,173814.213433007,2330,15.243258996633813,2330,15.243258996633813,6,0,False,False,71.0,26.0,96.27777777777777
38,76778.336,76766.488,76802.37,343,294.4811142316731,173816.333450007,2393,-8.739262004382908,2393,-8.739262004382908,6,0,False,False,69.0,24.0,96.27777777777777
39,78788.311,78788.311,78812.589,339,292.4811142316731,173818.343425007,2454,9.263264975743368,2454,9.263264975743368,6,0,False,False,71.0,26.0,96.27777777777777
40,80858.332,80786.794,80822.525,336,290.9811142316731,173820.413446007,2516,-0.6477090064436197,2516,-0.6477090064436197,6,0,False,False,69.0,24.0,96.27777777777777
41,82958.315,82958.315,82986.863,336,290.9811142316731,173822.513429007,2579,-4.626128007657826,2579,-4.626128007657826,6,0,False,False,69.0,26.0,96.27777777777777
42,84958.316,84918.323,84946.659,348,296.9811142316731,173824.513430007,2639,-8.609473006799817,2639,-8.609473006799817,6,0,False,False,65.0,24.0,96.27777777777777
43,86888.327,86888.327,86916.543,345,295.4811142316731,173826.443441007,2697,-10.627748997649178,2697,-10.627748997649178,6,0,False,False,66.0,25.0,96.27777777777777
44,88908.317,88889.899,88916.451,336,290.9811142316731,173828.463431007,2758,-2.5735859817359596,2758,-2.5735859817359596,6,0,False,False,76.0,25.0,96.27777777777777
45,90908.315,90892.643,90928.324,304,274.9811142316731,173830.463429007,2818,-6.568516022525728,2818,-6.568516022525728,6,0,False,False,72.0,24.0,96.27777777777777
46,92728.325,92708.321,92732.451,324,284.9811142316731,173832.283439007,2873,1.4252369874157012,2873,1.4252369874157012,6,0,False,False,66.0,26.0,96.27777777777777
47,94928.316,94908.327,94936.715,306,275.9811142316731,173834.483430007,2939,-2.563637011917308,2939,-2.563637011917308,6,0,False,False,75.0,26.0,96.27777777777777
48,97248.321,96998.328,97028.32,257,251.48111423167308,173836.803435007,3009,5.425242998171598,3009,5.425242998171598,6,0,False,False,73.0,24.0,96.27777777777777
49,99048.316,99008.319,99036.686,249,247.48111423167308,173838.603430007,3063,1.427698996849358,3063,1.427698996849358,6,0,False,False,63.0,24.0,96.27777777777777
50,101968.328,100857.003,100892.633,259,252.48111423167308,173841.523442007,3151,9.500409010797739,3151,9.500409010797739,6,0,False,False,74.0,24.0,96.27777777777777
51,102868.32,102752.564,102788.317,262,253.98111423167308,173842.423434007,3178,5.432589998235926,3178,5.432589998235926,6,0,False,False,71.0,25.0,96.27777777777777
52,105888.328,104647.024,104682.655,305,275.4811142316731,173845.443442007,3269,13.489050004864112,3269,13.489050004864112,6,0,False,False,71.0,25.0,96.27777777777777
53,106888.319,106792.727,106828.317,329,287.4811142316731,173846.443433007,3299,9.45611801580526,3299,9.45611801580526,6,0,False,False,68.0,26.0,96.27777777777777
54,108618.337,108605.607,108638.316,311,278.4811142316731,173848.173451007,3351,7.660294999368489,3351,7.660294999368489,6,0,False,False,71.0,23.0,96.27777777777777
55,110588.317,110548.321,110578.324,320,282.9811142316731,173850.143431007,3375,-1162.3731389991008,3375,-1162.3731389991008,0,0,False,False,72.0,25.0,96.27777777777777
56,112738.328,112738.328,112762.709,314,279.9811142316731,173852.293442007,3375,-3312.384139018832,3375,-3312.384139018832,0,0,False,False,72.0,25.0,96.27777777777777
57,114918.311,114862.766,114898.315,291,268.4811142316731,173854.473425007,3375,-5492.367138998816,3375,-5492.367138998816,0,0,False,False,72.0,25.0,96.27777777777777
58,116838.329,116738.319,116766.82,288,266.9811142316731,173856.393443007,3375,-7412.385139003163,3375,-7412.385139003163,0,0,False,False,72.0,25.0,96.27777777777777
59,118618.337,118607.122,118642.678,287,266.4811142316731,173858.173451007,3375,-9192.393139004707,3375,-9192.393139004707,0,0,False,False,72.0,25.0,96.27777777777777
