pulse_index,op598_anchor_ms,op598_start_ms,op598_end_ms,op598_peak_adc,op598_threshold_adc,anchor_perf_counter_s,nearest_frame_index,nearest_frame_dt_ms,matched_frame_index,matched_frame_dt_ms,window_frame_count,detected_frame_count,detected_in_window,matched_frame_detected,matched_frame_max,matched_frame_p99,matched_frame_threshold
0,46.43,42.639,78.981,3825,3358.2671464860287,9274.085702072,63,-9.633813999244012,63,-9.633813999244012,6,0,False,False,153.0,60.0,162.9120879120879
1,2129.321,2125.302,2153.027,3559,3225.2671464860287,9276.168593072,126,7.306233999770484,126,7.306233999770484,6,0,False,False,158.0,58.0,162.9120879120879
2,3925.315,3925.315,3952.997,3504,3197.7671464860287,9277.964587072,180,3.514251000524382,180,3.514251000524382,6,0,False,False,154.0,57.0,162.9120879120879
3,5849.348,5845.307,5873.079,3493,3192.2671464860287,9279.888620071999,238,7.536449000326684,238,7.536449000326684,6,0,False,False,159.0,61.0,162.9120879120879
4,7849.16,7845.315,7872.731,3865,3378.2671464860287,9281.888432071999,298,3.7963780014251824,298,3.7963780014251824,6,0,False,False,159.0,57.0,162.9120879120879
