pulse_index,start_ms,end_ms,duration_ms,anchor_ms,peak_ms,peak_adc,mean_adc,baseline_adc,threshold_adc,sample_count,op598_detected
0,42.639,78.981,36.34199999999999,46.43,55.316,3825,2906.617554858934,2891.5342929720578,3358.2671464860287,319,True
1,2125.302,2153.027,27.72499999999991,2129.321,2153.027,3559,2902.1143911439112,2891.5342929720578,3225.2671464860287,271,True
2,3925.315,3952.997,27.68199999999979,3925.315,3952.997,3504,2901.9480968858134,2891.5342929720578,3197.7671464860287,289,True
3,5845.307,5873.079,27.771999999999935,5849.348,5873.079,3493,2896.0996677740864,2891.5342929720578,3192.2671464860287,301,True
4,7845.315,7872.731,27.416000000000167,7849.16,7872.731,3865,3068.12,2891.5342929720578,3378.2671464860287,25,True
