index,t_us,t_ms,adc,led,phase,pulse_index
0,115,0.115,809,0,pre,-1
1,3989,3.989,735,0,pre,-1
2,18182,18.182,741,0,pre,-1
3,21840,21.84,720,0,pre,-1
4,25490,25.49,685,0,pre,-1
5,29161,29.161,681,0,pre,-1
6,38187,38.187,744,0,pre,-1
7,41872,41.872,688,1,pulse,0
8,48191,48.191,4095,1,pulse,0
9,58174,58.174,4095,1,pulse,0
10,61848,61.848,4095,1,pulse,0
11,68165,68.165,4095,1,pulse,0
12,78169,78.169,4095,1,pulse,0
13,81858,81.858,4095,0,gap,0
14,85748,85.748,2987,0,gap,0
15,98178,98.178,2768,0,gap,0
16,101933,101.933,2766,0,gap,0
17,105684,105.684,2714,0,gap,0
18,109435,109.435,2716,0,gap,0
19,118179,118.179,2672,0,gap,0
20,121940,121.94,2646,0,gap,0
21,128179,128.179,2623,0,gap,0
22,138187,138.187,2577,0,gap,0
23,141965,141.965,2548,0,gap,0
24,148186,148.186,2523,0,gap,0
25,158178,158.178,2525,0,gap,0
26,161962,161.962,2503,0,gap,0
27,165745,165.745,2480,0,gap,0
28,178186,178.186,2450,0,gap,0
29,181980,181.98,2425,0,gap,0
30,185765,185.765,2406,0,gap,0
31,198177,198.177,2375,0,gap,0
32,201986,201.986,2363,0,gap,0
33,208546,208.546,2351,0,gap,0
34,212226,212.226,2323,0,gap,0
35,218169,218.169,2317,0,gap,0
36,228185,228.185,2294,0,gap,0
37,231888,231.888,2258,0,gap,0
38,235573,235.573,2257,0,gap,0
39,248178,248.178,2224,0,gap,0
40,251882,251.882,2215,0,gap,0
41,255587,255.587,2197,0,gap,0
42,268189,268.189,2175,0,gap,0
43,271911,271.911,2160,0,gap,0
44,275625,275.625,2133,0,gap,0
45,288165,288.165,2122,0,gap,0
46,291891,291.891,2098,0,gap,0
47,295620,295.62,2073,0,gap,0
48,299354,299.354,2039,0,gap,0
49,308179,308.179,2037,0,gap,0
50,311918,311.918,2018,0,gap,0
51,318179,318.179,2009,0,gap,0
52,328187,328.187,1958,0,gap,0
53,331969,331.969,1959,0,gap,0
54,338186,338.186,1949,0,gap,0
55,348178,348.178,1910,0,gap,0
56,351971,351.971,1915,0,gap,0
57,355759,355.759,1892,0,gap,0
58,368191,368.191,1877,0,gap,0
59,371997,371.997,1846,0,gap,0
60,375796,375.796,1834,0,gap,0
61,388177,388.177,1818,0,gap,0
62,391987,391.987,1801,0,gap,0
63,395803,395.803,1773,0,gap,0
64,399630,399.63,1759,0,gap,0
65,408179,408.179,1745,0,gap,0
66,412006,412.006,1718,0,gap,0
67,418179,418.179,1728,0,gap,0
68,428187,428.187,1675,0,gap,0
69,432040,432.04,1648,0,gap,0
70,438186,438.186,1673,0,gap,0
71,448178,448.178,1629,0,gap,0
72,452049,452.049,1621,0,gap,0
73,455915,455.915,1595,0,gap,0
74,468190,468.19,1600,0,gap,0
75,472075,472.075,1581,0,gap,0
76,475947,475.947,1535,0,gap,0
