index,t_us,t_ms,adc,led,phase,pulse_index
0,111,0.111,2694,0,pre,-1
1,3941,3.941,2605,0,pre,-1
2,14480,14.48,2606,0,pre,-1
3,18141,18.141,2615,0,pre,-1
4,21800,21.8,2579,0,pre,-1
5,34477,34.477,2624,0,pre,-1
6,38147,38.147,2585,0,pre,-1
7,41812,41.812,2609,1,pulse,0
8,54493,54.493,3583,1,pulse,0
9,58156,58.156,3425,1,pulse,0
10,61803,61.803,3583,1,pulse,0
11,74476,74.476,3397,1,pulse,0
12,78138,78.138,3422,1,pulse,0
13,81799,81.799,3627,0,gap,0
14,85677,85.677,2919,0,gap,0
15,94481,94.481,2768,0,gap,0
16,98220,98.22,2757,0,gap,0
17,104481,104.481,2668,0,gap,0
18,114484,114.484,2631,0,gap,0
19,118199,118.199,2672,0,gap,0
20,124484,124.484,2642,0,gap,0
21,134480,134.48,2677,0,gap,0
22,138169,138.169,2629,0,gap,0
23,141855,141.855,2647,0,gap,0
24,154485,154.485,2559,0,gap,0
25,158187,158.187,2602,0,gap,0
26,161888,161.888,2590,0,gap,0
27,174480,174.48,2598,0,gap,0
28,178197,178.197,2554,0,gap,0
29,181913,181.913,2559,0,gap,0
30,194467,194.467,2532,0,gap,0
31,198199,198.199,2553,0,gap,0
32,201926,201.926,2522,0,gap,0
33,205661,205.661,2550,0,gap,0
34,214485,214.485,2530,0,gap,0
35,218230,218.23,2559,0,gap,0
36,224485,224.485,2550,0,gap,0
37,234481,234.481,2579,0,gap,0
38,238232,238.232,2559,0,gap,0
39,244480,244.48,2559,0,gap,0
40,254484,254.484,2544,0,gap,0
41,258245,258.245,2579,0,gap,0
42,262002,262.002,2515,0,gap,0
43,274481,274.481,2548,0,gap,0
44,278252,278.252,2512,0,gap,0
45,282022,282.022,2541,0,gap,0
46,294484,294.484,2516,0,gap,0
47,298269,298.269,2539,0,gap,0
48,302051,302.051,2512,0,gap,0
49,305838,305.838,2558,0,gap,0
50,314485,314.485,2531,0,gap,0
51,318285,318.285,2559,0,gap,0
52,324485,324.485,2530,0,gap,0
53,334481,334.481,2559,0,gap,0
54,338295,338.295,2542,0,gap,0
55,344480,344.48,2551,0,gap,0
56,354484,354.484,2551,0,gap,0
57,358304,358.304,2549,0,gap,0
58,362116,362.116,2512,0,gap,0
59,374481,374.481,2546,0,gap,0
60,378307,378.307,2522,0,gap,0
61,382152,382.152,2542,0,gap,0
62,394484,394.484,2515,0,gap,0
63,398354,398.354,2543,0,gap,0
64,402220,402.22,2513,0,gap,0
65,406087,406.087,2559,0,gap,0
66,414485,414.485,2530,0,gap,0
67,418368,418.368,2547,0,gap,0
68,424485,424.485,2542,0,gap,0
69,434481,434.481,2586,0,gap,0
70,438370,438.37,2544,0,gap,0
71,444480,444.48,2581,0,gap,0
72,454484,454.484,2546,0,gap,0
73,458383,458.383,2553,0,gap,0
74,462281,462.281,2511,0,gap,0
75,474481,474.481,2555,0,gap,0
76,478389,478.389,2512,0,gap,0
77,482298,482.298,2551,0,gap,0
78,494484,494.484,2544,0,gap,0
79,498406,498.406,2559,0,gap,0
80,502324,502.324,2503,0,gap,0
81,506248,506.248,2534,0,gap,0
82,514485,514.485,2527,0,gap,0
83,518424,518.424,2543,0,gap,0
84,524485,524.485,2535,0,gap,0
85,534481,534.481,2597,0,gap,0
86,538424,538.424,2546,0,gap,0
87,544040,544.04,2559,0,gap,0
88,554485,554.485,2529,0,gap,0
89,558162,558.162,2559,0,gap,0
90,561840,561.84,2535,0,gap,0
91,574481,574.481,2559,0,gap,0
92,578184,578.184,2529,0,gap,0
93,581875,581.875,2551,0,gap,0
94,594484,594.484,2535,0,gap,0
95,598190,598.19,2549,0,gap,0
96,601896,601.896,2529,0,gap,0
97,614467,614.467,2558,0,gap,0
98,618191,618.191,2544,0,gap,0
99,621915,621.915,2580,0,gap,0
100,625638,625.638,2546,0,gap,0
101,634481,634.481,2588,0,gap,0
102,644467,644.467,2548,0,gap,0
103,648210,648.21,2590,0,gap,0
104,651951,651.951,2547,0,gap,0
105,664480,664.48,2587,0,gap,0
106,668229,668.229,2592,0,gap,0
107,671973,671.973,2611,0,gap,0
