pulse_index,op598_anchor_ms,op598_start_ms,op598_end_ms,op598_peak_adc,op598_threshold_adc,anchor_perf_counter_s,nearest_frame_index,nearest_frame_dt_ms,matched_frame_index,matched_frame_dt_ms,window_frame_count,detected_frame_count,detected_in_window,matched_frame_detected,matched_frame_max,matched_frame_p99,matched_frame_threshold
0,41.942,41.942,78.267,4095,2535.2135687088958,177323.04309230202,64,5.516755976714194,66,73.55486197047867,6,1,True,True,254.0,16.0,39.19117647058823
1,1892.164,1888.271,1915.73,4095,2535.2135687088958,177324.893314302,119,-4.771307983901352,121,63.25286900391802,6,1,True,True,254.0,16.0,39.19117647058823
2,3842.09,3838.265,3865.615,4095,2535.2135687088958,177326.843240302,177,-10.645484988344833,179,57.35090599046089,6,1,True,True,254.0,16.0,39.19117647058823
3,5672.163,5668.251,5695.798,4095,2535.2135687088958,177328.67331330202,232,-0.7619670068379492,234,67.23334998241626,6,1,True,True,254.0,16.0,39.19117647058823
4,7732.183,7728.267,7755.803,4095,2535.2135687088958,177330.733333302,294,15.468765021068975,295,47.250244999304414,6,1,True,True,254.0,16.0,39.19117647058823
5,9542.288,9538.255,9566.063,4095,2535.2135687088958,177332.543438302,348,13.30234800116159,349,45.271064998814836,6,2,True,True,254.0,16.0,39.19117647058823
6,11552.233,11548.267,11575.909,4095,2535.2135687088958,177334.553383302,408,11.28157100174576,409,43.24823900242336,6,2,True,True,254.0,16.0,39.19117647058823
7,13422.129,13418.265,13448.255,4095,2535.2135687088958,177336.42327930202,464,17.423749988665804,465,49.453827989054844,6,1,True,True,254.0,16.0,39.19117647058823
8,15542.176,15538.272,15565.774,4095,2535.2135687088958,177338.543326302,527,5.806482018670067,528,37.38161901128478,6,2,True,True,254.0,13.0,39.19117647058823
9,17442.363,17438.275,17466.137,4095,2535.2135687088958,177340.44351330202,584,13.245678972452879,585,45.27447497821413,6,1,True,True,254.0,16.0,39.19117647058823
10,19302.219,19298.271,19325.842,4095,2535.2135687088958,177342.303369302,639,-6.236492015887052,641,61.46435398841277,6,1,True,True,254.0,16.0,39.19117647058823
11,21228.276,21216.321,21252.244,4095,2535.2135687088958,177344.22942630202,697,7.275475974893197,698,43.26810399652459,6,1,True,True,254.0,16.0,39.19117647058823
12,23066.095,23062.148,23098.269,4095,2535.2135687088958,177346.067245302,752,13.405826000962406,753,45.43674900196493,6,2,True,True,254.0,16.0,39.19117647058823
13,24932.355,24928.263,24956.213,4095,2535.2135687088958,177347.933505302,807,-12.75412700488232,809,55.252705002203584,6,1,True,True,254.0,16.0,39.19117647058823
14,27068.268,27056.387,27092.28,4095,2535.2135687088958,177350.069418302,871,-4.700101999333128,873,59.28801198024303,6,1,True,True,254.0,16.0,39.19117647058823
15,29252.219,29248.263,29278.268,4095,2535.2135687088958,177352.253369302,936,-12.616569991223514,938,51.34146200725809,6,1,True,True,254.0,16.0,39.19117647058823
16,31408.278,31396.073,31432.125,4095,2535.2135687088958,177354.409428302,1001,5.651692015817389,1002,40.09337199386209,6,2,True,True,254.0,16.0,39.19117647058823
17,33262.4,33258.271,33286.243,4095,2535.2135687088958,177356.263550302,1056,-6.763027020497248,1058,57.27880299673416,6,1,True,True,254.0,16.0,39.19117647058823
18,35102.262,35098.264,35128.268,4095,2535.2135687088958,177358.103412302,1111,-6.532208004500717,1113,61.37838799622841,6,1,True,True,254.0,16.0,39.19117647058823
19,37062.483,37058.271,37086.379,4095,2535.2135687088958,177360.063633302,1170,9.913993999361992,1171,41.600427008233964,6,2,True,True,254.0,16.0,39.19117647058823
20,39012.367,39008.263,39036.18,4095,2535.2135687088958,177362.013517302,1228,-0.5995649844408035,1230,67.44773100945167,6,1,True,True,254.0,16.0,39.19117647058823
21,41056.266,41056.266,41092.227,4095,2535.2135687088958,177364.057416302,1289,-0.45868000597693026,1291,63.5003549978137,6,1,True,True,254.0,16.0,39.19117647058823
22,43198.268,43186.329,43222.259,4095,2535.2135687088958,177366.199418302,1353,-2.566999028204009,1354,33.51733897579834,6,2,True,True,254.0,16.0,39.19117647058823
23,45222.371,45218.264,45246.195,4095,2535.2135687088958,177368.22352130202,1414,17.576108977664262,1415,49.58156996872276,6,1,True,True,254.0,16.0,39.19117647058823
24,47216.32,47212.253,47248.269,4095,2535.2135687088958,177370.217470302,1473,-4.597185004968196,1475,63.50525299785659,6,1,True,True,254.0,16.0,39.19117647058823
25,49388.276,49376.314,49412.243,4095,2535.2135687088958,177372.38942630202,1538,-0.3894990077242255,1539,35.536423994926736,6,2,True,True,254.0,16.0,39.19117647058823
26,51482.414,51478.271,51506.25,4095,2535.2135687088958,177374.483564302,1601,17.322672996670008,1602,49.30292200879194,6,1,True,True,254.0,16.0,39.19117647058823
