pulse_index,start_ms,end_ms,duration_ms,anchor_ms,peak_ms,peak_adc,mean_adc,baseline_adc,threshold_adc,sample_count,op598_detected
0,41.246,77.572,36.326,47.598,47.598,4095,934.7680250783699,992.6355659549575,2543.8177829774786,319,True
1,2091.527,2127.585,36.05799999999999,2095.549,2095.549,4095,1009.4158075601374,992.6355659549575,2543.8177829774786,291,True
2,3997.572,4025.13,27.557999999999993,4001.492,4001.492,4095,907.3201219512196,992.6355659549575,2543.8177829774786,328,True
3,6147.572,6175.346,27.773999999999432,6151.611,6151.611,4095,995.0787671232877,992.6355659549575,2543.8177829774786,292,True
4,8087.58,8115.134,27.554000000000087,8091.516,8091.516,4095,948.294498381877,992.6355659549575,2543.8177829774786,309,True
5,10137.588,10165.124,27.536000000000058,10141.508,10141.508,4095,950.7459283387623,992.6355659549575,2543.8177829774786,307,True
6,12165.199,12201.354,36.154999999998836,12177.601,12177.601,4095,906.125,992.6355659549575,2543.8177829774786,320,True
7,14297.58,14325.181,27.601000000000568,14301.535,14301.535,4095,931.4542586750789,992.6355659549575,2543.8177829774786,317,True
8,16395.329,16431.409,36.07999999999811,16407.589,16407.589,4095,1040.6678966789668,992.6355659549575,2543.8177829774786,271,True
9,18201.588,18237.585,35.99699999999939,18205.68,18205.68,4095,892.3515151515152,992.6355659549575,2543.8177829774786,330,True
10,20397.582,20427.584,30.002000000000407,20401.494,20401.494,4095,976.010067114094,992.6355659549575,2543.8177829774786,298,True
11,22375.631,22411.569,35.93799999999828,22387.597,22387.597,4095,1042.0551470588234,992.6355659549575,2543.8177829774786,272,True
12,24187.584,24217.589,30.00500000000102,24191.538,24191.538,4095,966.9569536423841,992.6355659549575,2543.8177829774786,302,True
13,26191.4,26227.586,36.185999999997875,26197.598,26197.598,4095,964.41,992.6355659549575,2543.8177829774786,300,True
14,28187.58,28215.593,28.01299999999901,28191.74,28191.74,4095,913.1806853582555,992.6355659549575,2543.8177829774786,321,True
15,30322.612,30357.578,34.96600000000035,30327.593,30327.593,4095,1019.0851063829788,992.6355659549575,2543.8177829774786,282,True
16,32197.588,32225.374,27.786000000000058,32201.633,32201.633,4095,1055.5074074074073,992.6355659549575,2543.8177829774786,270,True
17,33997.588,34025.633,28.044999999998254,34001.759,34001.759,4095,996.7233333333334,992.6355659549575,2543.8177829774786,300,True
18,35997.588,36025.583,27.994999999995343,36001.681,36001.681,4095,1330.0609318996417,992.6355659549575,2543.8177829774786,279,True
19,37847.581,37881.437,33.85599999999977,37857.598,37857.598,4095,1095.4172661870505,992.6355659549575,2543.8177829774786,278,True
20,39697.584,39725.501,27.916999999994005,39701.696,39701.696,4095,906.8858024691358,992.6355659549575,2543.8177829774786,324,True
21,41847.58,41875.694,28.114000000001397,41851.787,41851.787,4095,895.5349544072948,992.6355659549575,2543.8177829774786,329,True
22,44026.751,44061.438,34.687000000005355,44037.591,44037.591,4095,1000.6293706293707,992.6355659549575,2543.8177829774786,286,True
23,45931.626,45967.577,35.95100000000093,45935.756,45935.756,4095,985.5034246575342,992.6355659549575,2543.8177829774786,292,True
24,47877.59,47907.576,29.986000000004424,47881.657,47881.657,4095,1028.6294964028777,992.6355659549575,2543.8177829774786,278,True
25,49727.592,49755.731,28.139000000002852,49731.759,49731.759,4095,964.3661538461538,992.6355659549575,2543.8177829774786,325,True
26,51885.92,51921.711,35.791000000004715,51897.597,51897.597,4095,1173.4982078853047,992.6355659549575,2543.8177829774786,279,True
27,53747.589,53775.501,27.911999999996624,53751.696,53751.696,4095,1198.6862068965518,992.6355659549575,2543.8177829774786,290,True
28,55677.572,55705.887,28.31500000000233,55681.864,55681.864,4095,1167.6291390728477,992.6355659549575,2543.8177829774786,302,True
29,57687.588,57715.829,28.24099999999453,57691.854,57691.854,4095,1196.1194539249148,992.6355659549575,2543.8177829774786,293,True
30,59637.581,59665.623,28.04200000000128,59637.581,59641.752,4095,1280.7830882352941,992.6355659549575,2543.8177829774786,272,True
31,61447.568,61475.889,28.32100000000355,61451.878,61451.878,4095,1179.4581939799332,992.6355659549575,2543.8177829774786,299,True
