pulse_index,op598_anchor_ms,op598_start_ms,op598_end_ms,op598_peak_adc,op598_threshold_adc,anchor_perf_counter_s,nearest_frame_index,nearest_frame_dt_ms,matched_frame_index,matched_frame_dt_ms,window_frame_count,detected_frame_count,detected_in_window,matched_frame_detected,matched_frame_max,matched_frame_p99,matched_frame_threshold
0,47.598,41.246,77.572,4095,2543.8177829774786,178047.544990603,80,12.173821014584973,81,44.12684799171984,6,1,True,True,254.0,16.0,38.949367088607595
1,2095.549,2091.527,2127.585,4095,2543.8177829774786,178049.59294160298,141,8.076980011537671,142,40.077072015265,6,2,True,True,254.0,16.0,38.949367088607595
2,4001.492,3997.572,4025.13,4095,2543.8177829774786,178051.498884603,198,10.049754986539483,199,42.14697898714803,6,2,True,True,254.0,16.0,38.949367088607595
3,6151.611,6147.572,6175.346,4095,2543.8177829774786,178053.649003603,262,-0.016027013771235943,263,35.98698601126671,6,2,True,True,254.0,10.0,38.949367088607595
4,8091.516,8087.58,8115.134,4095,2543.8177829774786,178055.58890860298,320,4.074518015841022,321,36.11244400963187,6,2,True,True,254.0,14.0,38.949367088607595
5,10141.508,10137.588,10165.124,4095,2543.8177829774786,178057.638900603,381,-5.773190001491457,383,62.12229499942623,6,1,True,True,254.0,16.0,38.949367088607595
6,12177.601,12165.199,12201.354,4095,2543.8177829774786,178059.674993603,442,-1.979431981453672,443,34.04888100340031,5,2,True,True,254.0,16.0,38.949367088607595
7,14301.535,14297.58,14325.181,4095,2543.8177829774786,178061.798927603,505,-13.825976988300681,507,50.14870999730192,6,1,True,True,254.0,16.0,38.949367088607595
8,16407.589,16395.329,16431.409,4095,2543.8177829774786,178063.904981603,568,-11.937948991544545,570,56.068322010105476,6,1,True,True,254.0,16.0,38.949367088607595
9,18205.68,18201.588,18237.585,4095,2543.8177829774786,178065.703072603,622,-1.9911490089725703,624,65.98800999927334,6,1,True,True,254.0,16.0,38.949367088607595
10,20401.494,20397.582,20427.584,4095,2543.8177829774786,178067.89888660298,688,10.18408001982607,689,46.17121801129542,6,1,True,True,254.0,16.0,38.949367088607595
11,22387.597,22375.631,22411.569,4095,2543.8177829774786,178069.884989603,747,0.09844001033343375,748,32.114941015606746,6,2,True,True,254.0,16.0,38.949367088607595
12,24191.538,24187.584,24217.589,4095,2543.8177829774786,178071.688930603,801,4.163909005001187,802,36.18137098965235,6,2,True,True,254.0,16.0,38.949367088607595
13,26197.598,26191.4,26227.586,4095,2543.8177829774786,178073.694990603,861,6.304220005404204,862,38.25491800671443,6,2,True,True,254.0,16.0,38.949367088607595
14,28191.74,28187.58,28215.593,4095,2543.8177829774786,178075.689132603,920,-11.969457991654053,922,52.06108000129461,6,1,True,True,254.0,16.0,38.949367088607595
15,30327.593,30322.612,30357.578,4095,2543.8177829774786,178077.824985603,984,-7.6732409943360835,986,60.31516200164333,6,1,True,True,254.0,16.0,38.949367088607595
16,32201.633,32197.588,32225.374,4095,2543.8177829774786,178079.69902560298,1040,-5.858645978150889,1042,62.17893201392144,6,1,True,True,254.0,16.0,38.949367088607595
17,34001.759,33997.588,34025.633,4095,2543.8177829774786,178081.499151603,1094,2.238140004919842,1095,34.14648200850934,6,2,True,True,254.0,14.0,38.949367088607595
18,36001.681,35997.588,36025.583,4095,2543.8177829774786,178083.499073603,1154,10.163024999201298,1155,42.115191026823595,6,1,True,True,254.0,16.0,38.949367088607595
19,37857.598,37847.581,37881.437,4095,2543.8177829774786,178085.354990603,1209,-5.684798990841955,1210,30.41182699962519,6,2,True,True,254.0,12.0,38.949367088607595
20,39701.696,39697.584,39725.501,4095,2543.8177829774786,178087.199088603,1264,-9.933185006957501,1266,58.09195199981332,6,1,True,True,254.0,16.0,38.949367088607595
21,41851.787,41847.58,41875.694,4095,2543.8177829774786,178089.34917960298,1328,-15.99816998350434,1330,52.12153700995259,6,1,True,True,254.0,16.0,38.949367088607595
22,44037.591,44026.751,44061.438,4095,2543.8177829774786,178091.534983603,1394,6.203554017702118,1395,42.20858099870384,6,1,True,True,254.0,16.0,38.949367088607595
23,45935.756,45931.626,45967.577,4095,2543.8177829774786,178093.43314860298,1450,-15.85984296980314,1452,52.157809026539326,6,1,True,True,254.0,16.0,38.949367088607595
24,47881.657,47877.59,47907.576,4095,2543.8177829774786,178095.37904960298,1509,14.178475015796721,1510,46.19884901330806,6,1,True,True,254.0,16.0,38.949367088607595
25,49731.759,49727.592,49755.731,4095,2543.8177829774786,178097.22915160298,1564,4.23247303115204,1565,36.0357990139164,6,2,True,True,254.0,16.0,38.949367088607595
26,51897.597,51885.92,51921.711,4095,2543.8177829774786,178099.394989603,1629,14.280792995123193,1630,46.266504999948665,6,1,True,True,254.0,16.0,38.949367088607595
27,53751.696,53747.589,53775.501,4095,2543.8177829774786,178101.24908860298,1684,0.16398800653405488,1685,36.200517002725974,6,2,True,True,254.0,12.0,38.949367088607595
28,55681.864,55677.572,55705.887,4095,2543.8177829774786,178103.179256603,1742,14.074499980779365,1743,46.03716198471375,6,1,True,True,254.0,16.0,38.949367088607595
29,57691.854,57687.588,57715.829,4095,2543.8177829774786,178105.189246603,1802,12.080635991878808,1803,44.038407009793445,6,1,True,True,254.0,16.0,38.949367088607595
30,59637.581,59637.581,59665.623,4095,2543.8177829774786,178107.13497360298,1860,6.375929020578042,1861,38.26685203239322,6,2,True,True,254.0,16.0,38.949367088607595
31,61451.878,61447.568,61475.889,4095,2543.8177829774786,178108.94927060299,1914,0.029411021387204528,1915,31.999578000977635,6,2,True,True,254.0,9.0,38.949367088607595
32,63451.802,63447.588,63475.711,4095,2543.8177829774786,178110.949194603,1974,8.255922002717853,1975,40.39328801445663,6,1,True,True,254.0,16.0,38.949367088607595
33,65435.833,65431.67,65467.578,4095,2543.8177829774786,178112.933225603,2033,0.17054000636562705,2034,32.16190202510916,6,2,True,True,254.0,10.0,38.949367088607595
34,67611.817,67607.585,67637.585,4095,2543.8177829774786,178115.109209603,2098,0.2624600019771606,2099,32.287554000504315,6,2,True,True,167.0,8.0,38.949367088607595
35,69457.59,69446.109,69481.799,4095,2543.8177829774786,178116.954982603,2153,-5.55467201047577,2154,26.46625999477692,6,2,True,True,254.0,15.0,38.949367088607595
36,71477.599,71465.956,71501.776,4095,2543.8177829774786,178118.974991603,2213,-17.44196700747125,2215,50.64479500288144,6,1,True,True,254.0,16.0,38.949367088607595
37,73666.257,73661.882,73697.577,4095,2543.8177829774786,178121.163649603,2279,1.751798001350835,2280,37.817010015714914,6,2,True,True,254.0,16.0,38.949367088607595
38,75497.589,75491.694,75527.578,4095,2543.8177829774786,178122.994981603,2334,14.648890995886177,2335,46.61397900781594,6,1,True,True,254.0,16.0,38.949367088607595
39,77307.598,77297.568,77331.721,4095,2543.8177829774786,178124.804990603,2388,12.472706992411986,2389,44.49024400673807,6,1,True,True,254.0,16.0,38.949367088607595
40,79331.837,79327.584,79355.788,4095,2543.8177829774786,178126.829229603,2448,-3.6953009839635342,2450,60.20040099974722,6,1,True,True,254.0,16.0,38.949367088607595
41,81167.589,81156.069,81191.826,4095,2543.8177829774786,178128.66498160298,2503,0.5101570277474821,2504,32.46402702643536,6,2,True,True,254.0,16.0,38.949367088607595
42,83327.598,83316.251,83351.878,4095,2543.8177829774786,178130.824990603,2567,-15.514572995016351,2569,48.503133992198855,6,1,True,True,254.0,16.0,38.949367088607595
43,85197.594,85187.588,85221.717,4095,2543.8177829774786,178132.694986603,2623,-13.487481977790594,2625,54.529678018298,6,1,True,True,254.0,16.0,38.949367088607595
44,87357.589,87346.034,87381.762,4095,2543.8177829774786,178134.85498160298,2688,2.5468800158705562,2689,38.5894070204813,6,1,True,True,254.0,16.0,38.949367088607595
45,89281.813,89277.581,89305.767,4095,2543.8177829774786,178136.779205603,2745,-13.733130996115506,2747,54.331547988113016,6,1,True,True,254.0,16.0,38.949367088607595
46,91227.599,91216.154,91251.879,4095,2543.8177829774786,178138.724991603,2803,-15.25522698648274,2805,48.58585799229331,6,1,True,True,254.0,16.0,38.949367088607595
47,93271.952,93267.59,93297.577,4095,2543.8177829774786,178140.769344603,2865,12.333121005212888,2866,48.25791600160301,6,1,True,True,254.0,16.0,38.949367088607595
48,95287.59,95277.588,95311.766,4095,2543.8177829774786,178142.78498260299,2925,8.712553011719137,2926,40.69768701447174,6,2,True,True,254.0,16.0,38.949367088607595
49,97227.589,97222.017,97257.584,4095,2543.8177829774786,178144.72498160298,2983,8.664174034493044,2984,40.66828603390604,6,2,True,True,254.0,16.0,38.949367088607595
50,99057.589,99057.589,99081.782,4095,2543.8177829774786,178146.554981603,3037,-13.265576009871438,3039,54.75051701068878,6,1,True,True,254.0,16.0,38.949367088607595
51,101211.954,101207.589,101237.576,4095,2543.8177829774786,178148.709346603,3102,8.390508010052145,3103,40.3048470034264,6,2,True,True,254.0,16.0,38.949367088607595
52,103102.105,103097.581,103121.954,4095,2543.8177829774786,178150.599497603,3158,-9.812493983190507,3160,58.23678500019014,6,1,True,True,254.0,16.0,38.949367088607595
53,105031.958,105027.581,105057.584,4095,2543.8177829774786,178152.529350603,3216,4.443996993359178,3217,36.46720200777054,6,2,True,True,254.0,16.0,38.949367088607595
