pulse_index,start_ms,end_ms,duration_ms,anchor_ms,peak_ms,peak_adc,mean_adc,baseline_adc,threshold_adc,sample_count,op598_detected
0,41.418,77.728,36.309999999999995,47.75,47.75,4095,974.6219931271478,909.9302894415002,2502.46514472075,291,True
1,1917.732,1945.242,27.50999999999999,1921.631,1921.631,4095,1010.0716845878136,909.9302894415002,2502.46514472075,279,True
2,3747.741,3771.379,23.63799999999992,3754.558,3754.558,4095,876.4228395061729,909.9302894415002,2502.46514472075,324,True
3,5867.741,5895.125,27.384000000000015,5871.579,5871.579,4095,950.82,909.9302894415002,2502.46514472075,300,True
4,7855.664,7887.737,32.07300000000032,7867.733,7867.733,4095,1000.7400722021661,909.9302894415002,2502.46514472075,277,True
5,9697.744,9725.249,27.5049999999992,9701.647,9701.647,4095,877.3021148036254,909.9302894415002,2502.46514472075,331,True
6,11891.624,11927.741,36.11700000000019,11895.591,11895.591,4095,990.0034722222222,909.9302894415002,2502.46514472075,288,True
7,13801.552,13837.741,36.189000000000306,13805.443,13805.443,4095,1021.92700729927,909.9302894415002,2502.46514472075,274,True
8,15621.649,15657.741,36.09200000000055,15625.629,15625.629,4095,985.3122807017544,909.9302894415002,2502.46514472075,285,True
9,17517.745,17545.257,27.512000000002445,17521.656,17521.656,4095,904.0220125786163,909.9302894415002,2502.46514472075,318,True
10,19627.744,19655.323,27.579000000001543,19631.688,19631.688,4095,1003.8732394366198,909.9302894415002,2502.46514472075,284,True
11,21517.744,21545.676,27.9320000000007,21521.86,21521.86,4095,1008.5379061371841,909.9302894415002,2502.46514472075,277,True
12,23351.606,23387.741,36.13500000000204,23355.551,23355.551,4095,882.9051987767584,909.9302894415002,2502.46514472075,327,True
13,25527.744,25555.465,27.721000000001368,25531.76,25531.76,4095,967.5183946488295,909.9302894415002,2502.46514472075,299,True
14,27511.625,27547.741,36.116000000001804,27515.596,27515.596,4095,944.66,909.9302894415002,2502.46514472075,300,True
15,29501.584,29537.742,36.15799999999945,29507.75,29507.75,4095,955.1245791245791,909.9302894415002,2502.46514472075,297,True
16,31477.744,31505.766,28.022000000000844,31481.911,31481.911,4095,1038.2509225092251,909.9302894415002,2502.46514472075,271,True
17,33277.741,33307.741,30.0,33281.718,33281.718,4095,879.3333333333334,909.9302894415002,2502.46514472075,330,True
18,35467.741,35495.548,27.8070000000007,35471.795,35471.795,4095,993.8661971830986,909.9302894415002,2502.46514472075,284,True
19,37357.74,37387.74,30.0,37361.96,37361.96,4095,950.3254237288136,909.9302894415002,2502.46514472075,295,True
20,39317.744,39345.797,28.052999999999884,39321.872,39321.872,4095,878.951367781155,909.9302894415002,2502.46514472075,329,True
21,41507.732,41535.919,28.18699999999808,41511.965,41511.965,4095,1031.4160583941605,909.9302894415002,2502.46514472075,274,True
22,43327.742,43357.74,29.997999999999593,43331.806,43331.806,4095,899.8181818181819,909.9302894415002,2502.46514472075,319,True
23,45447.745,45475.639,27.894000000000233,45451.845,45451.845,4095,913.9076433121019,909.9302894415002,2502.46514472075,314,True
24,47531.753,47567.738,35.98500000000058,47535.858,47535.858,4095,874.5258358662614,909.9302894415002,2502.46514472075,329,True
25,49727.74,49755.807,28.067000000002736,49731.913,49731.913,4095,1005.6071428571429,909.9302894415002,2502.46514472075,280,True
26,51587.741,51617.745,30.004000000000815,51591.805,51591.805,4095,987.451724137931,909.9302894415002,2502.46514472075,290,True
27,53517.74,53545.961,28.221000000005006,53521.995,53521.995,4095,1007.81654676259,909.9302894415002,2502.46514472075,278,True
28,55367.741,55397.741,30.0,55371.835,55371.835,4095,991.7386759581882,909.9302894415002,2502.46514472075,287,True
29,57277.732,57305.997,28.264999999999418,57282.018,57282.018,4095,1021.3935018050541,909.9302894415002,2502.46514472075,277,True
30,59117.745,59147.741,29.995999999999185,59121.855,59121.855,4095,893.2615384615384,909.9302894415002,2502.46514472075,325,True
31,61277.744,61305.778,28.03399999999965,61281.91,61281.91,4095,972.7331081081081,909.9302894415002,2502.46514472075,296,True
32,63247.744,63277.741,29.997000000003027,63251.851,63251.851,4095,988.1379310344828,909.9302894415002,2502.46514472075,290,True
33,65177.744,65206.063,28.319000000003143,65182.001,65182.001,4095,1011.2903225806451,909.9302894415002,2502.46514472075,279,True
34,67031.801,67067.742,35.94099999999162,67037.75,67037.75,4095,954.7747440273038,909.9302894415002,2502.46514472075,293,True
35,69002.007,69037.737,35.729999999995925,69006.358,69006.358,4095,956.8249158249158,909.9302894415002,2502.46514472075,297,True
36,70996.067,71035.977,39.91000000000349,71007.749,71007.749,4095,912.00625,909.9302894415002,2502.46514472075,320,True
37,73147.74,73176.122,28.381999999997788,73152.037,73152.037,4095,890.2446483180428,909.9302894415002,2502.46514472075,327,True
38,75332.046,75367.738,35.69199999999546,75336.45,75336.45,4095,915.4617834394904,909.9302894415002,2502.46514472075,314,True
39,77436.38,77472.024,35.64400000000023,77447.745,77447.745,4095,1017.7636363636364,909.9302894415002,2502.46514472075,275,True
40,79281.906,79317.741,35.83499999999185,79286.155,79286.155,4095,1021.3613138686131,909.9302894415002,2502.46514472075,274,True
41,81117.742,81147.741,29.99899999999616,81122.143,81122.143,4095,924.0453074433657,909.9302894415002,2502.46514472075,309,True
42,83197.746,83227.737,29.99099999999453,83202.104,83202.104,4095,1023.3068592057762,909.9302894415002,2502.46514472075,277,True
43,85056.013,85091.839,35.82600000000093,85067.749,85067.749,4095,990.4911660777385,909.9302894415002,2502.46514472075,283,True
44,86956.289,86992.032,35.74300000000221,86967.745,86967.745,4095,992.140350877193,909.9302894415002,2502.46514472075,285,True
45,88871.934,88907.741,35.8070000000007,88876.216,88876.216,4095,923.6387096774193,909.9302894415002,2502.46514472075,310,True
46,90957.74,90986.026,28.285999999992782,90962.036,90962.036,4095,974.8061224489796,909.9302894415002,2502.46514472075,294,True
47,92927.742,92952.1,24.35800000000745,92932.239,92932.239,4095,964.0307167235495,909.9302894415002,2502.46514472075,293,True
48,94897.746,94927.737,29.99099999999453,94902.136,94902.136,4095,929.3790849673203,909.9302894415002,2502.46514472075,306,True
49,96957.748,96986.212,28.463999999992666,96962.129,96962.129,4095,968.3288590604027,909.9302894415002,2502.46514472075,298,True
50,98951.994,98987.737,35.74299999998766,98956.327,98956.327,4095,936.296052631579,909.9302894415002,2502.46514472075,304,True
51,101007.746,101036.098,28.351999999998952,101012.066,101012.066,4095,895.4670846394985,909.9302894415002,2502.46514472075,319,True
52,103192.012,103227.742,35.729999999995925,103196.369,103196.369,4095,952.1442953020135,909.9302894415002,2502.46514472075,298,True
53,105229.483,105266.079,36.596000000005006,105237.749,105237.749,4095,976.7938144329897,909.9302894415002,2502.46514472075,291,True
54,107216.511,107252.131,35.61999999999534,107227.747,107227.747,4095,1031.5294117647059,909.9302894415002,2502.46514472075,272,True
55,109077.745,109106.137,28.3920000000071,109082.085,109082.085,4095,921.5551948051948,909.9302894415002,2502.46514472075,308,True
56,111182.26,111213.633,31.37300000000687,111197.745,111197.745,4095,961.9149659863946,909.9302894415002,2502.46514472075,294,True
57,113197.746,113222.155,24.40899999999965,113202.256,113202.256,4095,1016.1496350364963,909.9302894415002,2502.46514472075,274,True
58,115077.745,115111.981,34.236000000004424,115087.747,115087.747,4095,991.3870967741935,909.9302894415002,2502.46514472075,279,True
59,116992.152,117027.742,35.58999999999651,116996.646,116996.646,4095,2816.5,909.9302894415002,2502.46514472075,24,True
