pulse_index,op598_anchor_ms,op598_start_ms,op598_end_ms,op598_peak_adc,op598_threshold_adc,anchor_perf_counter_s,nearest_frame_index,nearest_frame_dt_ms,matched_frame_index,matched_frame_dt_ms,window_frame_count,detected_frame_count,detected_in_window,matched_frame_detected,matched_frame_max,matched_frame_p99,matched_frame_threshold
0,47.75,41.418,77.728,4095,2502.46514472075,174683.682913313,62,4.593493998982012,63,40.66251197946258,6,2,True,True,254.0,12.0,39.372093023255815
1,1921.631,1917.732,1945.242,4095,2502.46514472075,174685.55679431302,118,6.787908991100267,119,38.706677994923666,6,2,True,True,190.0,8.0,39.372093023255815
2,3754.558,3747.741,3771.379,4095,2502.46514472075,174687.389721313,173,13.79221401293762,174,49.86291500972584,6,1,True,True,254.0,16.0,39.372093023255815
3,5871.579,5867.741,5895.125,4095,2502.46514472075,174689.506742313,236,8.870944002410397,237,40.82418599864468,6,2,True,True,87.0,8.0,39.372093023255815
4,7867.733,7855.664,7887.737,4095,2502.46514472075,174691.502896313,295,-15.34631900722161,297,52.70024898345582,6,1,True,True,254.0,16.0,39.372093023255815
5,9701.647,9697.744,9725.249,4095,2502.46514472075,174693.33681031302,350,-5.2025350159965456,352,58.775688987225294,6,1,True,True,254.0,16.0,39.372093023255815
6,11895.591,11891.624,11927.741,4095,2502.46514472075,174695.53075431302,416,8.925528993131593,417,40.86601399467327,6,2,True,True,254.0,12.0,39.372093023255815
7,13805.443,13801.552,13837.741,4095,2502.46514472075,174697.440606313,473,7.078902010107413,474,39.04072698787786,6,2,True,True,86.0,7.0,39.372093023255815
8,15625.629,15621.649,15657.741,4095,2502.46514472075,174699.260792313,527,-5.060417985077947,529,62.94953200267628,6,1,True,True,254.0,16.0,39.372093023255815
9,17521.656,17517.745,17545.257,4095,2502.46514472075,174701.156819313,584,7.002045982517302,585,39.00417598197237,6,2,True,True,78.0,7.0,39.372093023255815
10,19631.688,19627.744,19655.323,4095,2502.46514472075,174703.266851313,647,5.009655986214057,649,72.91297399206087,6,1,True,True,254.0,16.0,39.372093023255815
11,21521.86,21517.744,21545.676,4095,2502.46514472075,174705.15702331302,703,-9.2589600244537,705,54.70362596679479,6,1,True,True,254.0,16.0,39.372093023255815
12,23355.551,23351.606,23387.741,4095,2502.46514472075,174706.990714313,758,-2.9573979845736176,760,65.06204401375726,6,1,True,True,254.0,16.0,39.372093023255815
13,25531.76,25527.744,25555.465,4095,2502.46514472075,174709.16692331302,823,-3.194605029420927,825,64.79823097470216,6,1,True,True,254.0,16.0,39.372093023255815
14,27515.596,27511.625,27547.741,4095,2502.46514472075,174711.15075931302,882,-11.004296015016735,884,52.95107598067261,6,1,True,True,254.0,16.0,39.372093023255815
15,29507.75,29501.584,29537.742,4095,2502.46514472075,174713.142913313,942,4.820667993044481,944,68.82756599225104,6,1,True,True,254.0,16.0,39.372093023255815
16,31481.911,31477.744,31505.766,4095,2502.46514472075,174715.11707431302,1001,2.7123709733132273,1003,70.67272797576152,6,1,True,True,254.0,16.0,39.372093023255815
17,33281.718,33277.741,33307.741,4095,2502.46514472075,174716.91688131302,1055,10.87935798568651,1056,46.90894897794351,6,2,True,True,254.0,16.0,39.372093023255815
18,35471.795,35467.741,35495.548,4095,2502.46514472075,174719.106958313,1120,-3.166514012264088,1122,64.80802901205607,6,1,True,True,254.0,16.0,39.372093023255815
19,37361.96,37357.74,37387.74,4095,2502.46514472075,174720.99712331302,1177,14.665344991954044,1178,50.6706649903208,6,1,True,True,254.0,16.0,39.372093023255815
20,39321.872,39317.744,39345.797,4095,2502.46514472075,174722.957035313,1235,-1.1339820048306137,1237,62.89583398029208,6,1,True,True,254.0,16.0,39.372093023255815
21,41511.965,41507.732,41535.919,4095,2502.46514472075,174725.14712831302,1300,-15.159017028054222,1302,48.76978098764084,6,1,True,True,254.0,16.0,39.372093023255815
22,43331.806,43327.742,43357.74,4095,2502.46514472075,174726.966969313,1355,4.876213992247358,1357,72.91359498049133,6,1,True,True,254.0,16.0,39.372093023255815
23,45451.845,45447.745,45475.639,4095,2502.46514472075,174729.087008313,1418,-7.064793026074767,1420,61.0570999851916,6,1,True,True,254.0,16.0,39.372093023255815
24,47535.858,47531.753,47567.738,4095,2502.46514472075,174731.171021313,1480,-14.799928001593798,1482,52.965314011089504,6,1,True,True,254.0,16.0,39.372093023255815
25,49731.913,49727.74,49755.807,4095,2502.46514472075,174733.367076313,1546,-3.190743998857215,1548,64.87242400180548,6,1,True,True,254.0,16.0,39.372093023255815
26,51591.805,51587.741,51617.745,4095,2502.46514472075,174735.226968313,1602,12.959378975210711,1603,44.95018799207173,6,2,True,True,254.0,16.0,39.372093023255815
27,53521.995,53517.74,53545.961,4095,2502.46514472075,174737.157158313,1659,-9.253550990251824,1661,58.75715598813258,6,1,True,True,254.0,16.0,39.372093023255815
28,55371.835,55367.741,55397.741,4095,2502.46514472075,174739.006998313,1715,16.9189180014655,1716,48.95076199318282,6,2,True,True,254.0,16.0,39.372093023255815
29,57282.018,57277.732,57305.997,4095,2502.46514472075,174740.917181313,1772,14.711627998622134,1773,46.744419989408925,6,2,True,True,254.0,16.0,39.372093023255815
30,59121.855,59117.745,59147.741,4095,2502.46514472075,174742.75701831302,1827,14.923970971722156,1828,46.89257498830557,6,2,True,True,254.0,16.0,39.372093023255815
31,61281.91,61277.744,61305.778,4095,2502.46514472075,174744.917073313,1891,-5.14172701514326,1893,62.95342999510467,6,1,True,True,254.0,16.0,39.372093023255815
32,63251.851,63247.744,63277.741,4095,2502.46514472075,174746.88701431302,1950,0.9411759674549103,1952,68.93695297185332,6,1,True,True,254.0,16.0,39.372093023255815
33,65182.001,65177.744,65206.063,4095,2502.46514472075,174748.81716431302,2008,14.84348697704263,2009,46.877677988959476,6,2,True,True,254.0,16.0,39.372093023255815
34,67037.75,67031.801,67067.742,4095,2502.46514472075,174750.672913313,2063,-0.8050680044107139,2065,67.1283219999168,6,1,True,True,254.0,16.0,39.372093023255815
35,69006.358,69002.007,69037.737,4095,2502.46514472075,174752.64152131302,2122,6.578226981218904,2123,38.57372497441247,6,2,True,True,40.0,6.0,39.372093023255815
