pulse_index,op598_anchor_ms,op598_start_ms,op598_end_ms,op598_peak_adc,op598_threshold_adc,anchor_perf_counter_s,nearest_frame_index,nearest_frame_dt_ms,matched_frame_index,matched_frame_dt_ms,window_frame_count,detected_frame_count,detected_in_window,matched_frame_detected,matched_frame_max,matched_frame_p99,matched_frame_threshold
0,46.908,43.107,79.452,4095,2504.14603101134,174827.07606719798,66,11.086994025390595,67,47.13860701303929,6,2,True,True,254.0,16.0,39.02298850574712
1,2219.69,2215.768,2243.368,4095,2504.14603101134,174829.248849198,131,14.323035022243857,132,46.28885700367391,6,1,True,True,254.0,16.0,39.02298850574712
2,4235.777,4223.365,4259.529,4095,2504.14603101134,174831.264936198,191,6.206755002494901,192,42.28269500890747,6,1,True,True,254.0,16.0,39.02298850574712
3,6345.785,6335.786,6373.411,4095,2504.14603101134,174833.374944198,254,4.264988994691521,255,40.2843979827594,6,2,True,True,254.0,16.0,39.02298850574712
4,8319.682,8315.784,8343.274,4095,2504.14603101134,174835.348841198,313,6.385083019267768,314,42.385056003695354,6,2,True,True,254.0,16.0,39.02298850574712
5,10449.723,10445.784,10473.338,4095,2504.14603101134,174837.478882198,376,-15.686029975768179,378,52.352341008372605,6,1,True,True,254.0,16.0,39.02298850574712
6,12389.66,12385.785,12415.773,4095,2504.14603101134,174839.41881919798,434,-11.62914399174042,436,52.4832850205712,6,1,True,True,254.0,16.0,39.02298850574712
7,14415.789,14403.737,14435.773,4095,2504.14603101134,174841.44494819798,495,2.3078310186974704,496,38.399066019337624,6,2,True,True,254.0,16.0,39.02298850574712
8,16520.634,16513.78,16545.781,4095,2504.14603101134,174843.54979319798,558,5.532672017579898,559,41.55715202796273,6,2,True,True,254.0,16.0,39.02298850574712
9,18439.818,18435.784,18463.536,4095,2504.14603101134,174845.468977198,615,-5.700303998310119,617,62.31006400776096,6,1,True,True,254.0,16.0,39.02298850574712
10,20299.702,20295.784,20325.773,4095,2504.14603101134,174847.32886119798,671,10.474850016180426,672,42.36640001181513,6,2,True,True,254.0,16.0,39.02298850574712
11,22319.914,22315.784,22349.519,4095,2504.14603101134,174849.34907319798,731,-1.736256992444396,733,66.30923101329245,6,1,True,True,254.0,16.0,39.02298850574712
12,24189.802,24185.785,24213.504,4095,2504.14603101134,174851.218961198,787,4.454965994227678,788,36.41116799553856,6,2,True,True,89.0,8.0,39.02298850574712
13,26082.748,26075.784,26105.774,4095,2504.14603101134,174853.11190719798,843,-16.5520699811168,845,51.637598022352904,6,1,True,True,254.0,16.0,39.02298850574712
14,28195.793,28189.654,28225.782,4095,2504.14603101134,174855.22495219798,907,14.384348003659397,908,46.3620750233531,6,1,True,True,254.0,16.0,39.02298850574712
15,30315.795,30303.54,30339.606,4095,2504.14603101134,174857.344954198,970,2.396827010670677,971,38.44380300142802,6,2,True,True,254.0,16.0,39.02298850574712
16,32439.783,32435.778,32465.78,4095,2504.14603101134,174859.468942198,1033,-9.588209009962156,1035,54.397611995227635,6,1,True,True,254.0,16.0,39.02298850574712
17,34416.65,34412.677,34449.593,4095,2504.14603101134,174861.445809198,1092,-14.439083985053003,1094,53.60349599504843,6,1,True,True,254.0,16.0,39.02298850574712
18,36474.073,36469.869,36499.613,4095,2504.14603101134,174863.50323219798,1154,4.2095490207429975,1155,36.18034900864586,6,2,True,True,254.0,12.0,39.02298850574712
19,38363.873,38359.791,38395.781,4095,2504.14603101134,174865.393032198,1210,-9.572954993927851,1212,54.357872024411336,6,1,True,True,254.0,16.0,39.02298850574712
20,40419.885,40415.784,40443.67,4095,2504.14603101134,174867.449044198,1272,10.448201996041462,1273,42.41470599663444,6,2,True,True,254.0,16.0,39.02298850574712
21,42305.773,42300.97,42335.774,4095,2504.14603101134,174869.334932198,1328,-3.4825039911083877,1330,64.55413601361215,6,1,True,True,254.0,16.0,39.02298850574712
22,44249.956,44245.776,44273.841,4095,2504.14603101134,174871.279115198,1386,-3.6114609974902123,1388,60.37995399674401,6,1,True,True,254.0,16.0,39.02298850574712
23,46239.897,46235.776,46263.742,4095,2504.14603101134,174873.26905619798,1446,14.459427009569481,1447,46.45711902412586,6,1,True,True,254.0,16.0,39.02298850574712
24,48135.787,48125.05,48159.689,4095,2504.14603101134,174875.164946198,1502,-9.396798996021971,1504,58.60825799754821,6,1,True,True,254.0,16.0,39.02298850574712
25,49939.908,49935.785,49963.711,4095,2504.14603101134,174876.969067198,1556,-5.544879997614771,1558,62.50748599995859,6,1,True,True,254.0,16.0,39.02298850574712
26,51870.059,51865.772,51896.611,4095,2504.14603101134,174878.899218198,1614,8.346573013113812,1615,40.42033400037326,6,2,True,True,254.0,16.0,39.02298850574712
27,53715.785,53715.785,53743.771,4095,2504.14603101134,174880.744944198,1669,2.7454030059743673,1671,70.5508760001976,6,1,True,True,254.0,16.0,39.02298850574712
28,55819.958,55815.789,55843.81,4095,2504.14603101134,174882.849117198,1732,6.491554988315329,1733,38.3875269908458,6,2,True,True,254.0,16.0,39.02298850574712
29,58000.025,57995.772,58023.97,4095,2504.14603101134,174885.02918419798,1797,2.2928540129214525,1798,34.35994801111519,6,2,True,True,68.0,7.0,39.02298850574712
30,59989.965,59985.78,60013.863,4095,2504.14603101134,174887.01912419798,1856,-11.5567599714268,1858,56.47637601941824,6,1,True,True,254.0,16.0,39.02298850574712
31,62059.984,62055.785,62083.863,4095,2504.14603101134,174889.08914319798,1918,-5.539214995224029,1920,58.3987120189704,6,1,True,True,254.0,16.0,39.02298850574712
32,64084.016,64079.848,64115.773,4095,2504.14603101134,174891.113175198,1979,10.467782994965091,1980,42.50028700334951,6,2,True,True,254.0,16.0,39.02298850574712
33,65980.075,65975.764,66004.119,4095,2504.14603101134,174893.009234198,2035,-9.607885003788397,2037,58.377795008709654,6,1,True,True,254.0,16.0,39.02298850574712
