pulse_index,op598_anchor_ms,op598_start_ms,op598_end_ms,op598_peak_adc,op598_threshold_adc,anchor_perf_counter_s,nearest_frame_index,nearest_frame_dt_ms,matched_frame_index,matched_frame_dt_ms,window_frame_count,detected_frame_count,detected_in_window,matched_frame_detected,matched_frame_max,matched_frame_p99,matched_frame_threshold
0,48.227,41.889,78.213,4095,2681.674308185261,174251.405143757,66,-1.3276090030558407,67,30.610646004788578,6,2,True,True,254.0,10.0,40.015151515151516
1,2208.228,2200.054,2238.214,4095,2681.674308185261,174253.565144757,131,14.605536998715252,132,46.548638987587765,6,1,True,True,254.0,16.0,40.015151515151516
2,4285.043,4278.217,4308.206,4095,2681.674308185261,174255.64195975702,193,13.888782967114821,194,45.88049298035912,6,1,True,True,254.0,16.0,40.015151515151516
3,6452.076,6448.213,6475.643,4095,2681.674308185261,174257.808992757,257,-13.209619995905086,259,54.83900199760683,6,1,True,True,254.0,16.0,40.015151515151516
4,8628.218,8615.921,8652.024,4095,2681.674308185261,174259.985134757,322,-13.297222001710907,324,54.6976949844975,6,1,True,True,254.0,16.0,40.015151515151516
5,10462.275,10458.217,10486.038,4095,2681.674308185261,174261.819191757,377,-3.277536015957594,379,60.68306899396703,6,1,True,True,254.0,16.0,40.015151515151516
6,12272.098,12268.218,12295.676,4095,2681.674308185261,174263.629014757,431,-9.105581004405394,433,58.891774009680375,6,1,True,True,254.0,16.0,40.015151515151516
7,14228.218,14216.204,14248.206,4095,2681.674308185261,174265.585134757,490,10.80092799384147,491,46.711782983038574,6,1,True,True,254.0,16.0,40.015151515151516
8,16025.936,16022.033,16058.206,4095,2681.674308185261,174267.382852757,543,-10.882856993703172,545,53.03299200022593,6,1,True,True,254.0,16.0,40.015151515151516
9,18065.937,18062.026,18098.215,4095,2681.674308185261,174269.42285375702,604,-10.905063012614846,606,57.08157297340222,6,1,True,True,254.0,16.0,40.015151515151516
10,20155.957,20152.048,20188.207,4095,2681.674308185261,174271.51287375702,667,7.00015397160314,668,43.04327396675944,6,1,True,True,254.0,16.0,40.015151515151516
11,22188.218,22188.218,22218.21,4095,2681.674308185261,174273.545134757,727,-13.21585799450986,729,50.73822900885716,6,1,True,True,254.0,16.0,40.015151515151516
12,23986.056,23986.056,24022.107,4095,2681.674308185261,174275.342972757,781,-7.041158998617902,783,60.985374002484605,6,1,True,True,254.0,16.0,40.015151515151516
13,26152.321,26148.209,26176.118,4095,2681.674308185261,174277.509237757,846,2.6957499794662,847,38.76783399027772,6,2,True,True,254.0,16.0,40.015151515151516
14,27992.142,27988.218,28018.206,4095,2681.674308185261,174279.349058757,901,6.9171880022622645,902,38.97616299218498,6,2,True,True,254.0,16.0,40.015151515151516
15,29882.328,29878.217,29906.136,4095,2681.674308185261,174281.23924475702,957,-11.268448026385158,959,56.81575197377242,6,1,True,True,254.0,16.0,40.015151515151516
16,31972.342,31968.217,31996.164,4095,2681.674308185261,174283.329258757,1020,10.81991899991408,1021,42.89482600870542,6,1,True,True,254.0,16.0,40.015151515151516
17,34152.4,34148.217,34183.11,4095,2681.674308185261,174285.509316757,1085,2.7428159955888987,1086,38.802177004981786,6,2,True,True,254.0,16.0,40.015151515151516
18,36192.392,36188.221,36216.266,4095,2681.674308185261,174287.549308757,1146,6.810127990320325,1147,38.76401699380949,6,2,True,True,254.0,16.0,40.015151515151516
19,38142.315,38138.217,38166.114,4095,2681.674308185261,174289.499231757,1204,-3.121666028164327,1205,32.84712397726253,6,2,True,True,83.0,7.0,40.015151515151516
20,40198.227,40186.149,40222.174,4095,2681.674308185261,174291.555143757,1265,-15.072231995873153,1267,52.92803401243873,6,1,True,True,254.0,16.0,40.015151515151516
21,42018.218,42006.433,42042.274,4095,2681.674308185261,174293.37513475702,1320,4.970137990312651,1321,36.919947975547984,6,1,True,True,254.0,16.0,40.015151515151516
22,43892.275,43888.21,43916.038,4095,2681.674308185261,174295.249191757,1376,6.987837987253442,1377,38.94367298926227,6,2,True,True,254.0,16.0,40.015151515151516
23,45962.188,45962.188,45998.21,4095,2681.674308185261,174297.319104757,1438,12.957196973729879,1439,45.05094699561596,6,2,True,True,254.0,16.0,40.015151515151516
24,47858.226,47846.482,47882.299,4095,2681.674308185261,174299.21514275702,1494,-11.064529011491686,1496,57.000769971637055,6,1,True,True,254.0,16.0,40.015151515151516
25,49766.22,49766.22,49802.172,4095,2681.674308185261,174301.123136757,1551,-11.059812008170411,1553,56.98644201038405,6,1,True,True,254.0,16.0,40.015151515151516
26,51728.22,51717.514,51752.104,4095,2681.674308185261,174303.085136757,1610,3.041212010430172,1611,35.008323000511155,6,2,True,True,254.0,16.0,40.015151515151516
27,53582.403,53578.217,53606.278,4095,2681.674308185261,174304.93931975702,1665,-11.24594802968204,1667,56.846706982469186,6,1,True,True,254.0,16.0,40.015151515151516
28,55632.355,55628.218,55656.197,4095,2681.674308185261,174306.98927175702,1727,14.910967991454527,1728,46.82821498136036,6,1,True,True,254.0,16.0,40.015151515151516
29,57502.51,57498.201,57526.515,4095,2681.674308185261,174308.859426757,1782,-15.250025986460969,1784,52.71293700207025,6,1,True,True,254.0,16.0,40.015151515151516
30,59692.309,59688.218,59718.206,4095,2681.674308185261,174311.04922575701,1848,7.015042996499687,1849,39.12019697600044,6,2,True,True,254.0,16.0,40.015151515151516
31,61772.318,61768.218,61798.206,4095,2681.674308185261,174313.129234757,1910,3.0238369945436716,1911,35.034697997616604,5,2,True,True,254.0,15.0,40.015151515151516
32,63672.493,63668.201,63696.494,4095,2681.674308185261,174315.029409757,1967,10.886269010370597,1968,42.897347011603415,6,1,True,True,254.0,16.0,40.015151515151516
33,65842.533,65838.201,65866.582,4095,2681.674308185261,174317.199449757,2032,12.810999003704637,2033,48.83521000738256,6,1,True,True,254.0,16.0,40.015151515151516
34,67658.226,67646.279,67682.218,4095,2681.674308185261,174319.015142757,2086,5.112605984322727,2087,41.12576099578291,6,1,True,True,254.0,16.0,40.015151515151516
35,69582.546,69578.21,69608.214,4095,2681.674308185261,174320.939462757,2143,-11.09615300083533,2145,56.94004500401206,6,1,True,True,254.0,16.0,40.015151515151516
36,71452.374,71448.218,71472.228,4095,2681.674308185261,174322.809290757,2199,-4.859526001382619,2201,63.052540994249284,6,1,True,True,254.0,16.0,40.015151515151516
37,73268.218,73256.48,73292.311,4095,2681.674308185261,174324.62513475702,2253,-12.81031101825647,2255,55.10792598943226,6,1,True,True,254.0,16.0,40.015151515151516
38,75202.623,75198.201,75229.273,4095,2681.674308185261,174326.559539757,2311,-7.309973007068038,2313,60.7750240014866,6,1,True,True,254.0,16.0,40.015151515151516
39,77042.452,77038.209,77066.385,4095,2681.674308185261,174328.399368757,2366,-3.0282220104709268,2368,60.933425003895536,6,1,True,True,254.0,16.0,40.015151515151516
40,78892.591,78888.211,78912.44,4095,2681.674308185261,174330.24950775702,2421,-13.202200032537803,2423,54.847614985192195,6,1,True,True,254.0,16.0,40.015151515151516
41,80898.219,80888.217,80922.386,4095,2681.674308185261,174332.255135757,2481,-10.741978010628372,2483,57.159197982400656,6,1,True,True,254.0,16.0,40.015151515151516
42,82722.609,82718.209,82746.734,4095,2681.674308185261,174334.079525757,2536,4.80563601013273,2537,40.84623898961581,6,2,True,True,254.0,16.0,40.015151515151516
43,84917.049,84912.58,84948.213,4095,2681.674308185261,174336.27396575702,2601,-13.620098034152761,2603,54.454540979349986,6,1,True,True,254.0,16.0,40.015151515151516
44,87048.227,87034.128,87068.206,4095,2681.674308185261,174338.405143757,2665,-0.6770240142941475,2666,31.3185460108798,6,1,True,True,254.0,16.0,40.015151515151516
45,89047.005,89042.553,89078.214,4095,2681.674308185261,174340.403921757,2725,8.528695994755253,2726,40.45560699887574,6,1,True,True,254.0,16.0,40.015151515151516
46,90882.496,90878.21,90902.337,4095,2681.674308185261,174342.23941275702,2780,13.203090988099575,2781,45.09498999686912,6,1,True,True,254.0,16.0,40.015151515151516
47,92762.656,92758.211,92788.214,4095,2681.674308185261,174344.11957275702,2836,8.960187988122925,2837,41.02849797345698,6,1,True,True,254.0,16.0,40.015151515151516
48,94812.622,94808.219,94838.206,4095,2681.674308185261,174346.169538757,2897,-1.0770120134111494,2898,34.932088979985565,6,2,True,True,254.0,14.0,40.015151515151516
49,96842.553,96838.217,96866.603,4095,2681.674308185261,174348.199469757,2958,13.013763993512839,2959,45.015549985691905,6,1,True,True,254.0,16.0,40.015151515151516
50,98772.75,98768.218,98799.512,4095,2681.674308185261,174350.129666757,3015,-9.177155006909743,3017,54.762529995059595,6,1,True,True,254.0,16.0,40.015151515151516
51,100946.727,100942.43,100978.207,4095,2681.674308185261,174352.303643757,3080,-7.14145100209862,3082,56.775894976453856,6,1,True,True,254.0,16.0,40.015151515151516
52,102978.219,102968.201,103002.599,4095,2681.674308185261,174354.33513575702,3141,1.3600819802377373,3142,37.35110396519303,6,2,True,True,254.0,16.0,40.015151515151516
53,105148.227,105138.209,105172.613,4095,2681.674308185261,174356.505143757,3206,7.34429998556152,3207,39.31147500406951,6,1,True,True,254.0,16.0,40.015151515151516
54,107112.648,107108.218,107138.206,4095,2681.674308185261,174358.46956475702,3264,-17.08675702684559,3266,50.92111698468216,6,1,True,True,254.0,16.0,40.015151515151516
55,109012.789,109008.218,109037.055,4095,2681.674308185261,174360.369705757,3321,-9.178790001897141,3323,58.773297001607716,6,1,True,True,254.0,16.0,40.015151515151516
56,111068.211,111068.211,111092.607,4095,2681.674308185261,174362.42512775701,3383,11.384749988792464,3384,47.420769988093525,6,1,True,True,254.0,16.0,40.015151515151516
57,113207.213,113202.668,113238.215,4095,2681.674308185261,174364.564129757,3446,-15.493954997509718,3448,48.43496799003333,6,1,True,True,254.0,16.0,40.015151515151516
58,115048.228,115038.214,115072.677,4095,2681.674308185261,174366.405144757,3502,15.414713998325169,3503,51.46619500010274,6,1,True,True,254.0,16.0,40.015151515151516
59,117198.206,117182.743,117218.214,4095,2681.674308185261,174368.555122757,3566,9.658041992224753,3567,41.63533399696462,6,1,True,True,254.0,16.0,40.015151515151516
