pulse_index,start_ms,end_ms,duration_ms,anchor_ms,peak_ms,peak_adc,mean_adc,baseline_adc,threshold_adc,sample_count,op598_detected
0,41.968,78.265,36.297,48.291,48.291,4095,954.6077170418007,932.5862855838895,2513.793142791945,311,True
1,2028.269,2055.742,27.473000000000184,2032.152,2032.152,4095,982.5728813559322,932.5862855838895,2513.793142791945,295,True
2,3958.275,3988.278,30.0029999999997,3962.069,3962.069,4095,878.1420118343195,932.5862855838895,2513.793142791945,338,True
3,6158.274,6185.845,27.570999999999913,6162.215,6162.215,4095,975.9133333333333,932.5862855838895,2513.793142791945,300,True
4,8158.273,8185.775,27.501999999999498,8162.173,8162.173,4095,1047.4218181818183,932.5862855838895,2513.793142791945,275,True
5,9988.269,10015.99,27.72099999999955,9992.272,9992.272,4095,985.4101694915254,932.5862855838895,2513.793142791945,295,True
6,11948.273,11975.849,27.57600000000093,11952.221,11952.221,4095,892.2658610271903,932.5862855838895,2513.793142791945,331,True
7,14146.113,14182.159,36.04600000000028,14158.282,14158.282,4095,950.2312703583062,932.5862855838895,2513.793142791945,307,True
8,16186.061,16222.137,36.07600000000093,16198.294,16198.294,4095,951.0131578947369,932.5862855838895,2513.793142791945,304,True
9,18208.273,18235.932,27.65899999999965,18212.256,18212.256,4095,943.258064516129,932.5862855838895,2513.793142791945,310,True
10,20268.273,20295.942,27.66899999999805,20272.256,20272.256,4095,922.0282131661442,932.5862855838895,2513.793142791945,319,True
11,22388.282,22415.996,27.713999999999942,22392.28,22392.28,4095,900.2164634146342,932.5862855838895,2513.793142791945,328,True
12,24568.285,24596.159,27.873999999999796,24572.366,24572.366,4095,917.7601246105919,932.5862855838895,2513.793142791945,321,True
13,26698.273,26726.236,27.962999999999738,26702.403,26702.403,4095,920.6332288401254,932.5862855838895,2513.793142791945,319,True
14,28818.281,28853.081,34.79999999999927,28822.438,28822.438,4095,984.3511705685619,932.5862855838895,2513.793142791945,299,True
15,30806.328,30842.257,35.92900000000009,30818.29,30818.29,4095,990.0033783783783,932.5862855838895,2513.793142791945,296,True
16,32778.274,32806.104,27.830000000001746,32782.335,32782.335,4095,998.4463087248322,932.5862855838895,2513.793142791945,298,True
17,34758.274,34788.278,30.004000000000815,34762.295,34762.295,4095,1034.5176056338028,932.5862855838895,2513.793142791945,284,True
18,36648.277,36676.306,28.028999999994994,36652.443,36652.443,4095,1029.2832167832169,932.5862855838895,2513.793142791945,286,True
19,38552.242,38588.279,36.0370000000039,38556.309,38556.309,4095,901.2878787878788,932.5862855838895,2513.793142791945,330,True
20,40742.328,40778.282,35.953999999997905,40746.471,40746.471,4095,939.4126984126984,932.5862855838895,2513.793142791945,315,True
21,42838.281,42866.324,28.042999999997846,42842.444,42842.444,4095,1019.3951890034364,932.5862855838895,2513.793142791945,291,True
22,44768.279,44792.22,23.940999999998894,44772.373,44772.373,4095,965.8980263157895,932.5862855838895,2513.793142791945,304,True
23,46788.273,46822.2,33.92699999999604,46788.273,46798.291,4095,1021.3333333333334,932.5862855838895,2513.793142791945,291,True
24,48728.285,48756.441,28.1559999999954,48732.507,48732.507,4095,926.3363914373089,932.5862855838895,2513.793142791945,327,True
25,50902.453,50938.278,35.82499999999709,50906.736,50906.736,4095,892.9515151515152,932.5862855838895,2513.793142791945,330,True
26,53098.275,53128.277,30.002000000000407,53102.405,53102.405,4095,978.5709570957096,932.5862855838895,2513.793142791945,303,True
27,55108.281,55142.225,33.94399999999587,55118.287,55118.287,4095,963.8377483443709,932.5862855838895,2513.793142791945,302,True
28,57116.668,57152.429,35.7609999999986,57128.282,57128.282,4095,1012.5950704225352,932.5862855838895,2513.793142791945,284,True
29,59008.286,59036.364,28.07800000000134,59012.474,59012.474,4095,916.6904024767802,932.5862855838895,2513.793142791945,323,True
30,61158.273,61186.486,28.2129999999961,61162.524,61162.524,4095,996.4135593220338,932.5862855838895,2513.793142791945,295,True
31,63118.281,63146.343,28.06199999999808,63122.458,63122.458,4095,968.6098360655737,932.5862855838895,2513.793142791945,305,True
32,65148.274,65178.278,30.004000000000815,65152.445,65152.445,4095,977.6153846153846,932.5862855838895,2513.793142791945,299,True
33,67138.286,67168.269,29.98300000000745,67142.634,67142.634,4095,1034.8812949640287,932.5862855838895,2513.793142791945,278,True
34,69008.282,69038.27,29.987999999997555,69012.499,69012.499,4095,988.0136518771332,932.5862855838895,2513.793142791945,293,True
35,70978.274,71002.25,23.97599999999511,70985.431,70985.431,4095,979.3851351351351,932.5862855838895,2513.793142791945,296,True
36,72968.275,72998.278,30.003000000011525,72972.627,72972.627,4095,950.8634920634921,932.5862855838895,2513.793142791945,315,True
37,75076.812,75112.491,35.67899999998917,75088.283,75088.283,4095,917.17125382263,932.5862855838895,2513.793142791945,327,True
38,77278.278,77305.153,26.875,77282.699,77282.699,4095,1059.2537313432836,932.5862855838895,2513.793142791945,268,True
39,79078.274,79108.278,30.004000000000815,79082.535,79082.535,4095,962.9331103678929,932.5862855838895,2513.793142791945,299,True
40,81085.387,81118.265,32.87799999999697,81089.561,81089.561,4095,1202.8285714285714,932.5862855838895,2513.793142791945,280,True
41,82966.739,83002.464,35.72500000000582,82978.282,82978.282,4095,1168.037037037037,932.5862855838895,2513.793142791945,297,True
42,84968.274,84992.417,24.14299999999639,84968.274,84972.569,4095,1180.6748466257668,932.5862855838895,2513.793142791945,326,True
43,87158.261,87192.477,34.21600000000035,87168.291,87168.291,4095,1082.9166666666667,932.5862855838895,2513.793142791945,312,True
44,89258.273,89286.692,28.418999999994412,89262.63,89262.63,4095,1179.013698630137,932.5862855838895,2513.793142791945,292,True
45,91218.274,91242.425,24.15099999999802,91218.274,91222.576,4095,1043.9305555555557,932.5862855838895,2513.793142791945,288,True
46,93146.982,93182.586,35.603999999992084,93158.296,93158.296,4095,900.5625,932.5862855838895,2513.793142791945,320,True
47,95297.057,95332.622,35.56500000000233,95308.291,95308.291,4095,951.61,932.5862855838895,2513.793142791945,300,True
48,97318.261,97346.904,28.64299999999639,97322.726,97322.726,4095,894.1415384615385,932.5862855838895,2513.793142791945,325,True
49,99488.281,99526.982,38.70100000000093,99498.283,99498.283,4095,1067.4037735849056,932.5862855838895,2513.793142791945,265,True
50,101296.703,101332.475,35.77200000001176,101308.29,101308.29,4095,973.8532423208192,932.5862855838895,2513.793142791945,293,True
51,103308.283,103332.643,24.360000000000582,103312.783,103312.783,4095,1052.7376425855514,932.5862855838895,2513.793142791945,263,True
52,105108.274,105138.275,30.00099999998929,105118.292,105118.292,4095,959.625850340136,932.5862855838895,2513.793142791945,294,True
53,107118.275,107142.637,24.362000000008265,107122.785,107122.785,4095,990.7208480565371,932.5862855838895,2513.793142791945,283,True
54,109058.281,109086.766,28.485000000000582,109062.675,109062.675,4095,960.5302013422819,932.5862855838895,2513.793142791945,298,True
55,111098.282,111127.141,28.85899999999674,111102.868,111102.868,4095,893.0569620253165,932.5862855838895,2513.793142791945,316,True
56,113258.282,113288.274,29.99199999999837,113268.284,113268.284,4095,872.690625,932.5862855838895,2513.793142791945,320,True
57,115458.281,115486.779,28.497999999992317,115462.64,115462.64,4095,1011.1056338028169,932.5862855838895,2513.793142791945,284,True
58,117408.286,117438.274,29.988000000012107,117412.832,117412.832,4095,949.9666666666667,932.5862855838895,2513.793142791945,300,True
59,119467.067,119502.626,35.55900000000838,119478.283,119478.283,4095,2844.75,932.5862855838895,2513.793142791945,24,True
