pulse_index,op598_anchor_ms,op598_start_ms,op598_end_ms,op598_peak_adc,op598_threshold_adc,anchor_perf_counter_s,nearest_frame_index,nearest_frame_dt_ms,matched_frame_index,matched_frame_dt_ms,window_frame_count,detected_frame_count,detected_in_window,matched_frame_detected,matched_frame_max,matched_frame_p99,matched_frame_threshold
0,46.395,42.593,78.924,3873,3382.4812186978297,9313.016814743,59,-12.999321999814129,58,-48.836201000085566,6,1,True,True,160.0,57.0,159.30769230769232
1,2005.249,1993.121,2028.853,3614,3252.9812186978297,9314.975668743,118,-11.746778000087943,118,-11.746778000087943,6,3,True,True,160.0,60.0,159.30769230769232
2,4049.115,4045.244,4072.7,3849,3370.4812186978297,9317.019534743,180,8.5631439997087,180,8.5631439997087,6,0,False,False,153.0,57.0,159.30769230769232
3,5945.245,5932.852,5969.01,3731,3311.4812186978297,9318.915664743,237,8.210995998524595,236,-27.559101001315867,6,3,True,True,160.0,60.0,159.30769230769232
4,7969.264,7965.248,7992.998,3796,3343.9812186978297,9320.939683743,298,12.256469000931247,299,44.432118000258924,6,1,True,True,162.0,57.0,159.30769230769232
