tiempo,azul,verde,amarillo,naranja,rojo
54.00,209,0,0,0,0
55.00,419,0,49,0,0
55.00,0,0,4,381,0
55.00,0,0,110,48,95
55.00,0,0,168,0,0
55.00,270,0,48,0,0
55.00,401,0,27,0,0
56.00,0,0,67,384,0
56.00,387,0,16,0,0
56.00,0,0,34,289,0
57.00,0,0,48,106,113
57.00,0,0,186,0,0
57.00,166,0,184,0,0
57.00,399,0,0,0,0
57.00,0,0,0,145,0
57.00,0,0,16,256,80
58.00,0,0,240,0,0
58.00,74,43,154,0,0
58.00,481,0,6,0,0
58.00,162,0,0,33,0
58.00,0,0,50,474,0
58.00,0,0,337,0,0
59.00,0,111,115,0,0
59.00,302,0,0,0,0
59.00,509,0,0,0,0
59.00,58,0,0,114,0
59.00,0,0,0,363,69
59.00,0,0,58,0,167
60.00,0,51,65,0,0
60.00,51,40,15,0,0
60.00,423,0,0,0,0
60.00,264,0,0,0,0
60.00,0,0,0,431,0
60.00,0,0,50,94,159
61.00,0,25,176,0,0
61.00,35,79,57,0,0
61.00,492,0,0,0,0
61.00,307,0,0,0,0
61.00,0,0,78,439,0
61.00,0,0,128,0,109
62.00,0,18,133,0,0
62.00,198,21,156,0,0
62.00,432,0,0,0,0
62.00,0,0,0,207,0
62.00,0,0,0,194,183
63.00,0,0,112,0,0
63.00,42,54,125,0,0
63.00,430,0,0,0,0
63.00,197,0,0,5,0
63.00,0,0,82,337,0
63.00,0,0,97,0,0
64.00,0,71,0,0,0
64.00,160,0,0,0,0
64.00,271,0,0,0,0
64.00,0,0,0,284,28
64.00,0,0,80,0,105
65.00,70,0,230,0,0
65.00,314,0,73,0,0
65.00,321,0,52,0,0
65.00,306,0,65,0,0
65.00,234,0,116,38,0
65.00,203,0,208,17,0
66.00,141,0,215,0,0
66.00,159,0,225,16,0
66.00,137,0,238,0,0
66.00,96,0,208,0,0
66.00,148,0,228,0,0
67.00,174,0,247,0,0
67.00,241,0,301,0,0
67.00,202,0,288,38,0
68.00,198,0,172,46,0
68.00,66,0,0,0,0
68.00,0,0,0,0,0
68.00,0,0,0,0,0
68.00,0,0,0,0,0
69.00,0,0,0,0,0
69.00,0,0,0,0,0
69.00,0,0,0,0,0
69.00,0,0,0,0,0
69.00,0,0,0,111,0
70.00,0,0,0,0,0
70.00,121,0,93,487,0
70.00,0,0,125,0,187
70.00,0,0,0,0,0
70.00,0,0,278,48,306
71.00,204,0,80,142,0
71.00,0,0,389,0,78
71.00,0,0,0,64,0
71.00,0,0,0,0,321
71.00,36,0,67,496,42
72.00,47,0,80,361,46
72.00,0,0,0,0,468
72.00,44,0,0,138,0
72.00,125,0,78,183,0
72.00,0,0,208,0,189
72.00,0,0,471,0,39
73.00,0,0,0,0,0
73.00,0,0,163,507,128
73.00,0,0,192,586,101
73.00,0,0,0,0,0
73.00,0,0,0,0,0
74.00,0,0,0,0,0
74.00,0,0,0,0,0
74.00,0,0,0,0,0
74.00,0,0,0,0,0
74.00,0,0,0,0,0
75.00,0,0,0,0,0
75.00,0,0,0,0,0
75.00,0,0,0,0,0
75.00,54,0,0,0,0
75.00,243,0,30,51,0
75.00,343,0,66,34,0
76.00,83,0,80,230,0
76.00,94,0,85,253,0
76.00,86,0,113,281,0
76.00,63,0,65,391,0
76.00,0,0,23,609,46
77.00,0,0,0,53,467
77.00,0,0,0,6,493
77.00,0,0,192,71,120
77.00,39,0,511,162,16
77.00,97,0,369,385,0
78.00,47,0,458,185,30
78.00,0,16,113,0,16
78.00,0,365,7,0,0
78.00,0,339,0,0,0
78.00,92,109,43,0,0
79.00,716,0,49,0,0
79.00,748,0,21,0,0
79.00,446,0,37,41,0
79.00,105,0,64,219,0
79.00,25,0,39,611,0
80.00,0,31,491,0,32
80.00,71,21,737,49,0
81.00,21,38,572,0,5
81.00,0,175,28,0,0
81.00,0,398,0,0,0
81.00,0,36,0,0,0
81.00,90,0,0,0,0
82.00,592,0,0,0,0
82.00,6,0,0,0,0
82.00,0,0,0,0,0
82.00,256,0,0,0,0
82.00,324,0,36,43,0
83.00,112,0,26,150,0
83.00,16,0,17,432,0
83.00,0,0,0,44,301
83.00,0,0,0,0,265
83.00,0,0,0,0,46
83.00,0,0,0,0,0
84.00,0,21,285,0,0
84.00,152,0,461,41,0
84.00,177,0,490,121,0
84.00,0,0,378,48,21
84.00,0,0,19,0,0
84.00,0,84,0,0,0
84.00,0,85,0,0,0
85.00,0,63,0,0,0
85.00,0,0,0,0,0
85.00,139,0,0,0,0
85.00,487,0,0,0,0
85.00,299,0,0,0,0
85.00,39,0,0,274,0
86.00,0,0,0,295,115
86.00,0,0,0,0,427
86.00,0,0,0,0,169
86.00,0,0,0,0,0
86.00,0,19,297,0,0
86.00,33,13,434,0,0
86.00,0,15,35,0,0
87.00,0,115,0,0,0
87.00,0,194,0,0,0
87.00,0,55,0,0,0
87.00,95,0,0,0,0
87.00,369,0,0,0,0
87.00,368,0,0,0,0
88.00,22,0,3,421,0
88.00,0,0,16,470,47
88.00,0,0,53,304,119
88.00,0,0,0,0,368
88.00,0,0,0,0,16
88.00,0,3,0,0,0
89.00,0,93,202,0,0
89.00,64,0,528,14,0
89.00,0,46,302,0,0
89.00,0,237,0,0,0
89.00,0,265,0,0,0
89.00,0,0,0,0,0
89.00,257,0,0,0,0
90.00,490,0,0,0,0
90.00,153,0,64,130,0
90.00,0,0,37,307,254
90.00,0,0,0,0,415
90.00,0,0,0,0,71
91.00,0,144,0,0,0
91.00,0,285,0,0,0
91.00,0,43,0,0,0
91.00,99,0,0,0,0
92.00,400,0,0,0,0
92.00,103,0,0,94,0
92.00,0,0,0,384,45
92.00,0,0,0,0,422
92.00,0,0,0,0,272
92.00,0,0,3,0,80
93.00,6,0,574,20,0
93.00,0,0,287,0,59
93.00,0,5,0,0,0
93.00,0,272,0,0,0
93.00,3,112,31,0,0
93.00,431,0,0,0,0
93.00,362,0,0,0,0
94.00,82,0,64,283,0
94.00,23,0,273,454,10
94.00,64,0,45,345,0
94.00,0,0,0,74,31
94.00,0,0,0,0,101
94.00,0,0,0,0,45
95.00,0,0,0,0,0
95.00,0,80,87,0,0
95.00,0,0,511,27,15
95.00,0,25,0,0,0
95.00,0,101,0,0,0
95.00,0,182,0,0,0
96.00,437,0,0,0,0
96.00,117,0,219,272,0
96.00,0,0,0,0,407
96.00,0,0,0,0,3
96.00,0,3,15,0,0
96.00,16,0,605,48,0
97.00,0,10,0,0,0
97.00,0,107,0,0,0
97.00,0,0,0,0,0
97.00,125,0,0,0,0
97.00,0,0,0,49,0
97.00,0,0,0,33,426
98.00,0,0,0,0,98
98.00,0,0,0,0,0
98.00,0,35,397,0,0
98.00,0,0,206,0,33
98.00,0,37,0,0,0
98.00,0,193,0,0,0
99.00,0,0,0,0,0
99.00,0,0,0,0,0
99.00,0,0,0,342,0
99.00,0,0,0,0,289
99.00,0,0,0,0,21
99.00,0,16,0,0,0
100.00,0,35,432,0,0
100.00,0,11,0,0,0
100.00,0,64,0,0,0
100.00,0,209,0,0,0
100.00,196,0,0,0,0
100.00,101,0,0,20,0
101.00,0,0,0,34,314
101.00,0,0,0,0,86
101.00,0,0,0,0,0
102.00,0,19,0,0,0
102.00,34,0,0,0,0
102.00,0,0,0,71,0
102.00,0,0,0,0,181
102.00,0,0,0,0,13
102.00,0,0,0,0,0
103.00,0,180,5,0,0
103.00,0,32,0,0,0
103.00,0,36,0,0,0
103.00,3,0,0,0,0
103.00,0,0,0,0,0
104.00,0,0,0,47,0
104.00,0,0,0,0,131
104.00,0,0,0,0,0
104.00,0,48,27,0,0
104.00,0,0,0,0,0
104.00,0,0,0,0,0
105.00,0,254,0,0,0
105.00,346,0,0,0,0
105.00,0,0,0,337,29
105.00,0,0,0,0,112
105.00,0,0,0,0,18
106.00,0,0,257,0,22
106.00,0,0,20,0,144
106.00,0,0,0,0,0
106.00,0,108,0,0,0
106.00,265,0,0,0,0
106.00,0,0,0,397,0
107.00,0,0,0,0,114
107.00,0,0,0,0,0
107.00,0,0,54,0,66
107.00,0,0,0,0,64
107.00,0,0,0,0,0
108.00,0,57,0,0,0
108.00,221,0,0,0,0
108.00,0,0,0,76,37
108.00,0,0,0,0,15
108.00,0,0,0,0,0
109.00,0,9,0,0,0
109.00,0,0,0,0,0
109.00,0,67,0,0,0
109.00,0,0,0,0,0
109.00,0,0,0,0,0
109.00,0,0,0,0,0
110.00,0,0,0,0,0
110.00,0,0,0,0,0
110.00,0,274,77,0,0
110.00,0,0,0,0,0
110.00,0,49,0,0,0
111.00,0,0,0,0,0
111.00,79,0,0,0,0
111.00,0,0,0,61,272
111.00,0,0,0,0,69
111.00,0,0,0,0,0
112.00,0,0,0,0,0
112.00,0,0,0,0,0
112.00,0,262,0,0,0
112.00,97,0,0,0,0
112.00,0,0,0,77,0
113.00,0,0,0,0,120
113.00,0,0,0,0,33
113.00,0,0,82,0,109
114.00,43,0,0,0,0
114.00,0,0,0,464,0
114.00,0,0,0,0,241
114.00,0,0,0,0,0
114.00,0,54,137,0,0
115.00,0,0,0,0,0
115.00,0,0,0,0,0
115.00,0,0,0,0,0
115.00,405,0,0,0,0
115.00,0,0,0,425,0
115.00,0,0,0,0,258
116.00,0,0,0,0,0
116.00,0,0,0,0,0
116.00,0,0,0,0,0
116.00,0,63,0,0,0
116.00,45,175,94,0,0
117.00,353,0,0,1,0
117.00,0,0,0,243,262
117.00,0,0,0,0,127
117.00,0,51,19,0,0
117.00,0,1,48,0,10
118.00,0,20,0,0,0
118.00,7,208,48,0,0
118.00,305,0,57,112,0
118.00,0,0,0,7,553
118.00,0,0,0,0,54
119.00,0,0,75,0,59
119.00,0,0,0,0,0
119.00,0,212,0,0,0
119.00,575,0,19,0,0
119.00,41,0,144,642,0
120.00,0,0,0,0,278
120.00,0,0,0,0,0
120.00,0,13,0,0,0
120.00,0,70,0,0,0
120.00,76,17,4,0,0
121.00,161,0,0,44,0
121.00,0,0,0,23,603
121.00,0,0,0,0,3
121.00,0,253,80,0,0
121.00,0,11,0,0,0
122.00,0,382,48,0,0
122.00,545,0,13,0,0
122.00,297,0,225,191,0
122.00,381,0,260,55,0
122.00,357,0,297,26,0
123.00,0,0,121,362,114
123.00,224,0,331,94,0
123.00,0,0,96,252,281
123.00,208,19,407,36,0
123.00,0,0,48,50,231
123.00,0,0,0,0,400
124.00,0,0,0,0,355
124.00,0,0,0,0,61
124.00,0,0,0,0,145
124.00,37,0,17,0,0
124.00,0,0,0,0,0
124.00,0,0,0,0,0
125.00,0,0,0,0,0
125.00,0,0,0,0,0
125.00,0,0,0,0,0
125.00,0,0,0,0,0
126.00,0,0,0,0,0
126.00,0,0,0,0,0
126.00,0,0,0,0,0
126.00,0,0,0,0,0
126.00,0,0,0,0,0
126.00,0,0,0,0,0
127.00,0,0,0,38,29
127.00,0,0,0,0,0
127.00,0,0,0,0,0
127.00,0,0,0,0,0
127.00,0,0,0,0,37
127.00,0,0,0,0,1
128.00,0,0,0,0,0
128.00,0,0,0,0,0
128.00,0,0,0,0,0
128.00,0,0,0,0,59
128.00,4,0,95,281,40
128.00,2,0,0,0,0
129.00,28,0,0,0,0
129.00,0,0,0,21,0
129.00,0,0,18,0,54
129.00,0,0,0,0,226
129.00,0,0,0,0,0
129.00,0,0,0,0,0
129.00,0,0,0,0,0
130.00,0,0,0,0,0
130.00,0,0,0,0,0
130.00,0,0,0,0,0
130.00,0,0,0,0,0
130.00,0,0,0,0,0
130.00,0,0,11,0,0
131.00,0,0,0,52,0
131.00,0,0,0,0,0
131.00,27,0,0,44,0
131.00,0,0,0,0,8
131.00,0,0,0,0,0
131.00,0,0,0,0,0
132.00,0,0,0,0,0
132.00,0,0,0,122,0
132.00,0,0,0,0,0
132.00,0,0,0,0,0
132.00,0,0,0,0,0
132.00,0,0,0,0,0
132.00,0,0,0,0,0
133.00,0,0,0,0,0
133.00,0,0,0,0,0
133.00,0,0,0,0,0
133.00,0,0,0,0,0
133.00,0,0,0,0,0
133.00,0,0,0,0,0
134.00,0,0,0,0,0
134.00,0,0,0,0,0
134.00,0,0,0,0,0
134.00,8,0,0,0,0
134.00,0,0,0,0,0
134.00,0,0,0,0,0
135.00,0,0,0,0,0
135.00,0,0,0,0,0
135.00,0,0,0,0,39
135.00,0,0,0,0,0
135.00,0,0,0,0,0
135.00,0,0,51,43,0
136.00,0,0,0,0,0
136.00,0,0,0,0,0
136.00,0,0,0,0,0
137.00,0,0,0,0,0
137.00,0,0,0,0,0
137.00,0,0,0,0,0
137.00,0,0,0,0,0
137.00,0,0,0,0,0
137.00,10,0,73,58,0
138.00,0,0,0,0,0
138.00,0,0,0,0,0
138.00,0,0,0,0,0
138.00,0,0,0,0,0
138.00,0,0,0,0,0
138.00,0,0,0,0,0
139.00,0,0,0,0,0
139.00,0,0,0,0,0
139.00,0,0,0,0,0
139.00,0,0,0,0,0
139.00,0,0,0,0,0
139.00,38,0,0,0,0
140.00,0,0,0,0,0
140.00,0,0,0,0,0
140.00,0,0,0,0,0
140.00,0,0,0,0,0
140.00,0,0,0,0,0
140.00,0,0,0,0,0
141.00,0,0,0,0,0
141.00,0,0,0,0,0
141.00,0,0,0,0,0
141.00,0,0,0,0,0
141.00,0,0,0,0,0
141.00,0,0,0,0,0
142.00,0,0,0,0,0
142.00,0,0,0,0,0
142.00,0,0,0,0,0
142.00,0,0,0,0,44
142.00,0,0,0,0,0
143.00,0,0,0,0,0
143.00,0,0,0,0,0
143.00,0,0,0,0,0
143.00,0,0,0,0,0
143.00,0,0,0,0,0
143.00,0,0,0,0,0
144.00,78,0,53,144,0
144.00,157,0,0,58,0
144.00,0,0,0,0,0
144.00,0,0,0,0,0
144.00,0,0,0,0,0
144.00,0,0,1,0,0
145.00,0,0,0,0,117
145.00,0,0,0,0,0
145.00,0,0,0,0,0
145.00,0,0,0,0,0
145.00,0,0,0,0,0
146.00,0,0,0,0,0
146.00,0,0,0,0,0
146.00,0,0,0,0,0
146.00,0,0,0,0,0
146.00,0,0,0,0,0
146.00,241,0,0,0,0
147.00,0,0,0,0,0
147.00,0,0,0,0,0
148.00,0,0,0,0,0
148.00,0,0,0,0,0
148.00,63,0,115,33,0
148.00,0,0,0,0,0
148.00,0,0,0,0,0
148.00,0,0,0,0,0
149.00,0,0,0,0,0
149.00,0,0,0,0,0
149.00,0,0,0,0,0
149.00,16,0,0,0,0
149.00,0,0,0,0,0
150.00,45,0,0,0,0
150.00,0,0,0,0,0
150.00,0,0,0,0,0
150.00,0,0,0,0,0
150.00,0,0,0,0,0
150.00,45,0,0,0,0
151.00,0,0,0,0,0
151.00,0,0,0,227,0
151.00,0,0,0,0,0
151.00,0,0,0,0,0
151.00,0,0,0,0,0
152.00,0,0,0,0,0
152.00,0,0,0,0,0
152.00,0,0,0,0,0
152.00,0,0,0,0,0
152.00,0,0,0,0,0
153.00,0,0,0,0,0
153.00,0,0,0,0,0
153.00,0,0,0,0,0
153.00,0,0,0,0,0
153.00,0,0,0,0,0
154.00,108,0,0,0,0
154.00,0,0,0,0,0
154.00,0,0,0,0,0
154.00,0,0,0,0,0
154.00,0,0,0,0,0
154.00,0,0,0,0,0
155.00,0,0,0,0,0
155.00,0,0,0,0,87
155.00,0,0,0,0,0
155.00,217,0,0,0,0
155.00,0,0,0,0,0
156.00,45,0,103,29,0
156.00,0,0,0,0,0
156.00,0,0,0,0,0
156.00,0,0,0,0,0
156.00,0,0,0,0,0
157.00,0,0,0,0,0
157.00,0,0,0,0,0
157.00,0,0,0,0,0
157.00,0,0,0,0,0
157.00,0,0,0,0,0
158.00,0,0,0,0,0
158.00,0,0,0,0,0
158.00,0,0,0,0,0
158.00,105,0,0,0,0
158.00,0,0,0,0,0
159.00,0,0,0,0,112
159.00,0,0,0,0,0
159.00,0,0,0,0,0
160.00,0,0,0,0,0
160.00,0,0,0,0,0
160.00,0,0,41,0,0
160.00,0,0,0,0,0
160.00,0,0,0,0,0
161.00,0,0,0,0,0
161.00,0,0,0,0,0
161.00,0,0,0,0,0
161.00,0,0,0,0,0
161.00,0,0,0,0,0
162.00,0,0,0,0,0
162.00,0,0,0,0,0
162.00,0,0,0,0,0
162.00,0,0,0,0,0
162.00,44,0,48,0,0
163.00,0,0,0,0,0
163.00,0,297,0,0,0
163.00,0,0,0,0,0
163.00,80,0,0,0,0
163.00,0,0,0,0,0
164.00,0,0,0,0,0
164.00,0,0,0,0,0
164.00,0,0,0,0,0
164.00,0,86,0,0,0
164.00,0,0,0,0,0
165.00,0,0,0,0,0
165.00,0,0,0,0,0
165.00,29,0,0,258,0
165.00,0,0,0,0,0
165.00,0,0,0,0,0
166.00,0,0,178,112,3
166.00,0,0,0,0,0
166.00,0,0,0,0,0
166.00,0,0,0,0,0
166.00,0,0,0,0,0
167.00,0,0,0,0,0
167.00,0,0,0,0,0
167.00,0,0,0,0,0
167.00,0,0,0,0,0
167.00,0,0,0,0,0
167.00,0,0,0,0,218
168.00,0,0,0,0,0
168.00,0,0,0,0,0
168.00,0,0,0,0,0
168.00,0,0,0,0,0
168.00,0,0,0,0,0
168.00,0,0,0,0,0
168.00,0,0,9,0,0
169.00,0,0,0,0,0
169.00,0,0,0,0,0
169.00,0,0,0,0,0
169.00,0,0,0,0,0
169.00,0,0,0,0,0
169.00,0,0,0,0,0
170.00,0,0,0,0,0
170.00,0,0,0,0,0
170.00,0,0,0,0,0
170.00,0,0,0,0,0
170.00,0,0,0,0,0
170.00,0,0,0,0,0
171.00,0,0,0,0,0
171.00,0,0,0,0,0
171.00,0,0,0,0,0
172.00,0,0,0,0,0
172.00,0,98,39,0,0
172.00,0,0,0,0,0
172.00,0,0,0,0,0
172.00,0,0,0,0,0
172.00,0,0,0,0,0
173.00,0,0,0,0,0
173.00,0,0,0,0,0
173.00,0,0,0,0,21
173.00,0,0,0,0,0
173.00,0,0,0,0,0
173.00,0,0,0,0,0
173.00,0,0,61,0,0
174.00,126,0,197,35,0
174.00,0,0,0,0,0
174.00,0,0,0,0,0
174.00,0,0,0,0,0
174.00,0,0,0,0,0
174.00,0,0,0,0,0
175.00,0,0,0,0,0
175.00,0,0,0,0,0
175.00,0,0,0,0,0
175.00,0,0,0,0,0
175.00,57,0,98,0,0
175.00,0,0,0,0,0
176.00,0,0,0,0,0
176.00,0,0,0,32,41
176.00,0,0,0,0,0
176.00,0,0,0,0,0
176.00,0,0,0,0,0
176.00,0,0,0,0,0
176.00,0,0,0,0,0
177.00,0,0,0,0,0
177.00,0,0,0,0,0
177.00,0,0,0,0,0
177.00,0,0,0,0,0
177.00,0,0,0,0,0
177.00,0,0,0,0,0
178.00,0,0,0,0,0
178.00,0,0,0,0,0
178.00,0,0,0,0,0
178.00,0,0,0,0,0
178.00,0,0,0,0,0
178.00,0,0,0,0,0
179.00,0,0,0,0,0
179.00,0,0,0,0,0
179.00,0,0,0,0,0
179.00,0,0,0,0,0
179.00,0,0,0,0,0
179.00,0,0,0,0,0
180.00,0,0,0,0,0
180.00,0,0,0,0,0
180.00,0,0,0,0,0
180.00,22,0,15,34,0
180.00,58,0,48,86,0
180.00,42,0,48,150,5
181.00,32,0,128,205,59
181.00,18,0,177,222,85
181.00,13,0,305,262,83
181.00,47,0,330,383,45
181.00,78,0,325,447,40
