tiempo,x,y
20.0,0.5074090918351429,0.5631313680321908
20.0,0.5074090918351429,0.5631313680321908
20.0,0.5074090918351429,0.5631313680321908
20.0,0.5074090918351429,0.5631313680321908
20.0,0.5074090918351429,0.5631313680321908
21.0,0.5074090918351429,0.5631313680321908
21.0,0.5074090918351429,0.5631313680321908
22.0,0.5074090918351429,0.5631313680321908
22.0,0.5074090918351429,0.5631313680321908
22.0,0.5074090918351429,0.5631313680321908
22.0,-3.842581336509194e-05,1.0002293413427203
22.0,0.00010573425097239268,1.0000247836200293
22.0,0.17052475139753265,0.8548690700555202
23.0,0.18165271514558246,0.8454480377749727
23.0,0.33642156484121366,0.7058897959174795
23.0,0.4180533096543512,0.48440486210165534
23.0,0.40962572042553774,0.46993293547639026
23.0,0.3973538210529999,0.45158257542228714
23.0,0.3396430505088236,0.32616112327636887
24.0,0.28608671139937125,0.19138096420905837
24.0,0.20002478281601563,-2.323091314455889e-05
24.0,0.20002478281601563,-2.323091314455889e-05
24.0,0.20002478281601563,-2.323091314455889e-05
24.0,0.20002478281601563,-2.323091314455889e-05
25.0,0.20002478281601563,-2.323091314455889e-05
25.0,0.20004403742187285,7.082912906646084e-05
25.0,0.20004376798573795,-0.00016265742296746346
25.0,0.5074090918351429,0.5631313680321908
25.0,0.5074090918351429,0.5631313680321908
25.0,0.5074090918351429,0.5631313680321908
26.0,0.5074090918351429,0.5631313680321908
26.0,0.5074090918351429,0.5631313680321908
26.0,0.5074090918351429,0.5631313680321908
26.0,0.5074090918351429,0.5631313680321908
26.0,0.5074090918351429,0.5631313680321908
27.0,0.5074090918351429,0.5631313680321908
27.0,0.5074090918351429,0.5631313680321908
27.0,0.5074090918351429,0.5631313680321908
27.0,0.5074090918351429,0.5631313680321908
27.0,0.5074090918351429,0.5631313680321908
28.0,0.5074090918351429,0.5631313680321908
28.0,0.5074090918351429,0.5631313680321908
28.0,0.5074090918351429,0.5631313680321908
28.0,0.5074090918351429,0.5631313680321908
28.0,0.5074090918351429,0.5631313680321908
29.0,0.5074090918351429,0.5631313680321908
29.0,0.5074090918351429,0.5631313680321908
29.0,0.5074090918351429,0.5631313680321908
29.0,0.5074090918351429,0.5631313680321908
29.0,0.5074090918351429,0.5631313680321908
29.0,0.1999265173030363,-7.967818822088252e-06
30.0,0.3030654055791437,-3.408309780364583e-05
30.0,0.3407941862867605,2.7568521565100724e-05
30.0,0.36927166661550204,0.03440582239630434
30.0,0.3544167692434935,0.2444532621227144
30.0,0.36305305187177667,0.37760692307986077
31.0,0.33648520175856955,0.3884274154395822
31.0,0.18506243327960847,0.5756366015774226
31.0,0.2779506285597242,0.8326294635808162
31.0,0.212872115477011,0.8195700598076547
31.0,0.11667933322349476,0.9006426219338076
32.0,2.148556522873297e-05,0.9999184759682982
32.0,-2.300971246010591e-05,1.0000887254827837
32.0,0.00010573425097239268,1.0000247836200293
32.0,0.0001367347744220128,1.0001204998245163
32.0,0.5074090918351429,0.5631313680321908
33.0,0.5074090918351429,0.5631313680321908
33.0,0.5074090918351429,0.5631313680321908
33.0,0.5074090918351429,0.5631313680321908
34.0,0.2797116465683841,0.8259254076539635
34.0,0.28605182377433447,0.6283882066131554
34.0,0.4361924165059454,0.4015840429870871
34.0,0.3701635520885359,0.4128205360646911
34.0,0.3754865966908609,0.4025635699522634
35.0,0.37183615247286117,0.3845926655114449
35.0,0.336328903907549,0.2735870176496733
35.0,0.338996138912264,0.16728784516040468
35.0,0.33307624072625525,-1.5597735630437167e-05
35.0,0.29829248316389056,-1.3323917033185405e-05
36.0,0.20002478281601563,-2.323091314455889e-05
36.0,0.20002478281601563,-2.323091314455889e-05
36.0,0.20000552821015838,-0.00011729095535557862
36.0,0.5074090918351429,0.5631313680321908
36.0,0.5074090918351429,0.5631313680321908
37.0,0.5074090918351429,0.5631313680321908
37.0,0.5074090918351429,0.5631313680321908
37.0,0.5074090918351429,0.5631313680321908
37.0,0.5074090918351429,0.5631313680321908
37.0,0.20004403742187285,7.082912906646084e-05
37.0,0.3582336843548044,2.7279555774456656e-05
38.0,0.42059307865602136,0.1712543527749221
38.0,0.3887552271619752,0.40136126876467937
38.0,0.6639883070176316,0.6930071835376879
38.0,0.5795671162487728,0.7975464714918815
38.0,0.6844012534184123,0.7618302126611649
39.0,0.5074090918351429,0.5631313680321908
39.0,0.5074090918351429,0.5631313680321908
39.0,0.5074090918351429,0.5631313680321908
39.0,0.5074090918351429,0.5631313680321908
40.0,0.5074090918351429,0.5631313680321908
40.0,0.00022881919503409522,0.99988914306141
40.0,0.22959966344278576,0.8046237613752966
40.0,0.6262305878223569,0.7391512583344978
40.0,0.3956361882940198,0.40726922969497487
41.0,0.47024976699533977,0.2671846708450396
41.0,0.48004139159172876,-0.0043717610677946606
41.0,0.418367269541706,1.162417660481274e-05
41.0,0.1999467681507401,-0.00015668942929985316
41.0,0.5074090918351429,0.5631313680321908
42.0,0.5074090918351429,0.5631313680321908
42.0,0.5074090918351429,0.5631313680321908
42.0,0.5074090918351429,0.5631313680321908
42.0,0.5074090918351429,0.5631313680321908
42.0,0.5074090918351429,0.5631313680321908
43.0,0.5074090918351429,0.5631313680321908
43.0,0.5074090918351429,0.5631313680321908
43.0,0.5074090918351429,0.5631313680321908
43.0,0.20006428826957667,-7.789248141130407e-05
43.0,0.3894061006580136,1.8488065613219905e-05
43.0,0.4300736727853812,4.016882743132335e-05
44.0,0.49831033026430255,0.19010792140506866
44.0,0.4748203171184282,0.38511096234433306
44.0,0.6779269981286232,0.6305337669192332
44.0,0.3055823085900371,0.8464090322354562
44.0,0.18349227268044974,0.843756809290426
44.0,0.00010573425097239268,1.0000247836200293
45.0,-9.279973674135273e-05,1.000159846253701
45.0,-5.887007501011709e-05,1.0002309591547607
45.0,0.0003287472663926862,0.9996178488386256
45.0,0.5074090918351429,0.5631313680321908
45.0,0.5074090918351429,0.5631313680321908
46.0,0.7733066250500534,0.8399438249567975
46.0,0.6553502862671178,0.7331823151156903
46.0,0.5648994520818289,0.6645512498368016
46.0,0.5017052703653461,0.39762458894983854
47.0,0.44815756019132036,0.09568544062254891
47.0,0.36414117914196265,-3.113628961736993e-05
47.0,0.20006428826957667,-7.789248141130407e-05
47.0,0.5074090918351429,0.5631313680321908
47.0,0.5074090918351429,0.5631313680321908
47.0,0.5074090918351429,0.5631313680321908
48.0,0.5074090918351429,0.5631313680321908
48.0,0.5074090918351429,0.5631313680321908
48.0,0.5074090918351429,0.5631313680321908
48.0,0.19985570863157032,0.0006417387766284525
48.0,0.20002478281601563,-2.323091314455889e-05
48.0,0.3252910044755962,-3.322824377293569e-05
48.0,0.3962201133415586,0.24672187621466335
49.0,0.4580564914154815,0.39189811998512547
49.0,0.4700255783085594,0.6000352683331585
49.0,0.23990957195583107,0.7958472793599412
49.0,2.148556522873297e-05,0.9999184759682982
49.0,2.148556522873297e-05,0.9999184759682982
49.0,0.5074090918351429,0.5631313680321908
50.0,0.5074090918351429,0.5631313680321908
50.0,0.5074090918351429,0.5631313680321908
50.0,0.5074090918351429,0.5631313680321908
50.0,0.5074090918351429,0.5631313680321908
50.0,0.5074090918351429,0.5631313680321908
50.0,-2.300971246010591e-05,1.0000887254827837
51.0,5.2486088678353105e-05,1.000014192172785
51.0,0.13593163958703255,0.8842750089208503
51.0,0.26188903269701824,0.7771734094618227
51.0,0.4098408845078664,0.49891929595032747
51.0,0.3709215763210641,0.3797479863866552
51.0,0.3279889237406221,0.284375024824573
51.0,0.30041811196278506,0.2232062486532544
52.0,0.23875226163560276,0.08617801491176766
52.0,0.20002478281601563,-2.323091314455889e-05
52.0,0.20002478281601563,-2.323091314455889e-05
52.0,0.1999265173030363,-7.967818822088252e-06
52.0,0.20006428826957667,-7.789248141130407e-05
52.0,0.5074090918351429,0.5631313680321908
53.0,0.5074090918351429,0.5631313680321908
53.0,0.5074090918351429,0.5631313680321908
53.0,0.19978368362457,9.913724638656879e-05
53.0,0.1999265173030363,-7.967818822088252e-06
53.0,0.35741732666205045,-1.7669730379601285e-06
53.0,0.40966585348360185,0.22457575888838524
54.0,0.4012943226295537,0.4585357615183509
54.0,0.3265986092541417,0.7248065602563649
54.0,0.14141417252658242,0.8795983944788531
54.0,0.00010573425097239268,1.0000247836200293
54.0,0.5074090918351429,0.5631313680321908
54.0,0.5074090918351429,0.5631313680321908
55.0,0.5074090918351429,0.5631313680321908
55.0,0.5074090918351429,0.5631313680321908
55.0,0.5074090918351429,0.5631313680321908
55.0,0.5074090918351429,0.5631313680321908
55.0,0.5074090918351429,0.5631313680321908
55.0,0.00010573425097239268,1.0000247836200293
55.0,0.10322873022930065,0.9121043873723502
56.0,0.2622500609775734,0.7825148469101415
56.0,0.20002478281601563,-2.323091314455889e-05
57.0,0.1999265173030363,-7.967818822088252e-06
57.0,0.20000552821015838,-0.00011729095535557862
57.0,0.5074090918351429,0.5631313680321908
57.0,0.5074090918351429,0.5631313680321908
57.0,0.5074090918351429,0.5631313680321908
57.0,0.5074090918351429,0.5631313680321908
58.0,0.5074090918351429,0.5631313680321908
58.0,0.5074090918351429,0.5631313680321908
58.0,0.5074090918351429,0.5631313680321908
58.0,0.19995802453450612,-0.00035708861121055806
58.0,0.20006428826957667,-7.789248141130407e-05
58.0,0.20002478281601563,-2.323091314455889e-05
59.0,0.30769030633314,-1.879311322572254e-05
59.0,0.3650548166692157,0.08584753476393406
59.0,0.34318143486295827,0.31919325010521726
59.0,0.389180147540108,0.4205213065565313
59.0,0.2915316270099536,0.5645259230851587
59.0,0.18422363827803467,0.8429880532893779
60.0,0.00010573425097239268,1.0000247836200293
60.0,0.00010573425097239268,1.0000247836200293
60.0,0.5074090918351429,0.5631313680321908
60.0,0.5074090918351429,0.5631313680321908
60.0,0.5074090918351429,0.5631313680321908
60.0,0.5074090918351429,0.5631313680321908
61.0,0.4343432352799129,1.0041775366039438
61.0,0.6244749803092409,0.8177295605044486
61.0,0.5299700469884554,0.4704498369363136
61.0,0.4615519767892088,0.24432003040469308
61.0,0.4107821208859588,-0.00250546559404258
61.0,0.30846697758483976,2.864564508751305e-05
62.0,0.20004403742187285,7.082912906646084e-05
62.0,0.5074090918351429,0.5631313680321908
62.0,0.5074090918351429,0.5631313680321908
62.0,0.5074090918351429,0.5631313680321908
62.0,0.5074090918351429,0.5631313680321908
62.0,0.5074090918351429,0.5631313680321908
63.0,0.5074090918351429,0.5631313680321908
63.0,0.5074090918351429,0.5631313680321908
63.0,0.5074090918351429,0.5631313680321908
63.0,0.5074090918351429,0.5631313680321908
63.0,0.2712928233876239,-2.298504281288198e-05
63.0,0.36683611535961896,-0.002226007174959063
64.0,0.3478657126664923,0.3149567718538258
64.0,0.32270240681027595,0.7004369355379819
64.0,0.13617993903098866,0.8841607885791755
64.0,0.00010573425097239268,1.0000247836200293
64.0,0.5074090918351429,0.5631313680321908
64.0,0.5074090918351429,0.5631313680321908
65.0,0.5074090918351429,0.5631313680321908
65.0,-4.086364388210211e-05,1.0001369452848854
65.0,0.5020670477912055,0.934782328314032
65.0,0.6117683987565437,0.7055745686866198
65.0,0.45540245435026877,0.41352450210997604
66.0,0.4262475427083374,0.11610692612354831
66.0,0.39894637139874667,-0.0035247225912730046
66.0,0.20004376798573795,-0.00016265742296746346
66.0,0.5074090918351429,0.5631313680321908
66.0,0.5074090918351429,0.5631313680321908
66.0,0.5074090918351429,0.5631313680321908
67.0,0.5074090918351429,0.5631313680321908
67.0,0.5074090918351429,0.5631313680321908
68.0,0.20000552821015838,-0.00011729095535557862
68.0,0.20002478281601563,-2.323091314455889e-05
68.0,0.20002478281601563,-2.323091314455889e-05
68.0,0.3257265684302328,-2.7774572493726814e-05
68.0,0.40808727156227115,0.21363720737608577
69.0,0.40618656797940944,0.4207114467078552
69.0,0.4167375375720769,0.4506407624726018
69.0,0.38148631175996517,0.914540894875119
69.0,-4.086364388210211e-05,1.0001369452848854
69.0,0.00010573425097239268,1.0000247836200293
69.0,0.5074090918351429,0.5631313680321908
70.0,0.5074090918351429,0.5631313680321908
70.0,0.5074090918351429,0.5631313680321908
70.0,-0.00015263414388907146,1.0001727808801664
70.0,0.49736862701429296,0.8688713602823539
70.0,0.6104661058296741,0.8837486333733331
71.0,0.6219549862882559,0.6052547847215457
71.0,0.4439622429680465,0.41958444165813913
71.0,0.41563067625069655,0.24746306874279372
71.0,0.4372493016425315,0.022069938886422325
71.0,0.40878648327578254,-2.202213856226956e-05
72.0,0.2998684812327508,-1.3533309431981053e-05
72.0,0.1999265173030363,-7.967818822088252e-06
72.0,0.19977173681070837,-0.0002987728612896572
72.0,0.5074090918351429,0.5631313680321908
72.0,0.5074090918351429,0.5631313680321908
73.0,0.5074090918351429,0.5631313680321908
73.0,0.5074090918351429,0.5631313680321908
73.0,0.5074090918351429,0.5631313680321908
73.0,0.5074090918351429,0.5631313680321908
73.0,0.5074090918351429,0.5631313680321908
73.0,0.5074090918351429,0.5631313680321908
74.0,0.1999265173030363,-7.967818822088252e-06
74.0,0.21575124032435733,2.3558519831114257e-05
74.0,0.29390127956259077,3.0469705520519457e-05
74.0,0.3367788174487655,0.1640855241752378
74.0,0.3424903970712254,0.32869878113599416
75.0,0.3969204255882145,0.4276995933200962
75.0,0.21460026837885296,0.8173265822231779
75.0,-2.300971246010591e-05,1.0000887254827837
75.0,0.00010573425097239268,1.0000247836200293
75.0,0.0001367347744220128,1.0001204998245163
76.0,8.348661212797323e-05,1.0001099083772722
76.0,0.16619514735939345,0.8585246620255933
76.0,0.35201495595611,0.7732337596064098
76.0,0.3958106175940682,0.44809488135499265
76.0,0.4123919085255634,0.2347491499044314
77.0,0.3594449015037301,-3.9463556951017096e-05
77.0,0.20002478281601563,-2.323091314455889e-05
77.0,0.19978368362457,9.913724638656879e-05
77.0,0.5074090918351429,0.5631313680321908
77.0,0.5074090918351429,0.5631313680321908
77.0,0.5074090918351429,0.5631313680321908
78.0,0.5074090918351429,0.5631313680321908
78.0,0.1999265769162156,-0.00023283346389313744
78.0,0.20002478281601563,-2.323091314455889e-05
78.0,0.35914389678830944,0.08769328471987062
78.0,0.36668640752028553,0.3801060059162861
79.0,0.30691496127255913,0.6343734239540935
79.0,0.16226693124044586,0.8618883925024425
79.0,0.00010573425097239268,1.0000247836200293
79.0,0.5074090918351429,0.5631313680321908
80.0,0.3951115199663716,0.43369409928918656
80.0,0.32051807403946053,0.1959910188969195
81.0,0.20002478281601563,-2.323091314455889e-05
81.0,0.20006428826957667,-7.789248141130407e-05
81.0,0.5074090918351429,0.5631313680321908
81.0,0.5074090918351429,0.5631313680321908
81.0,0.5074090918351429,0.5631313680321908
81.0,0.5074090918351429,0.5631313680321908
82.0,0.5074090918351429,0.5631313680321908
82.0,0.5074090918351429,0.5631313680321908
82.0,0.20006428826957667,-7.789248141130407e-05
82.0,0.20002478281601563,-2.323091314455889e-05
82.0,0.34313710006381726,0.10732565804777743
83.0,0.3626890737217816,0.3053009526803402
83.0,0.4023635519458257,0.449773436301393
83.0,0.1413158200379246,0.8797776584055099
83.0,0.00022881919503409522,0.99988914306141
83.0,0.5074090918351429,0.5631313680321908
84.0,0.5074090918351429,0.5631313680321908
84.0,0.5074090918351429,0.5631313680321908
84.0,0.5074090918351429,0.5631313680321908
84.0,0.5074090918351429,0.5631313680321908
84.0,0.5074090918351429,0.5631313680321908
85.0,0.5074090918351429,0.5631313680321908
85.0,0.5074090918351429,0.5631313680321908
85.0,0.5074090918351429,0.5631313680321908
85.0,0.5074090918351429,0.5631313680321908
85.0,0.5074090918351429,0.5631313680321908
86.0,0.5074090918351429,0.5631313680321908
86.0,0.5074090918351429,0.5631313680321908
86.0,0.5074090918351429,0.5631313680321908
86.0,0.5074090918351429,0.5631313680321908
86.0,0.5074090918351429,0.5631313680321908
86.0,0.5074090918351429,0.5631313680321908
87.0,0.5074090918351429,0.5631313680321908
87.0,0.5074090918351429,0.5631313680321908
87.0,0.5074090918351429,0.5631313680321908
87.0,0.5074090918351429,0.5631313680321908
87.0,0.5074090918351429,0.5631313680321908
87.0,0.5074090918351429,0.5631313680321908
88.0,0.5074090918351429,0.5631313680321908
88.0,0.5074090918351429,0.5631313680321908
88.0,0.5074090918351429,0.5631313680321908
88.0,0.5074090918351429,0.5631313680321908
88.0,0.5074090918351429,0.5631313680321908
88.0,0.5074090918351429,0.5631313680321908
