pulse_index,start_ms,end_ms,duration_ms,anchor_ms,peak_ms,peak_adc,mean_adc,baseline_adc,threshold_adc,sample_count,op598_detected
0,42.811,79.148,36.336999999999996,46.615,46.615,4095,1908.6632653061224,1852.604124545087,2973.8020622725435,294,True
1,1965.456,1993.12,27.663999999999987,1969.437,1969.437,4095,1913.76254180602,1852.604124545087,2973.8020622725435,299,True
2,3953.096,3989.235,36.139000000000124,3965.461,3965.461,4095,1890.0394736842106,1852.604124545087,2973.8020622725435,304,True
3,5985.46,6012.938,27.478000000000065,5985.46,5989.349,4095,1868.231884057971,1852.604124545087,2973.8020622725435,276,True
4,7819.36,7855.453,36.09300000000076,7823.363,7823.363,4095,1582.5345454545454,1852.604124545087,2973.8020622725435,275,True
5,9649.225,9685.458,36.233000000000175,9653.078,9653.078,4095,1818.8881118881118,1852.604124545087,2973.8020622725435,286,True
6,11555.457,11583.185,27.727999999999156,11559.462,11559.462,4095,1859.693661971831,1852.604124545087,2973.8020622725435,284,True
7,13439.276,13475.458,36.1820000000007,13443.17,13443.17,4095,1847.7426470588234,1852.604124545087,2973.8020622725435,272,True
8,15243.238,15279.297,36.059000000001106,15243.238,15255.466,4095,1840.9769736842106,1852.604124545087,2973.8020622725435,304,True
9,17265.457,17293.098,27.64100000000326,17265.457,17269.418,4095,1937.9310344827586,1852.604124545087,2973.8020622725435,290,True
10,19195.457,19225.457,30.0,19199.35,19199.35,4095,1938.658536585366,1852.604124545087,2973.8020622725435,287,True
11,21105.461,21135.453,29.992000000002008,21109.501,21109.501,4095,1869.8763250883392,1852.604124545087,2973.8020622725435,283,True
12,22995.458,23019.264,23.806000000000495,22999.399,22999.399,4095,1846.8870431893688,1852.604124545087,2973.8020622725435,301,True
13,25005.444,25032.957,27.51299999999901,25012.375,25012.375,4095,1929.0927152317881,1852.604124545087,2973.8020622725435,302,True
14,27025.465,27055.457,29.99199999999837,27029.587,27029.587,4095,1925.185534591195,1852.604124545087,2973.8020622725435,318,True
15,29145.46,29179.465,34.00500000000102,29145.46,29155.462,4095,1927.55625,1852.604124545087,2973.8020622725435,320,True
16,31285.465,31313.041,27.57600000000093,31289.406,31289.406,4095,1934.7633333333333,1852.604124545087,2973.8020622725435,300,True
17,33273.554,33309.464,35.91000000000349,33285.462,33285.462,4095,1996.474074074074,1852.604124545087,2973.8020622725435,270,True
18,35075.461,35113.134,37.67299999999523,35085.463,35085.463,4095,1962.5272727272727,1852.604124545087,2973.8020622725435,275,True
19,36915.457,36945.458,30.000999999996566,36919.541,36919.541,4095,1824.5087108013938,1852.604124545087,2973.8020622725435,287,True
20,38829.37,38865.454,36.083999999995285,38833.371,38833.371,4095,1672.613475177305,1852.604124545087,2973.8020622725435,282,True
21,40715.46,40743.44,27.9800000000032,40719.597,40719.597,4095,1544.9413680781759,1852.604124545087,2973.8020622725435,307,True
22,42759.498,42795.457,35.95900000000256,42763.606,42763.606,4095,1570.5949367088608,1852.604124545087,2973.8020622725435,316,True
23,44865.457,44899.445,33.987999999997555,44875.466,44875.466,4095,1879.0,1852.604124545087,2973.8020622725435,323,True
24,47019.55,47055.453,35.90299999999843,47023.758,47023.758,4095,1952.8181818181818,1852.604124545087,2973.8020622725435,286,True
25,48935.461,48963.362,27.90099999999802,48939.565,48939.565,4095,1863.0242424242424,1852.604124545087,2973.8020622725435,330,True
26,51135.461,51165.453,29.99199999999837,51139.632,51139.632,4095,1936.409090909091,1852.604124545087,2973.8020622725435,286,True
27,53039.442,53075.456,36.013999999995576,53045.463,53045.463,4095,1842.1641337386018,1852.604124545087,2973.8020622725435,329,True
28,55235.46,55269.452,33.99199999999837,55245.466,55245.466,4095,1980.9558823529412,1852.604124545087,2973.8020622725435,272,True
29,57055.458,57085.456,29.997999999999593,57059.689,57059.689,4095,1942.4331210191083,1852.604124545087,2973.8020622725435,314,True
30,59155.458,59185.456,29.997999999999593,59155.458,59155.458,4095,1907.4662576687117,1852.604124545087,2973.8020622725435,326,True
31,61335.457,61365.444,29.98700000000099,61339.765,61339.765,4095,1852.887537993921,1852.604124545087,2973.8020622725435,329,True
32,63535.461,63565.453,29.99199999999837,63539.6,63539.6,4095,1922.1168831168832,1852.604124545087,2973.8020622725435,308,True
33,65599.468,65635.453,35.98500000000058,65603.589,65603.589,4095,1930.090909090909,1852.604124545087,2973.8020622725435,319,True
34,67743.557,67779.466,35.90899999999965,67755.466,67755.466,4095,1878.7846153846153,1852.604124545087,2973.8020622725435,325,True
35,69943.682,69979.53,35.84799999999814,69943.682,69943.682,4095,1891.4613003095976,1852.604124545087,2973.8020622725435,323,True
36,72135.458,72165.457,29.99899999999616,72139.707,72139.707,4095,1966.625,1852.604124545087,2973.8020622725435,280,True
37,74035.444,74065.453,30.00899999999092,74039.83,74039.83,4095,1899.2563176895308,1852.604124545087,2973.8020622725435,277,True
38,75903.771,75939.575,35.804000000003725,75915.463,75915.463,4095,1772.14006514658,1852.604124545087,2973.8020622725435,307,True
39,77989.621,78025.458,35.836999999999534,77993.854,77993.854,4095,1775.671009771987,1852.604124545087,2973.8020622725435,307,True
40,80075.461,80103.631,28.169999999998254,80079.708,80079.708,4095,1804.2755102040817,1852.604124545087,2973.8020622725435,294,True
41,82065.462,82093.978,28.51600000000326,82069.884,82069.884,4095,1750.5931677018634,1852.604124545087,2973.8020622725435,322,True
