index,t_us,t_ms,adc,led,phase,pulse_index
0,119,0.119,2745,0,pre,-1
1,3995,3.995,2640,0,pre,-1
2,18035,18.035,2640,0,pre,-1
3,21703,21.703,2620,0,pre,-1
4,25383,25.383,2613,0,pre,-1
5,29059,29.059,2625,0,pre,-1
6,38040,38.04,2580,0,pre,-1
7,41727,41.727,2640,1,pulse,0
8,48048,48.048,2583,1,pulse,0
9,58028,58.028,2592,1,pulse,0
10,61709,61.709,2559,1,pulse,0
11,68027,68.027,2559,1,pulse,0
12,78034,78.034,2559,1,pulse,0
13,81719,81.719,2607,0,gap,0
14,85620,85.62,2545,0,gap,0
15,98031,98.031,2559,0,gap,0
16,101799,101.799,2531,0,gap,0
17,105546,105.546,2545,0,gap,0
18,118026,118.026,2539,0,gap,0
19,121785,121.785,2537,0,gap,0
20,125551,125.551,2523,0,gap,0
21,129319,129.319,2523,0,gap,0
22,138040,138.04,2530,0,gap,0
23,141820,141.82,2506,0,gap,0
24,148040,148.04,2510,0,gap,0
25,158032,158.032,2520,0,gap,0
26,161830,161.83,2514,0,gap,0
27,168031,168.031,2511,0,gap,0
28,178039,178.039,2493,0,gap,0
29,181875,181.875,2511,0,gap,0
30,185706,185.706,2509,0,gap,0
31,198031,198.031,2512,0,gap,0
32,201881,201.881,2497,0,gap,0
33,205705,205.705,2489,0,gap,0
34,218038,218.038,2500,0,gap,0
35,221881,221.881,2499,0,gap,0
36,225727,225.727,2474,0,gap,0
37,229576,229.576,2473,0,gap,0
38,238040,238.04,2483,0,gap,0
39,241895,241.895,2467,0,gap,0
40,248040,248.04,2478,0,gap,0
41,258032,258.032,2474,0,gap,0
42,261909,261.909,2479,0,gap,0
43,268031,268.031,2476,0,gap,0
44,278039,278.039,2471,0,gap,0
45,281914,281.914,2471,0,gap,0
46,285796,285.796,2450,0,gap,0
47,298031,298.031,2450,0,gap,0
48,301932,301.932,2433,0,gap,0
49,305809,305.809,2428,0,gap,0
