index,t_us,t_ms,adc,led,phase,pulse_index
0,107,0.107,2695,0,pre,-1
1,3974,3.974,2606,0,pre,-1
2,18389,18.389,2599,0,pre,-1
3,22046,22.046,2588,0,pre,-1
4,25689,25.689,2559,0,pre,-1
5,29355,29.355,2559,0,pre,-1
6,38395,38.395,2539,0,pre,-1
7,42070,42.07,2582,1,pulse,0
8,48403,48.403,4095,1,pulse,0
9,58383,58.383,4095,1,pulse,0
10,62031,62.031,4095,1,pulse,0
11,68382,68.382,4095,1,pulse,0
12,78389,78.389,4095,1,pulse,0
13,82109,82.109,4095,0,gap,0
14,86021,86.021,3024,0,gap,0
15,98386,98.386,2775,0,gap,0
16,102164,102.164,2738,0,gap,0
17,105942,105.942,2725,0,gap,0
18,118377,118.377,2695,0,gap,0
19,122173,122.173,2679,0,gap,0
20,125953,125.953,2671,0,gap,0
21,129757,129.757,2668,0,gap,0
22,138395,138.395,2637,0,gap,0
23,142204,142.204,2620,0,gap,0
24,148395,148.395,2622,0,gap,0
25,158387,158.387,2613,0,gap,0
26,162194,162.194,2599,0,gap,0
27,168386,168.386,2559,0,gap,0
28,178394,178.394,2550,0,gap,0
29,182225,182.225,2544,0,gap,0
30,188798,188.798,2528,0,gap,0
31,192492,192.492,2525,0,gap,0
32,198394,198.394,2527,0,gap,0
33,208387,208.387,2510,0,gap,0
34,212079,212.079,2491,0,gap,0
35,218386,218.386,2487,0,gap,0
36,228393,228.393,2485,0,gap,0
37,232109,232.109,2483,0,gap,0
38,235806,235.806,2469,0,gap,0
39,248386,248.386,2454,0,gap,0
40,252106,252.106,2443,0,gap,0
41,255828,255.828,2425,0,gap,0
42,268397,268.397,2432,0,gap,0
43,272135,272.135,2426,0,gap,0
44,275860,275.86,2416,0,gap,0
45,279600,279.6,2395,0,gap,0
46,288395,288.395,2384,0,gap,0
47,292150,292.15,2382,0,gap,0
48,298395,298.395,2371,0,gap,0
49,308387,308.387,2363,0,gap,0
50,312140,312.14,2362,0,gap,0
51,318386,318.386,2347,0,gap,0
52,328394,328.394,2343,0,gap,0
53,332180,332.18,2338,0,gap,0
54,335991,335.991,2314,0,gap,0
55,348387,348.387,2311,0,gap,0
56,352197,352.197,2316,0,gap,0
57,356003,356.003,2319,0,gap,0
58,368397,368.397,2294,0,gap,0
59,372222,372.222,2299,0,gap,0
60,376039,376.039,2287,0,gap,0
61,379870,379.87,2269,0,gap,0
62,388395,388.395,2271,0,gap,0
63,392233,392.233,2250,0,gap,0
64,398395,398.395,2256,0,gap,0
65,408387,408.387,2228,0,gap,0
66,412232,412.232,2231,0,gap,0
67,418386,418.386,2233,0,gap,0
68,428394,428.394,2226,0,gap,0
69,432276,432.276,2197,0,gap,0
70,436138,436.138,2194,0,gap,0
71,448386,448.386,2197,0,gap,0
72,452267,452.267,2181,0,gap,0
73,456150,456.15,2178,0,gap,0
74,468397,468.397,2177,0,gap,0
75,472295,472.295,2171,0,gap,0
76,476181,476.181,2161,0,gap,0
77,480083,480.083,2142,0,gap,0
78,488395,488.395,2156,0,gap,0
79,492310,492.31,2132,0,gap,0
80,498395,498.395,2112,0,gap,0
81,508387,508.387,2113,0,gap,0
82,512296,512.296,2121,0,gap,0
83,518386,518.386,2102,0,gap,0
84,528394,528.394,2096,0,gap,0
85,532329,532.329,2082,0,gap,0
86,536243,536.243,2069,0,gap,0
87,548386,548.386,2094,0,gap,0
88,552319,552.319,2069,0,gap,0
89,556259,556.259,2063,0,gap,0
90,568397,568.397,2069,0,gap,0
91,572348,572.348,2061,0,gap,0
92,579057,579.057,2043,0,gap,0
93,582773,582.773,2042,0,gap,0
94,588377,588.377,2017,0,gap,0
95,598385,598.385,2019,0,gap,0
96,602080,602.08,2015,0,gap,0
97,605778,605.778,2009,0,gap,0
98,618394,618.394,1995,0,gap,0
99,622103,622.103,2003,0,gap,0
100,625808,625.808,1984,0,gap,0
101,638385,638.385,1995,0,gap,0
102,642104,642.104,1981,0,gap,0
103,645825,645.825,1963,0,gap,0
104,658393,658.393,1979,0,gap,0
105,662133,662.133,1966,0,gap,0
106,665864,665.864,1959,0,gap,0
107,678385,678.385,1951,0,gap,0
108,682127,682.127,1952,0,gap,0
109,685876,685.876,1936,0,gap,0
110,698393,698.393,1935,0,gap,0
111,702157,702.157,1919,0,gap,0
112,705908,705.908,1905,0,gap,0
113,718385,718.385,1929,0,gap,0
114,722143,722.143,1911,0,gap,0
115,725915,725.915,1890,0,gap,0
116,738381,738.381,1890,0,gap,0
117,742198,742.198,1895,0,gap,0
118,745998,745.998,1885,0,gap,0
119,758373,758.373,1886,0,gap,0
120,762188,762.188,1883,0,gap,0
121,766002,766.002,1869,0,gap,0
122,778381,778.381,1873,0,gap,0
123,782211,782.211,1859,0,gap,0
124,786033,786.033,1850,0,gap,0
125,798373,798.373,1853,0,gap,0
126,802209,802.209,1852,0,gap,0
127,806057,806.057,1839,0,gap,0
128,809912,809.912,1831,0,gap,0
129,818387,818.387,1812,0,gap,0
130,828393,828.393,1809,0,gap,0
131,832269,832.269,1808,0,gap,0
132,836137,836.137,1805,0,gap,0
133,848386,848.386,1803,0,gap,0
134,852268,852.268,1797,0,gap,0
135,856153,856.153,1781,0,gap,0
136,868393,868.393,1795,0,gap,0
137,872297,872.297,1785,0,gap,0
138,876192,876.192,1775,0,gap,0
139,880104,880.104,1757,0,gap,0
140,888395,888.395,1755,0,gap,0
141,898385,898.385,1755,0,gap,0
142,902297,902.297,1761,0,gap,0
143,906216,906.216,1743,0,gap,0
144,918394,918.394,1749,0,gap,0
145,922324,922.324,1742,0,gap,0
146,926245,926.245,1730,0,gap,0
147,938385,938.385,1728,0,gap,0
148,942317,942.317,1722,0,gap,0
149,946256,946.256,1717,0,gap,0
150,950191,950.191,1712,0,gap,0
151,958387,958.387,1704,0,gap,0
152,968393,968.393,1712,0,gap,0
153,972349,972.349,1683,0,gap,0
154,976297,976.297,1680,0,gap,0
155,983056,983.056,1695,0,gap,0
156,988394,988.394,1681,0,gap,0
157,998387,998.387,1690,0,gap,0
158,1002079,1002.079,1680,0,gap,0
159,1008386,1008.386,1680,0,gap,0
160,1018394,1018.394,1662,0,gap,0
161,1022115,1022.115,1660,0,gap,0
162,1028381,1028.381,1648,0,gap,0
163,1038385,1038.385,1651,0,gap,0
164,1042105,1042.105,1638,0,gap,0
165,1045840,1045.84,1634,0,gap,0
166,1058395,1058.395,1642,0,gap,0
167,1062140,1062.14,1638,0,gap,0
168,1065874,1065.874,1626,0,gap,0
169,1078386,1078.386,1626,0,gap,0
