index,t_us,t_ms,adc,led,phase,pulse_index
0,115,0.115,2711,0,pre,-1
1,3963,3.963,2608,0,pre,-1
2,17648,17.648,2586,0,pre,-1
3,21305,21.305,2595,0,pre,-1
4,24964,24.964,2559,0,pre,-1
5,28623,28.623,2558,0,pre,-1
6,37653,37.653,2547,0,pre,-1
7,41322,41.322,2559,1,pulse,0
8,47657,47.657,4095,1,pulse,0
9,57645,57.645,4095,1,pulse,0
10,61308,61.308,4095,1,pulse,0
11,67644,67.644,4095,1,pulse,0
12,77648,77.648,4095,1,pulse,0
13,81313,81.313,4095,0,gap,0
14,85192,85.192,3027,0,gap,0
15,97648,97.648,2790,0,gap,0
16,101393,101.393,2753,0,gap,0
17,105118,105.118,2745,0,gap,0
18,111598,111.598,2723,0,gap,0
19,115291,115.291,2704,0,gap,0
20,127653,127.653,2679,0,gap,0
21,131349,131.349,2677,0,gap,0
22,135045,135.045,2659,0,gap,0
23,147648,147.648,2645,0,gap,0
24,151364,151.364,2608,0,gap,0
25,155063,155.063,2615,0,gap,0
26,167639,167.639,2587,0,gap,0
27,171359,171.359,2588,0,gap,0
28,175084,175.084,2559,0,gap,0
29,178812,178.812,2559,0,gap,0
30,187653,187.653,2553,0,gap,0
31,191390,191.39,2533,0,gap,0
32,197653,197.653,2529,0,gap,0
33,207649,207.649,2531,0,gap,0
34,211400,211.4,2509,0,gap,0
35,217648,217.648,2491,0,gap,0
36,227652,227.652,2480,0,gap,0
37,231409,231.409,2461,0,gap,0
38,235166,235.166,2467,0,gap,0
39,247649,247.649,2467,0,gap,0
40,251425,251.425,2443,0,gap,0
41,255185,255.185,2432,0,gap,0
42,267655,267.655,2435,0,gap,0
43,271434,271.434,2416,0,gap,0
44,275212,275.212,2418,0,gap,0
45,278992,278.992,2407,0,gap,0
46,287653,287.653,2390,0,gap,0
47,291446,291.446,2381,0,gap,0
48,297653,297.653,2378,0,gap,0
49,307649,307.649,2368,0,gap,0
50,311456,311.456,2353,0,gap,0
51,317648,317.648,2349,0,gap,0
52,327652,327.652,2334,0,gap,0
53,331473,331.473,2330,0,gap,0
54,335289,335.289,2319,0,gap,0
55,347649,347.649,2322,0,gap,0
56,351481,351.481,2309,0,gap,0
57,355297,355.297,2299,0,gap,0
58,367655,367.655,2301,0,gap,0
59,371490,371.49,2273,0,gap,0
60,375324,375.324,2265,0,gap,0
61,379157,379.157,2270,0,gap,0
62,387653,387.653,2256,0,gap,0
63,391554,391.554,2244,0,gap,0
64,397653,397.653,2244,0,gap,0
65,407649,407.649,2224,0,gap,0
66,411556,411.556,2205,0,gap,0
67,417648,417.648,2217,0,gap,0
68,427652,427.652,2217,0,gap,0
69,431573,431.573,2192,0,gap,0
70,435485,435.485,2183,0,gap,0
71,447648,447.648,2175,0,gap,0
72,451579,451.579,2179,0,gap,0
73,455501,455.501,2158,0,gap,0
74,467655,467.655,2163,0,gap,0
75,471596,471.596,2143,0,gap,0
76,475532,475.532,2135,0,gap,0
77,479477,479.477,2126,0,gap,0
78,487652,487.652,2126,0,gap,0
79,491606,491.606,2117,0,gap,0
80,498329,498.329,2113,0,gap,0
81,507649,507.649,2096,0,gap,0
82,511336,511.336,2100,0,gap,0
83,517648,517.648,2087,0,gap,0
84,527652,527.652,2087,0,gap,0
85,531365,531.365,2066,0,gap,0
86,535067,535.067,2064,0,gap,0
87,547649,547.649,2054,0,gap,0
88,551369,551.369,2061,0,gap,0
89,555081,555.081,2038,0,gap,0
90,567656,567.656,2041,0,gap,0
91,571386,571.386,2015,0,gap,0
92,575117,575.117,2014,0,gap,0
93,578854,578.854,2011,0,gap,0
94,587653,587.653,1999,0,gap,0
95,591403,591.403,2000,0,gap,0
96,597653,597.653,1984,0,gap,0
97,607649,607.649,1975,0,gap,0
98,611409,611.409,1967,0,gap,0
99,617648,617.648,1968,0,gap,0
100,627652,627.652,1968,0,gap,0
101,631422,631.422,1945,0,gap,0
102,635188,635.188,1945,0,gap,0
103,647649,647.649,1938,0,gap,0
104,651430,651.43,1923,0,gap,0
105,655207,655.207,1932,0,gap,0
106,667656,667.656,1933,0,gap,0
107,671444,671.444,1903,0,gap,0
108,675230,675.23,1904,0,gap,0
109,687639,687.639,1905,0,gap,0
110,691442,691.442,1890,0,gap,0
111,695241,695.241,1883,0,gap,0
112,707639,707.639,1895,0,gap,0
113,711452,711.452,1872,0,gap,0
114,715256,715.256,1865,0,gap,0
115,727639,727.639,1872,0,gap,0
116,731462,731.462,1854,0,gap,0
117,735285,735.285,1853,0,gap,0
118,747635,747.635,1856,0,gap,0
119,751469,751.469,1840,0,gap,0
120,755299,755.299,1840,0,gap,0
121,767635,767.635,1824,0,gap,0
122,771479,771.479,1815,0,gap,0
123,775319,775.319,1812,0,gap,0
124,779187,779.187,1808,0,gap,0
125,787649,787.649,1791,0,gap,0
126,797651,797.651,1808,0,gap,0
127,801561,801.561,1795,0,gap,0
128,805471,805.471,1783,0,gap,0
129,817648,817.648,1779,0,gap,0
130,821564,821.564,1773,0,gap,0
131,825475,825.475,1782,0,gap,0
132,837639,837.639,1767,0,gap,0
133,841573,841.573,1747,0,gap,0
134,845494,845.494,1745,0,gap,0
135,849425,849.425,1744,0,gap,0
136,857653,857.653,1737,0,gap,0
137,867647,867.647,1747,0,gap,0
138,871601,871.601,1737,0,gap,0
139,875546,875.546,1722,0,gap,0
140,887652,887.652,1719,0,gap,0
141,891616,891.616,1702,0,gap,0
142,895572,895.572,1714,0,gap,0
143,902346,902.346,1711,0,gap,0
144,906051,906.051,1693,0,gap,0
145,917649,917.649,1690,0,gap,0
146,921350,921.35,1693,0,gap,0
147,925059,925.059,1687,0,gap,0
148,937653,937.653,1680,0,gap,0
149,941378,941.378,1677,0,gap,0
150,945089,945.089,1663,0,gap,0
151,957648,957.648,1684,0,gap,0
152,961380,961.38,1650,0,gap,0
153,965112,965.112,1647,0,gap,0
154,977655,977.655,1662,0,gap,0
155,981406,981.406,1634,0,gap,0
156,985147,985.147,1625,0,gap,0
157,997647,997.647,1649,0,gap,0
158,1001404,1001.404,1621,0,gap,0
159,1005161,1005.161,1618,0,gap,0
160,1017651,1017.651,1619,0,gap,0
161,1021418,1021.418,1605,0,gap,0
162,1025177,1025.177,1607,0,gap,0
163,1037647,1037.647,1616,0,gap,0
164,1041425,1041.425,1601,0,gap,0
165,1045203,1045.203,1595,0,gap,0
166,1057651,1057.651,1590,0,gap,0
167,1061444,1061.444,1587,0,gap,0
168,1065228,1065.228,1585,0,gap,0
169,1077647,1077.647,1584,0,gap,0
170,1081450,1081.45,1584,0,gap,0
171,1085241,1085.241,1554,0,gap,0
172,1097651,1097.651,1581,0,gap,0
173,1101458,1101.458,1535,0,gap,0
174,1105267,1105.267,1554,0,gap,0
175,1117647,1117.647,1555,0,gap,0
176,1121475,1121.475,1535,0,gap,0
177,1125290,1125.29,1535,0,gap,0
178,1137651,1137.651,1534,0,gap,0
179,1141481,1141.481,1521,0,gap,0
180,1145307,1145.307,1531,0,gap,0
181,1157647,1157.647,1525,0,gap,0
182,1161489,1161.489,1507,0,gap,0
183,1165330,1165.33,1502,0,gap,0
184,1177651,1177.651,1519,0,gap,0
185,1181506,1181.506,1498,0,gap,0
186,1185358,1185.358,1485,0,gap,0
187,1197647,1197.647,1515,0,gap,0
188,1201558,1201.558,1485,0,gap,0
189,1205468,1205.468,1483,0,gap,0
190,1217639,1217.639,1489,0,gap,0
191,1221564,1221.564,1471,0,gap,0
192,1225483,1225.483,1474,0,gap,0
193,1237639,1237.639,1485,0,gap,0
194,1241569,1241.569,1461,0,gap,0
195,1245495,1245.495,1459,0,gap,0
196,1257639,1257.639,1464,0,gap,0
197,1261587,1261.587,1454,0,gap,0
198,1265522,1265.522,1440,0,gap,0
199,1277635,1277.635,1458,0,gap,0
200,1281585,1281.585,1440,0,gap,0
201,1285530,1285.53,1445,0,gap,0
202,1297639,1297.639,1451,0,gap,0
203,1301602,1301.602,1424,0,gap,0
204,1305553,1305.553,1429,0,gap,0
205,1312265,1312.265,1425,0,gap,0
206,1315984,1315.984,1417,0,gap,0
207,1327649,1327.649,1410,0,gap,0
208,1331356,1331.356,1407,0,gap,0
209,1337635,1337.635,1401,0,gap,0
210,1347639,1347.639,1396,0,gap,0
211,1351362,1351.362,1408,0,gap,0
212,1355072,1355.072,1385,0,gap,0
213,1367649,1367.649,1393,0,gap,0
214,1371375,1371.375,1377,0,gap,0
215,1375106,1375.106,1377,0,gap,0
216,1387652,1387.652,1375,0,gap,0
217,1391395,1391.395,1374,0,gap,0
218,1395144,1395.144,1360,0,gap,0
219,1407647,1407.647,1377,0,gap,0
220,1411406,1411.406,1360,0,gap,0
221,1415156,1415.156,1365,0,gap,0
222,1427651,1427.651,1360,0,gap,0
223,1431416,1431.416,1348,0,gap,0
224,1435184,1435.184,1349,0,gap,0
225,1447647,1447.647,1356,0,gap,0
226,1451431,1451.431,1332,0,gap,0
227,1455201,1455.201,1329,0,gap,0
228,1467651,1467.651,1351,0,gap,0
229,1471441,1471.441,1326,0,gap,0
230,1475226,1475.226,1325,0,gap,0
231,1487647,1487.647,1339,0,gap,0
232,1491448,1491.448,1318,0,gap,0
233,1495240,1495.24,1308,0,gap,0
234,1507655,1507.655,1340,0,gap,0
235,1511463,1511.463,1305,0,gap,0
236,1515270,1515.27,1309,0,gap,0
237,1527647,1527.647,1307,0,gap,0
238,1531469,1531.469,1297,0,gap,0
239,1535282,1535.282,1295,0,gap,0
240,1547651,1547.651,1296,0,gap,0
241,1551475,1551.475,1281,0,gap,0
242,1555298,1555.298,1296,0,gap,0
243,1567647,1567.647,1290,0,gap,0
244,1571490,1571.49,1283,0,gap,0
245,1575324,1575.324,1269,0,gap,0
246,1587651,1587.651,1269,0,gap,0
247,1591500,1591.5,1264,0,gap,0
248,1595348,1595.348,1264,0,gap,0
249,1607647,1607.647,1264,0,gap,0
250,1611572,1611.572,1268,0,gap,0
251,1615471,1615.471,1259,0,gap,0
252,1627639,1627.639,1267,0,gap,0
253,1631557,1631.557,1245,0,gap,0
254,1635471,1635.471,1244,0,gap,0
255,1647639,1647.639,1246,0,gap,0
256,1651575,1651.575,1232,0,gap,0
257,1655498,1655.498,1232,0,gap,0
258,1667639,1667.639,1237,0,gap,0
259,1671577,1671.577,1223,0,gap,0
260,1675514,1675.514,1215,0,gap,0
261,1687635,1687.635,1232,0,gap,0
262,1691583,1691.583,1216,0,gap,0
263,1695525,1695.525,1200,0,gap,0
264,1707635,1707.635,1226,0,gap,0
265,1711588,1711.588,1203,0,gap,0
266,1715545,1715.545,1215,0,gap,0
267,1727635,1727.635,1209,0,gap,0
268,1734383,1734.383,1200,0,gap,0
269,1738090,1738.09,1195,0,gap,0
270,1747651,1747.651,1200,0,gap,0
271,1751355,1751.355,1183,0,gap,0
272,1757635,1757.635,1191,0,gap,0
273,1767639,1767.639,1200,0,gap,0
274,1771360,1771.36,1190,0,gap,0
275,1775079,1775.079,1181,0,gap,0
276,1787652,1787.652,1174,0,gap,0
277,1791392,1791.392,1171,0,gap,0
278,1795118,1795.118,1165,0,gap,0
279,1807648,1807.648,1187,0,gap,0
280,1811393,1811.393,1159,0,gap,0
281,1815139,1815.139,1161,0,gap,0
282,1827655,1827.655,1165,0,gap,0
283,1831415,1831.415,1153,0,gap,0
