pulse_index,op598_anchor_ms,op598_start_ms,op598_end_ms,op598_peak_adc,op598_threshold_adc,anchor_perf_counter_s,nearest_frame_index,nearest_frame_dt_ms,matched_frame_index,matched_frame_dt_ms,window_frame_count,detected_frame_count,detected_in_window,matched_frame_detected,matched_frame_max,matched_frame_p99,matched_frame_threshold
0,52.057,48.276,75.583,4095,2509.04744059032,177757.89361003498,78,10.0715100124944,79,46.117112011415884,6,1,True,True,254.0,16.0,39.029411764705884
1,1896.032,1892.12,1928.28,4095,2509.04744059032,177759.73758503498,133,10.162410035263747,134,42.13058203458786,6,1,True,True,254.0,16.0,39.029411764705884
2,4032.286,4028.284,4055.956,4095,2509.04744059032,177761.873839035,197,13.820758002111688,198,49.86238700803369,6,1,True,True,254.0,16.0,39.029411764705884
3,5932.185,5928.271,5955.79,4095,2509.04744059032,177763.773738035,253,-9.95577999856323,255,58.051506988704205,6,1,True,True,254.0,16.0,39.029411764705884
4,7972.164,7968.283,7995.767,4095,2509.04744059032,177765.813717035,314,-10.02704698476009,316,58.00941301276907,6,1,True,True,254.0,16.0,39.029411764705884
5,9812.303,9808.283,9835.999,4095,2509.04744059032,177767.653856035,369,-6.068727001547813,371,57.871709985192865,6,1,True,True,254.0,16.0,39.029411764705884
6,11888.292,11876.11,11912.145,4095,2509.04744059032,177769.72984503498,431,-10.109998984262347,432,25.884383008815348,6,2,True,True,254.0,14.0,39.029411764705884
7,14022.366,14018.279,14046.16,4095,2509.04744059032,177771.86391903498,495,-0.13790099183097482,496,31.820799020351842,6,2,True,True,254.0,13.0,39.029411764705884
8,15882.21,15878.279,15905.866,4095,2509.04744059032,177773.723763035,551,16.0023010103032,552,48.037869011750445,6,1,True,True,254.0,16.0,39.029411764705884
9,18048.296,18036.07,18072.119,4095,2509.04744059032,177775.88984903498,615,-10.10309299454093,616,26.020103017799556,6,2,True,True,254.0,12.0,39.029411764705884
10,19968.289,19955.948,19992.082,4095,2509.04744059032,177777.809842035,673,14.04692599317059,674,45.97410399583168,6,1,True,True,254.0,16.0,39.029411764705884
11,21778.288,21766.115,21802.158,4095,2509.04744059032,177779.619841035,727,7.9606950166635215,728,43.9537150086835,6,1,True,True,254.0,16.0,39.029411764705884
12,23613.311,23606.399,23638.281,4095,2509.04744059032,177781.45486403498,782,16.989095020107925,783,48.94643303123303,6,1,True,True,254.0,16.0,39.029411764705884
13,25432.264,25428.28,25455.973,4095,2509.04744059032,177783.273817035,836,6.17764302296564,837,38.06770499795675,6,2,True,True,254.0,16.0,39.029411764705884
14,27468.298,27456.041,27492.104,4095,2509.04744059032,177785.30985103498,897,10.194817004958168,898,46.12713001552038,6,1,True,True,254.0,16.0,39.029411764705884
15,29332.411,29328.283,29356.211,4095,2509.04744059032,177787.173964035,952,-13.951725006336346,954,54.1208189970348,6,1,True,True,254.0,16.0,39.029411764705884
16,31346.334,31342.253,31378.276,4095,2509.04744059032,177789.187887035,1012,-15.906386979622766,1014,48.170869005844,6,1,True,True,254.0,16.0,39.029411764705884
17,33148.279,33148.279,33185.858,4095,2509.04744059032,177790.98983203497,1066,-13.94071796676144,1068,54.12327402154915,6,1,True,True,254.0,16.0,39.029411764705884
18,34956.237,34952.207,34988.277,4095,2509.04744059032,177792.797790035,1120,-13.742441980866715,1122,54.27709699142724,6,1,True,True,254.0,16.0,39.029411764705884
19,36772.39,36768.279,36796.261,4095,2509.04744059032,177794.613943035,1175,14.154850010527298,1176,46.14277899963781,6,1,True,True,254.0,16.0,39.029411764705884
20,38638.289,38628.283,38662.173,4095,2509.04744059032,177796.47984203498,1230,-11.68732697260566,1232,56.26738702994771,6,1,True,True,254.0,16.0,39.029411764705884
21,40742.323,40738.281,40768.279,4095,2509.04744059032,177798.583876035,1293,-7.94554001186043,1295,60.02588299452327,6,1,True,True,254.0,16.0,39.029411764705884
22,42712.533,42708.279,42738.275,4095,2509.04744059032,177800.554086035,1352,-2.023253997322172,1353,30.04642599262297,6,2,True,True,211.0,8.0,39.029411764705884
23,44732.487,44728.279,44756.399,4095,2509.04744059032,177802.574040035,1412,-14.10098999622278,1414,53.940181009238586,6,1,True,True,254.0,16.0,39.029411764705884
24,46602.383,46598.284,46626.155,4095,2509.04744059032,177804.44393603498,1468,-7.979556976351887,1470,56.00045502069406,6,1,True,True,254.0,16.0,39.029411764705884
25,48622.353,48618.284,48648.276,4095,2509.04744059032,177806.463906035,1529,12.091125012375414,1530,44.06508200918324,6,1,True,True,254.0,16.0,39.029411764705884
26,50636.778,50632.489,50668.284,4095,2509.04744059032,177808.47833103497,1589,6.233903026441112,1590,41.82554702856578,6,1,True,True,254.0,16.0,39.029411764705884
27,52792.353,52788.28,52818.28,4095,2509.04744059032,177810.633906035,1653,-5.812355986563489,1655,58.232158015016466,6,1,True,True,254.0,16.0,39.029411764705884
28,54802.575,54798.267,54829.104,4095,2509.04744059032,177812.644128035,1713,-7.891662011388689,1715,60.18452098942362,6,1,True,True,254.0,16.0,39.029411764705884
29,56938.289,56928.283,56962.235,4095,2509.04744059032,177814.779842035,1777,-3.7285939906723797,1778,32.28497601230629,5,2,True,True,254.0,16.0,39.029411764705884
30,58808.279,58808.279,58836.41,4095,2509.04744059032,177816.64983203498,1833,2.299647021573037,1834,34.24250803072937,6,2,True,True,254.0,12.0,39.029411764705884
31,60842.468,60838.279,60866.379,4095,2509.04744059032,177818.68402103498,1894,12.11637503001839,1895,44.13416201714426,6,1,True,True,254.0,16.0,39.029411764705884
32,62832.436,62828.28,62856.318,4095,2509.04744059032,177820.67398903499,1953,-5.918120994465426,1955,62.30918102664873,6,1,True,True,254.0,16.0,39.029411764705884
33,64768.294,64761.053,64795.25,4095,2509.04744059032,177822.609847035,2011,2.357507008127868,2012,34.39121099654585,6,2,True,True,254.0,16.0,39.029411764705884
34,66958.288,66958.288,66988.281,4095,2509.04744059032,177824.79984103498,2076,-11.69610398937948,2078,52.23137701977976,6,1,True,True,254.0,16.0,39.029411764705884
35,68922.638,68918.284,68948.28,4095,2509.04744059032,177826.76419103498,2135,-4.037243983475491,2136,31.93304903106764,6,2,True,True,254.0,10.0,39.029411764705884
36,70878.296,70872.455,70908.281,4095,2509.04744059032,177828.719849035,2193,-15.71216300362721,2195,48.28903000452556,6,1,True,True,254.0,16.0,39.029411764705884
37,72706.893,72702.553,72738.284,4095,2509.04744059032,177830.54844603498,2248,-4.262423986801878,2250,63.71433602180332,6,1,True,True,254.0,16.0,39.029411764705884
38,74772.628,74768.285,74798.276,4095,2509.04744059032,177832.614181035,2310,6.025444017723203,2311,37.98350100987591,6,2,True,True,254.0,16.0,39.029411764705884
39,76906.916,76902.562,76938.28,4095,2509.04744059032,177834.748469035,2374,11.712759005604312,2375,47.773327998584136,6,1,True,True,254.0,16.0,39.029411764705884
40,78982.644,78978.285,79008.276,4095,2509.04744059032,177836.824197035,2436,11.963080003624782,2437,48.10592200374231,6,1,True,True,254.0,16.0,39.029411764705884
41,81042.605,81038.281,81062.476,4095,2509.04744059032,177838.88415803498,2497,-3.952478989958763,2499,64.0382050187327,6,1,True,True,254.0,7.0,39.029411764705884
42,83238.298,83226.896,83262.569,4095,2509.04744059032,177841.079851035,2563,8.5832969925832,2564,40.390799986198545,6,1,True,True,254.0,16.0,39.029411764705884
43,85036.666,85032.444,85068.28,4095,2509.04744059032,177842.878219035,2616,-13.966535974759609,2618,49.97092002304271,6,1,True,True,254.0,16.0,39.029411764705884
44,87082.776,87078.285,87109.291,4095,2509.04744059032,177844.92432903498,2678,11.938977026147768,2679,48.024518007878214,6,1,True,True,254.0,16.0,39.029411764705884
45,88918.289,88908.283,88942.453,4095,2509.04744059032,177846.75984203498,2732,-15.539293992333114,2734,52.53914202330634,6,1,True,True,254.0,16.0,39.029411764705884
46,91042.602,91038.279,91066.645,4095,2509.04744059032,177848.884155035,2796,4.254141997080296,2797,36.169108003377914,6,2,True,True,254.0,16.0,39.029411764705884
47,92972.79,92968.28,92992.387,4095,2509.04744059032,177850.814343035,2854,14.046750002307817,2855,50.061739020748064,6,1,True,True,254.0,16.0,39.029411764705884
48,94792.605,94788.28,94818.28,4095,2509.04744059032,177852.63415803498,2908,2.226418029749766,2909,38.33342602592893,6,2,True,True,254.0,16.0,39.029411764705884
49,96702.767,96698.285,96726.922,4095,2509.04744059032,177854.544320035,2965,0.20130601478740573,2966,36.15073801483959,6,2,True,True,254.0,16.0,39.029411764705884
50,98862.81,98858.28,98889.558,4095,2509.04744059032,177856.70436303498,3029,-15.936440991936252,3031,52.19144601142034,6,1,True,True,254.0,16.0,39.029411764705884
51,100992.851,100988.284,101012.408,4095,2509.04744059032,177858.83440403498,3093,-5.909617990255356,3094,30.019324010936543,6,2,True,True,80.0,7.0,39.029411764705884
52,102982.724,102978.281,103008.28,4095,2509.04744059032,177860.824277035,3153,16.198129014810547,3154,48.12863701954484,6,1,True,True,254.0,16.0,39.029411764705884
53,104792.8,104788.28,104812.674,4095,2509.04744059032,177862.63435303498,3207,10.12342600733973,3208,46.16834901389666,6,1,True,True,254.0,16.0,39.029411764705884
54,106995.693,106988.284,107016.628,4095,2509.04744059032,177864.837246035,3272,-16.85741898836568,3274,51.217814994743094,6,1,True,True,254.0,16.0,39.029411764705884
55,108977.14,108972.654,109008.277,4095,2509.04744059032,177866.818693035,3332,9.847609995631501,3333,45.858533994760364,6,1,True,True,254.0,16.0,39.029411764705884
56,111062.751,111058.284,111088.28,4095,2509.04744059032,177868.90430403498,3394,0.15086401253938675,3395,36.15963802440092,6,2,True,True,254.0,16.0,39.029411764705884
57,113197.092,113192.649,113228.281,4095,2509.04744059032,177871.03864503498,3458,9.973820036975667,3459,41.93522402783856,6,1,True,True,254.0,16.0,39.029411764705884
58,115192.646,115188.283,115216.732,4095,2509.04744059032,177873.034199035,3517,-9.70742799108848,3519,54.19828600133769,6,1,True,True,254.0,16.0,39.029411764705884
59,117325.673,117318.267,117342.511,4095,2509.04744059032,177875.167226035,3581,-2.8009130037389696,3582,33.20053298375569,6,2,True,True,254.0,16.0,39.029411764705884
