index,t_us,t_ms,adc,led,phase,pulse_index
0,21,0.021,0,0,steady,-1
1,4683,4.683,0,0,steady,-1
2,9183,9.183,0,0,steady,-1
3,17809,17.809,0,0,steady,-1
4,22300,22.3,0,0,steady,-1
5,27808,27.808,0,0,steady,-1
6,37813,37.813,0,0,steady,-1
7,42297,42.297,0,0,steady,-1
8,46795,46.795,0,0,steady,-1
9,57808,57.808,0,0,steady,-1
10,62313,62.313,0,0,steady,-1
11,66805,66.805,0,0,steady,-1
12,71309,71.309,0,0,steady,-1
13,77809,77.809,0,0,steady,-1
14,87812,87.812,0,0,steady,-1
15,92314,92.314,0,0,steady,-1
16,96822,96.822,0,0,steady,-1
17,101328,101.328,0,0,steady,-1
18,107813,107.813,0,0,steady,-1
19,117809,117.809,0,0,steady,-1
20,122332,122.332,0,0,steady,-1
21,126853,126.853,0,0,steady,-1
22,137813,137.813,0,0,steady,-1
23,142339,142.339,0,0,steady,-1
24,146870,146.87,0,0,steady,-1
25,157808,157.808,0,0,steady,-1
26,162343,162.343,0,0,steady,-1
27,166875,166.875,0,0,steady,-1
28,171413,171.413,0,0,steady,-1
29,177809,177.809,0,0,steady,-1
30,187813,187.813,0,0,steady,-1
31,192351,192.351,0,0,steady,-1
32,196900,196.9,0,0,steady,-1
33,207809,207.809,0,0,steady,-1
34,212356,212.356,0,0,steady,-1
35,216900,216.9,0,0,steady,-1
36,221450,221.45,0,0,steady,-1
37,227809,227.809,0,0,steady,-1
38,237813,237.813,0,0,steady,-1
39,242364,242.364,0,0,steady,-1
40,246920,246.92,0,0,steady,-1
41,257809,257.809,0,0,steady,-1
42,262373,262.373,0,0,steady,-1
43,266930,266.93,0,0,steady,-1
44,271493,271.493,0,0,steady,-1
45,277809,277.809,0,0,steady,-1
46,287813,287.813,0,0,steady,-1
47,292377,292.377,0,0,steady,-1
48,298518,298.518,0,0,steady,-1
49,303058,303.058,0,0,steady,-1
50,317813,317.813,0,0,steady,-1
51,322295,322.295,0,0,steady,-1
52,326793,326.793,0,0,steady,-1
53,331291,331.291,0,0,steady,-1
54,337812,337.812,0,0,steady,-1
55,347808,347.808,0,0,steady,-1
56,352307,352.307,0,0,steady,-1
57,356803,356.803,0,0,steady,-1
58,367812,367.812,0,0,steady,-1
59,372316,372.316,0,0,steady,-1
60,376824,376.824,0,0,steady,-1
61,381329,381.329,0,0,steady,-1
62,387813,387.813,0,0,steady,-1
63,397809,397.809,0,0,steady,-1
64,402327,402.327,0,0,steady,-1
65,406839,406.839,0,0,steady,-1
66,417812,417.812,0,0,steady,-1
67,422328,422.328,0,0,steady,-1
