index,t_us,t_ms,adc,led,phase,pulse_index
0,21,0.021,0,0,steady,-1
1,4683,4.683,0,0,steady,-1
2,9182,9.182,0,0,steady,-1
3,17808,17.808,0,0,steady,-1
4,22299,22.299,0,0,steady,-1
5,27807,27.807,0,0,steady,-1
6,37812,37.812,0,0,steady,-1
7,42295,42.295,0,0,steady,-1
8,46793,46.793,0,0,steady,-1
9,57807,57.807,0,0,steady,-1
10,62312,62.312,0,0,steady,-1
11,66804,66.804,0,0,steady,-1
12,71305,71.305,0,0,steady,-1
13,77808,77.808,0,0,steady,-1
14,87811,87.811,0,0,steady,-1
15,92313,92.313,0,0,steady,-1
16,96821,96.821,0,0,steady,-1
17,101331,101.331,0,0,steady,-1
18,107812,107.812,0,0,steady,-1
19,117808,117.808,0,0,steady,-1
20,122345,122.345,0,0,steady,-1
21,126873,126.873,0,0,steady,-1
22,137812,137.812,0,0,steady,-1
23,142338,142.338,0,0,steady,-1
24,146870,146.87,0,0,steady,-1
25,157807,157.807,0,0,steady,-1
26,162342,162.342,0,0,steady,-1
27,166875,166.875,0,0,steady,-1
28,171412,171.412,0,0,steady,-1
29,177808,177.808,0,0,steady,-1
30,187812,187.812,0,0,steady,-1
31,192350,192.35,0,0,steady,-1
32,196898,196.898,0,0,steady,-1
33,207808,207.808,0,0,steady,-1
34,212355,212.355,0,0,steady,-1
35,216901,216.901,0,0,steady,-1
36,221451,221.451,0,0,steady,-1
37,227808,227.808,0,0,steady,-1
38,237812,237.812,0,0,steady,-1
39,242363,242.363,0,0,steady,-1
40,246919,246.919,0,0,steady,-1
41,257808,257.808,0,0,steady,-1
42,262371,262.371,0,0,steady,-1
43,266928,266.928,0,0,steady,-1
44,271491,271.491,0,0,steady,-1
45,277808,277.808,0,0,steady,-1
46,283978,283.978,0,0,steady,-1
47,297808,297.808,0,0,steady,-1
48,302297,302.297,0,0,steady,-1
49,306780,306.78,0,0,steady,-1
50,311269,311.269,0,0,steady,-1
51,317808,317.808,0,0,steady,-1
52,327811,327.811,0,0,steady,-1
53,332316,332.316,0,0,steady,-1
54,336815,336.815,0,0,steady,-1
55,347807,347.807,0,0,steady,-1
56,352310,352.31,0,0,steady,-1
57,356812,356.812,0,0,steady,-1
58,361320,361.32,0,0,steady,-1
59,367808,367.808,0,0,steady,-1
60,377812,377.812,0,0,steady,-1
61,382321,382.321,0,0,steady,-1
62,386836,386.836,0,0,steady,-1
63,397807,397.807,0,0,steady,-1
64,402329,402.329,0,0,steady,-1
65,406845,406.845,0,0,steady,-1
66,411366,411.366,0,0,steady,-1
67,417808,417.808,0,0,steady,-1
