index,t_us,t_ms,adc,led,phase,pulse_index
0,148,0.148,3088,0,pre,-1
1,3976,3.976,3045,0,pre,-1
2,16119,16.119,2992,0,pre,-1
3,19791,19.791,3024,0,pre,-1
4,23459,23.459,2942,0,pre,-1
5,27140,27.14,2977,0,pre,-1
6,36120,36.12,2989,0,pre,-1
7,39806,39.806,2981,0,pre,-1
8,46120,46.12,2967,0,pre,-1
9,56116,56.116,2926,0,pre,-1
10,61422,61.422,2939,0,pre,-1
11,65093,65.093,3024,0,pre,-1
12,76119,76.119,2925,0,pre,-1
13,79794,79.794,3008,0,pre,-1
14,83467,83.467,4095,1,pulse,0
15,96129,96.129,4095,1,pulse,0
16,99800,99.8,4095,1,pulse,0
17,103459,103.459,4095,1,pulse,0
18,116119,116.119,4095,1,pulse,0
19,119795,119.795,4095,1,pulse,0
20,123468,123.468,4095,1,pulse,0
21,136115,136.115,4095,1,pulse,0
22,139805,139.805,4095,1,pulse,0
23,143490,143.49,4095,1,pulse,0
24,156119,156.119,4095,1,pulse,0
25,159819,159.819,4095,1,pulse,0
26,163519,163.519,4095,1,pulse,0
27,176115,176.115,4095,1,pulse,0
28,179825,179.825,4095,1,pulse,0
29,183530,183.53,4095,1,pulse,0
30,196119,196.119,4095,1,pulse,0
31,199843,199.843,4095,1,pulse,0
32,203560,203.56,4095,1,pulse,0
33,216115,216.115,4095,1,pulse,0
34,219846,219.846,4095,1,pulse,0
35,223572,223.572,4095,1,pulse,0
36,236119,236.119,4095,1,pulse,0
37,239864,239.864,4095,1,pulse,0
38,243600,243.6,4095,1,pulse,0
39,256115,256.115,4095,1,pulse,0
40,259866,259.866,4095,1,pulse,0
41,263614,263.614,4095,1,pulse,0
42,276119,276.119,4095,1,pulse,0
43,279881,279.881,4095,1,pulse,0
44,283638,283.638,4095,1,pulse,0
45,296115,296.115,4095,1,pulse,0
46,299886,299.886,4095,1,pulse,0
47,303657,303.657,4095,1,pulse,0
48,316119,316.119,4095,1,pulse,0
49,319902,319.902,4095,1,pulse,0
50,323679,323.679,4095,1,pulse,0
51,336115,336.115,4095,1,pulse,0
52,339911,339.911,4095,1,pulse,0
53,343703,343.703,4095,1,pulse,0
54,356119,356.119,4095,1,pulse,0
55,359929,359.929,4095,1,pulse,0
56,363747,363.747,4095,1,pulse,0
57,376115,376.115,4095,1,pulse,0
58,379951,379.951,4095,1,pulse,0
59,383779,383.779,4095,1,pulse,0
60,396119,396.119,4095,1,pulse,0
61,399961,399.961,4095,1,pulse,0
62,403798,403.798,4095,1,pulse,0
63,416119,416.119,4095,1,pulse,0
64,419971,419.971,4095,1,pulse,0
65,423818,423.818,4095,1,pulse,0
66,436119,436.119,4095,1,pulse,0
67,439980,439.98,4095,1,pulse,0
68,443837,443.837,4095,1,pulse,0
69,456115,456.115,4095,1,pulse,0
70,459989,459.989,4095,1,pulse,0
71,463860,463.86,4095,1,pulse,0
72,476119,476.119,4095,1,pulse,0
73,480003,480.003,4095,0,post,0
74,484061,484.061,3091,0,post,0
75,487928,487.928,2972,0,post,0
76,496120,496.12,2967,0,post,0
77,506111,506.111,2895,0,post,0
78,509989,509.989,2959,0,post,0
79,513859,513.859,3003,0,post,0
80,526120,526.12,2896,0,post,0
81,531584,531.584,3005,0,post,0
82,535209,535.209,3025,0,post,0
83,546111,546.111,2974,0,post,0
84,549740,549.74,3024,0,post,0
85,553361,553.361,2986,0,post,0
86,566123,566.123,3008,0,post,0
87,569765,569.765,3015,0,post,0
88,573406,573.406,2928,0,post,0
89,586111,586.111,2979,0,post,0
90,589768,589.768,2930,0,post,0
91,593415,593.415,2955,0,post,0
92,606119,606.119,2896,0,post,0
93,609790,609.79,2967,0,post,0
94,613457,613.457,2993,0,post,0
95,626111,626.111,2928,0,post,0
96,629792,629.792,2997,0,post,0
97,633461,633.461,3027,0,post,0
