index,t_us,t_ms,adc,led,phase,pulse_index
0,115,0.115,2921,0,pre,-1
1,3882,3.882,2891,0,pre,-1
2,16400,16.4,2841,0,pre,-1
3,20042,20.042,2863,0,pre,-1
4,23695,23.695,2838,0,pre,-1
5,27350,27.35,2842,0,pre,-1
6,36401,36.401,2865,0,pre,-1
7,40062,40.062,2897,0,pre,-1
8,46401,46.401,2826,0,pre,-1
9,56397,56.397,2894,0,pre,-1
10,60085,60.085,2815,0,pre,-1
11,66396,66.396,2864,0,pre,-1
12,76400,76.4,2825,0,pre,-1
13,80101,80.101,2835,1,pulse,0
14,83928,83.928,4095,1,pulse,0
15,96401,96.401,4095,1,pulse,0
16,100096,100.096,4095,1,pulse,0
17,103780,103.78,4095,1,pulse,0
18,116400,116.4,4095,1,pulse,0
19,120098,120.098,4095,1,pulse,0
20,123799,123.799,4095,1,pulse,0
21,136396,136.396,4095,1,pulse,0
22,140112,140.112,4095,1,pulse,0
23,143815,143.815,4095,1,pulse,0
24,156400,156.4,4095,1,pulse,0
25,160117,160.117,4095,1,pulse,0
26,163842,163.842,4095,1,pulse,0
27,176396,176.396,4095,1,pulse,0
28,180131,180.131,4095,1,pulse,0
29,183853,183.853,4041,1,pulse,0
30,196400,196.4,4095,1,pulse,0
31,200141,200.141,4095,1,pulse,0
32,203881,203.881,3920,1,pulse,0
33,216396,216.396,4095,1,pulse,0
34,220150,220.15,4095,1,pulse,0
35,223893,223.893,3915,1,pulse,0
36,236400,236.4,4095,1,pulse,0
37,241772,241.772,4033,1,pulse,0
38,245392,245.392,4095,1,pulse,0
39,256396,256.396,4095,1,pulse,0
40,260023,260.023,4095,1,pulse,0
41,263645,263.645,4095,1,pulse,0
42,276401,276.401,4095,1,pulse,0
43,280036,280.036,3671,0,post,0
44,283850,283.85,3066,0,post,0
45,296392,296.392,2821,0,post,0
46,300044,300.044,2869,0,post,0
47,303690,303.69,2899,0,post,0
48,316400,316.4,2855,0,post,0
49,320058,320.058,2903,0,post,0
50,323725,323.725,2891,0,post,0
51,336392,336.392,2916,0,post,0
52,340072,340.072,2897,0,post,0
53,343732,343.732,2866,0,post,0
54,356400,356.4,2906,0,post,0
55,360078,360.078,2865,0,post,0
56,363765,363.765,2882,0,post,0
57,376392,376.392,2832,0,post,0
58,380089,380.089,2864,0,post,0
59,383770,383.77,2912,0,post,0
60,396404,396.404,2818,0,post,0
61,400099,400.099,2879,0,post,0
