index,t_us,t_ms,adc,led,phase,pulse_index
0,114,0.114,3019,0,pre,-1
1,3877,3.877,2958,0,pre,-1
2,16474,16.474,2911,0,pre,-1
3,20114,20.114,2967,0,pre,-1
4,23766,23.766,2994,0,pre,-1
5,27418,27.418,3052,0,pre,-1
6,36475,36.475,2896,0,pre,-1
7,40136,40.136,3013,0,pre,-1
8,46475,46.475,2992,0,pre,-1
9,56471,56.471,2971,0,pre,-1
10,60150,60.15,3009,0,pre,-1
11,66470,66.47,2955,0,pre,-1
12,76474,76.474,2991,0,pre,-1
13,80155,80.155,3006,1,pulse,0
14,83967,83.967,3470,1,pulse,0
15,96475,96.475,3915,1,pulse,0
16,100152,100.152,3342,1,pulse,0
17,103817,103.817,3574,1,pulse,0
18,116474,116.474,3777,1,pulse,0
19,120150,120.15,3425,1,pulse,0
20,123833,123.833,3579,1,pulse,0
21,136470,136.47,3639,1,pulse,0
22,140176,140.176,3437,1,pulse,0
23,143880,143.88,3644,1,pulse,0
24,156474,156.474,3409,1,pulse,0
25,160189,160.189,3467,1,pulse,0
26,163911,163.911,3552,1,pulse,0
27,176470,176.47,3376,1,pulse,0
28,180207,180.207,3430,1,pulse,0
29,183931,183.931,3537,1,pulse,0
30,196474,196.474,3350,1,pulse,0
31,200216,200.216,3392,1,pulse,0
32,203958,203.958,3559,1,pulse,0
33,216470,216.47,3344,1,pulse,0
34,220226,220.226,3409,1,pulse,0
35,223965,223.965,3629,1,pulse,0
36,236474,236.474,3350,1,pulse,0
37,240235,240.235,3507,1,pulse,0
38,243993,243.993,3627,1,pulse,0
39,256470,256.47,3422,1,pulse,0
40,260245,260.245,3461,1,pulse,0
41,264004,264.004,3659,1,pulse,0
42,276474,276.474,3408,1,pulse,0
43,280247,280.247,3442,0,post,0
44,284202,284.202,2980,0,post,0
45,296454,296.454,2993,0,post,0
46,300250,300.25,2902,0,post,0
47,304033,304.033,2939,0,post,0
48,316458,316.458,2898,0,post,0
49,321857,321.857,2928,0,post,0
50,325478,325.478,2962,0,post,0
51,336466,336.466,2868,0,post,0
52,340095,340.095,2945,0,post,0
53,343714,343.714,2995,0,post,0
54,356474,356.474,2903,0,post,0
55,360107,360.107,2999,0,post,0
56,363748,363.748,2994,0,post,0
57,376466,376.466,2967,0,post,0
58,380122,380.122,2999,0,post,0
59,383764,383.764,2928,0,post,0
60,396478,396.478,2972,0,post,0
61,400137,400.137,2909,0,post,0
