index,t_us,t_ms,adc,led,phase,pulse_index
0,119,0.119,0,0,pre,-1
1,3892,3.892,0,0,pre,-1
2,16290,16.29,0,0,pre,-1
3,19928,19.928,0,0,pre,-1
4,23578,23.578,0,0,pre,-1
5,27224,27.224,0,0,pre,-1
6,36291,36.291,0,0,pre,-1
7,39942,39.942,0,0,pre,-1
8,46290,46.29,0,0,pre,-1
9,49948,49.948,0,0,pre,-1
10,56291,56.291,0,0,pre,-1
11,66287,66.287,0,0,pre,-1
12,69971,69.971,0,0,pre,-1
13,73635,73.635,0,0,pre,-1
14,86291,86.291,0,0,pre,-1
15,89970,89.97,0,0,pre,-1
16,93663,93.663,0,0,pre,-1
17,97346,97.346,0,0,pre,-1
18,106291,106.291,0,1,pulse,0
19,110118,110.118,4095,1,pulse,0
20,116291,116.291,4095,1,pulse,0
21,126286,126.286,4095,1,pulse,0
22,129922,129.922,4095,1,pulse,0
23,136287,136.287,4095,1,pulse,0
24,146291,146.291,4095,1,pulse,0
25,149917,149.917,4095,1,pulse,0
26,156290,156.29,4095,1,pulse,0
27,166286,166.286,4095,1,pulse,0
28,169938,169.938,4095,1,pulse,0
29,173570,173.57,4095,1,pulse,0
30,186291,186.291,4095,1,pulse,0
31,189945,189.945,4095,1,pulse,0
32,193607,193.607,4095,1,pulse,0
33,206287,206.287,4095,1,pulse,0
34,209964,209.964,4095,1,pulse,0
35,213621,213.621,4095,1,pulse,0
36,226290,226.29,4095,1,pulse,0
37,229966,229.966,4095,1,pulse,0
38,233649,233.649,4095,1,pulse,0
39,246286,246.286,4095,1,pulse,0
40,249983,249.983,4095,1,pulse,0
41,253661,253.661,4095,1,pulse,0
42,266290,266.29,4095,1,pulse,0
43,269983,269.983,4095,1,pulse,0
44,273687,273.687,4095,1,pulse,0
45,286286,286.286,4095,1,pulse,0
46,290004,290.004,4095,1,pulse,0
47,293706,293.706,4095,1,pulse,0
48,306290,306.29,4095,1,pulse,0
49,310003,310.003,4095,1,pulse,0
50,313727,313.727,4095,1,pulse,0
51,326286,326.286,4095,1,pulse,0
52,330029,330.029,4095,1,pulse,0
53,333752,333.752,4095,1,pulse,0
54,346290,346.29,4095,1,pulse,0
55,350023,350.023,4095,1,pulse,0
56,353768,353.768,4095,1,pulse,0
57,366286,366.286,4095,1,pulse,0
58,370049,370.049,4095,1,pulse,0
59,373788,373.788,4095,1,pulse,0
60,386290,386.29,4095,1,pulse,0
61,390044,390.044,4095,1,pulse,0
62,393810,393.81,4095,1,pulse,0
63,406290,406.29,4095,1,pulse,0
64,410070,410.07,4095,1,pulse,0
65,413839,413.839,4095,1,pulse,0
66,426290,426.29,4095,1,pulse,0
67,430084,430.084,4095,1,pulse,0
68,433889,433.889,4095,1,pulse,0
69,446286,446.286,4095,1,pulse,0
70,450106,450.106,4095,1,pulse,0
71,453910,453.91,4095,1,pulse,0
72,466290,466.29,4095,1,pulse,0
73,470108,470.108,4095,1,pulse,0
74,473940,473.94,4095,1,pulse,0
75,486286,486.286,4095,1,pulse,0
76,490129,490.129,4095,1,pulse,0
77,493952,493.952,4095,1,pulse,0
78,506290,506.29,4095,1,pulse,0
79,510131,510.131,4095,1,pulse,0
80,513979,513.979,4095,1,pulse,0
81,526286,526.286,4095,1,pulse,0
82,530149,530.149,4095,1,pulse,0
83,533991,533.991,4095,1,pulse,0
84,546290,546.29,4095,1,pulse,0
85,550151,550.151,4095,1,pulse,0
86,554018,554.018,4095,1,pulse,0
87,566286,566.286,4095,1,pulse,0
88,570168,570.168,4095,1,pulse,0
89,574030,574.03,4095,1,pulse,0
90,586290,586.29,4095,1,pulse,0
91,590166,590.166,4095,1,pulse,0
92,595652,595.652,4095,1,pulse,0
93,599275,599.275,4095,1,pulse,0
94,606291,606.291,4095,0,post,0
95,616295,616.295,0,0,post,0
96,619944,619.944,0,0,post,0
97,623563,623.563,0,0,post,0
98,636291,636.291,0,0,post,0
99,639926,639.926,0,0,post,0
100,643573,643.573,0,0,post,0
101,647217,647.217,0,0,post,0
102,656292,656.292,0,0,post,0
103,659949,659.949,0,0,post,0
104,666291,666.291,0,0,post,0
105,676283,676.283,0,0,post,0
106,679960,679.96,0,0,post,0
107,686282,686.282,0,0,post,0
108,696274,696.274,0,0,post,0
109,699948,699.948,0,0,post,0
110,703631,703.631,0,0,post,0
