index,t_us,t_ms,adc,led,phase,pulse_index
0,19,0.019,0,0,steady,-1
1,4837,4.837,0,0,steady,-1
2,9332,9.332,0,0,steady,-1
3,17394,17.394,0,0,steady,-1
4,21883,21.883,0,0,steady,-1
5,27394,27.394,0,0,steady,-1
6,37398,37.398,0,0,steady,-1
7,41879,41.879,0,0,steady,-1
8,46377,46.377,0,0,steady,-1
9,57394,57.394,0,0,steady,-1
10,61900,61.9,0,0,steady,-1
11,66389,66.389,0,0,steady,-1
12,70895,70.895,0,0,steady,-1
13,77394,77.394,0,0,steady,-1
14,87398,87.398,0,0,steady,-1
15,91893,91.893,0,0,steady,-1
16,96406,96.406,0,0,steady,-1
17,107393,107.393,0,0,steady,-1
18,111910,111.91,0,0,steady,-1
19,116413,116.413,0,0,steady,-1
20,120934,120.934,0,0,steady,-1
21,127398,127.398,0,0,steady,-1
22,137398,137.398,0,0,steady,-1
23,141908,141.908,0,0,steady,-1
24,146436,146.436,0,0,steady,-1
25,157394,157.394,0,0,steady,-1
26,161925,161.925,0,0,steady,-1
27,166441,166.441,0,0,steady,-1
28,170977,170.977,0,0,steady,-1
29,177394,177.394,0,0,steady,-1
30,187398,187.398,0,0,steady,-1
31,191921,191.921,0,0,steady,-1
32,196466,196.466,0,0,steady,-1
33,207394,207.394,0,0,steady,-1
34,211938,211.938,0,0,steady,-1
35,216469,216.469,0,0,steady,-1
36,221016,221.016,0,0,steady,-1
37,227394,227.394,0,0,steady,-1
38,237398,237.398,0,0,steady,-1
39,241934,241.934,0,0,steady,-1
40,246489,246.489,0,0,steady,-1
41,257394,257.394,0,0,steady,-1
42,262000,262.0,0,0,steady,-1
43,266554,266.554,0,0,steady,-1
44,277381,277.381,0,0,steady,-1
45,281936,281.936,0,0,steady,-1
46,286517,286.517,0,0,steady,-1
47,291076,291.076,0,0,steady,-1
48,297398,297.398,0,0,steady,-1
49,307394,307.394,0,0,steady,-1
50,311981,311.981,0,0,steady,-1
51,316547,316.547,0,0,steady,-1
52,327397,327.397,0,0,steady,-1
53,331977,331.977,0,0,steady,-1
54,336572,336.572,0,0,steady,-1
55,341143,341.143,0,0,steady,-1
56,347398,347.398,0,0,steady,-1
57,357394,357.394,0,0,steady,-1
58,361994,361.994,0,0,steady,-1
59,366572,366.572,0,0,steady,-1
60,377398,377.398,0,0,steady,-1
61,381979,381.979,0,0,steady,-1
62,386585,386.585,0,0,steady,-1
63,391169,391.169,0,0,steady,-1
64,397398,397.398,0,0,steady,-1
65,407394,407.394,0,0,steady,-1
66,412007,412.007,0,0,steady,-1
67,416598,416.598,0,0,steady,-1
68,423049,423.049,0,0,steady,-1
69,437394,437.394,0,0,steady,-1
70,441888,441.888,0,0,steady,-1
71,446358,446.358,0,0,steady,-1
72,450858,450.858,0,0,steady,-1
73,457394,457.394,0,0,steady,-1
74,467401,467.401,0,0,steady,-1
75,471879,471.879,0,0,steady,-1
76,476383,476.383,0,0,steady,-1
77,487393,487.393,0,0,steady,-1
78,491903,491.903,0,0,steady,-1
79,496391,496.391,0,0,steady,-1
80,500903,500.903,0,0,steady,-1
81,507394,507.394,0,0,steady,-1
82,517398,517.398,0,0,steady,-1
83,521892,521.892,0,0,steady,-1
84,526412,526.412,0,0,steady,-1
85,537398,537.398,0,0,steady,-1
86,541920,541.92,0,0,steady,-1
87,546422,546.422,0,0,steady,-1
88,550948,550.948,0,0,steady,-1
89,557394,557.394,0,0,steady,-1
90,567398,567.398,0,0,steady,-1
91,571907,571.907,0,0,steady,-1
92,576440,576.44,0,0,steady,-1
93,587394,587.394,0,0,steady,-1
94,591930,591.93,0,0,steady,-1
95,596445,596.445,0,0,steady,-1
96,600988,600.988,0,0,steady,-1
97,607394,607.394,0,0,steady,-1
98,617398,617.398,0,0,steady,-1
99,621919,621.919,0,0,steady,-1
100,626467,626.467,0,0,steady,-1
101,637394,637.394,0,0,steady,-1
102,641945,641.945,0,0,steady,-1
103,646475,646.475,0,0,steady,-1
104,657397,657.397,0,0,steady,-1
105,661934,661.934,0,0,steady,-1
106,666492,666.492,0,0,steady,-1
107,671034,671.034,0,0,steady,-1
108,677398,677.398,0,0,steady,-1
109,687394,687.394,0,0,steady,-1
110,691955,691.955,0,0,steady,-1
111,696501,696.501,0,0,steady,-1
112,707398,707.398,0,0,steady,-1
113,711956,711.956,0,0,steady,-1
114,716527,716.527,0,0,steady,-1
115,727394,727.394,0,0,steady,-1
116,731974,731.974,0,0,steady,-1
117,736544,736.544,0,0,steady,-1
118,741128,741.128,0,0,steady,-1
119,747394,747.394,0,0,steady,-1
120,757398,757.398,0,0,steady,-1
121,761970,761.97,0,0,steady,-1
122,766561,766.561,0,0,steady,-1
123,777394,777.394,0,0,steady,-1
124,781987,781.987,0,0,steady,-1
125,786566,786.566,0,0,steady,-1
126,797398,797.398,0,0,steady,-1
127,801979,801.979,0,0,steady,-1
128,806583,806.583,0,0,steady,-1
129,811168,811.168,0,0,steady,-1
130,817398,817.398,0,0,steady,-1
131,827395,827.395,0,0,steady,-1
132,832001,832.001,0,0,steady,-1
133,836592,836.592,0,0,steady,-1
134,847398,847.398,0,0,steady,-1
135,851992,851.992,0,0,steady,-1
136,856616,856.616,0,0,steady,-1
137,867398,867.398,0,0,steady,-1
138,872017,872.017,0,0,steady,-1
139,876618,876.618,0,0,steady,-1
140,881237,881.237,0,0,steady,-1
141,897393,897.393,0,0,steady,-1
142,901947,901.947,0,0,steady,-1
143,906420,906.42,0,0,steady,-1
144,910910,910.91,0,0,steady,-1
145,917398,917.398,0,0,steady,-1
146,927402,927.402,0,0,steady,-1
147,931884,931.884,0,0,steady,-1
148,936384,936.384,0,0,steady,-1
149,947402,947.402,0,0,steady,-1
150,951905,951.905,0,0,steady,-1
151,956397,956.397,0,0,steady,-1
152,967385,967.385,0,0,steady,-1
153,971879,971.879,0,0,steady,-1
154,976391,976.391,0,0,steady,-1
155,980889,980.889,0,0,steady,-1
156,987402,987.402,0,0,steady,-1
157,997398,997.398,0,0,steady,-1
158,1001916,1001.916,0,0,steady,-1
159,1006422,1006.422,0,0,steady,-1
160,1017402,1017.402,0,0,steady,-1
161,1021911,1021.911,0,0,steady,-1
162,1026437,1026.437,0,0,steady,-1
163,1037398,1037.398,0,0,steady,-1
164,1041928,1041.928,0,0,steady,-1
165,1046443,1046.443,0,0,steady,-1
166,1057385,1057.385,0,0,steady,-1
167,1061904,1061.904,0,0,steady,-1
168,1066441,1066.441,0,0,steady,-1
169,1070962,1070.962,0,0,steady,-1
170,1077406,1077.406,0,0,steady,-1
171,1087398,1087.398,0,0,steady,-1
172,1091940,1091.94,0,0,steady,-1
173,1096470,1096.47,0,0,steady,-1
174,1107403,1107.403,0,0,steady,-1
175,1111935,1111.935,0,0,steady,-1
176,1116486,1116.486,0,0,steady,-1
177,1127398,1127.398,0,0,steady,-1
178,1131952,1131.952,0,0,steady,-1
179,1136492,1136.492,0,0,steady,-1
180,1147402,1147.402,0,0,steady,-1
181,1151949,1151.949,0,0,steady,-1
182,1156510,1156.51,0,0,steady,-1
183,1161055,1161.055,0,0,steady,-1
184,1177385,1177.385,0,0,steady,-1
185,1181934,1181.934,0,0,steady,-1
186,1186506,1186.506,0,0,steady,-1
187,1191062,1191.062,0,0,steady,-1
188,1197402,1197.402,0,0,steady,-1
189,1207398,1207.398,0,0,steady,-1
190,1211981,1211.981,0,0,steady,-1
191,1216550,1216.55,0,0,steady,-1
192,1227402,1227.402,0,0,steady,-1
193,1231974,1231.974,0,0,steady,-1
194,1236563,1236.563,0,0,steady,-1
195,1247398,1247.398,0,0,steady,-1
196,1251990,1251.99,0,0,steady,-1
197,1256568,1256.568,0,0,steady,-1
198,1267389,1267.389,0,0,steady,-1
199,1271970,1271.97,0,0,steady,-1
