index,t_us,t_ms,adc,led,phase,pulse_index
0,22,0.022,3131,0,steady,-1
1,4700,4.7,2949,0,steady,-1
2,17661,17.661,2982,0,steady,-1
3,22138,22.138,2960,0,steady,-1
4,26632,26.632,2986,0,steady,-1
5,31112,31.112,3039,0,steady,-1
6,37662,37.662,2967,0,steady,-1
7,47658,47.658,2970,0,steady,-1
8,52158,52.158,2992,0,steady,-1
9,56645,56.645,2943,0,steady,-1
10,67666,67.666,2967,0,steady,-1
11,72156,72.156,2931,0,steady,-1
12,76663,76.663,2963,0,steady,-1
13,87657,87.657,2967,0,steady,-1
14,92168,92.168,2991,0,steady,-1
15,96665,96.665,3050,0,steady,-1
16,101179,101.179,2989,0,steady,-1
17,107658,107.658,2967,0,steady,-1
18,117663,117.663,2977,0,steady,-1
19,122167,122.167,2998,0,steady,-1
20,127661,127.661,3006,0,steady,-1
21,137662,137.662,2960,0,steady,-1
22,142186,142.186,2995,0,steady,-1
23,147645,147.645,3023,0,steady,-1
24,157662,157.662,2949,0,steady,-1
25,162175,162.175,3024,0,steady,-1
26,166708,166.708,3030,0,steady,-1
27,177649,177.649,2983,0,steady,-1
28,182146,182.146,3008,0,steady,-1
29,186616,186.616,2974,0,steady,-1
30,197662,197.662,3009,0,steady,-1
31,202139,202.139,2993,0,steady,-1
32,206636,206.636,2935,0,steady,-1
33,217658,217.658,2973,0,steady,-1
34,222154,222.154,2983,0,steady,-1
35,226638,226.638,3022,0,steady,-1
36,237662,237.662,2927,0,steady,-1
37,242151,242.151,2991,0,steady,-1
38,246657,246.657,3029,0,steady,-1
39,257658,257.658,2935,0,steady,-1
40,262172,262.172,3023,0,steady,-1
41,266664,266.664,3012,0,steady,-1
42,277649,277.649,2992,0,steady,-1
43,282143,282.143,3009,0,steady,-1
44,286663,286.663,2963,0,steady,-1
45,291161,291.161,2967,0,steady,-1
46,297663,297.663,3011,0,steady,-1
47,307659,307.659,2947,0,steady,-1
48,312186,312.186,2989,0,steady,-1
49,317658,317.658,2975,0,steady,-1
50,327662,327.662,2970,0,steady,-1
51,332169,332.169,3034,0,steady,-1
52,337649,337.649,2978,0,steady,-1
53,347666,347.666,3002,0,steady,-1
54,352203,352.203,2975,0,steady,-1
55,356717,356.717,2955,0,steady,-1
56,367663,367.663,2971,0,steady,-1
57,372181,372.181,2967,0,steady,-1
58,376726,376.726,2986,0,steady,-1
59,387658,387.658,2928,0,steady,-1
60,392205,392.205,2990,0,steady,-1
61,396730,396.73,3009,0,steady,-1
62,407662,407.662,2942,0,steady,-1
63,412189,412.189,2981,0,steady,-1
64,416746,416.746,3001,0,steady,-1
65,427658,427.658,2945,0,steady,-1
66,432215,432.215,3003,0,steady,-1
67,436750,436.75,2953,0,steady,-1
68,447661,447.661,2971,0,steady,-1
69,452199,452.199,2989,0,steady,-1
70,456764,456.764,2950,0,steady,-1
71,467645,467.645,2950,0,steady,-1
72,472220,472.22,2938,0,steady,-1
73,476770,476.77,2957,0,steady,-1
74,481355,481.355,2989,0,steady,-1
75,487659,487.659,2881,0,steady,-1
76,497663,497.663,2918,0,steady,-1
77,502224,502.224,2939,0,steady,-1
78,507661,507.661,2944,0,steady,-1
79,517658,517.658,2909,0,steady,-1
80,522249,522.249,2903,0,steady,-1
81,527645,527.645,2946,0,steady,-1
82,537662,537.662,2897,0,steady,-1
83,542233,542.233,2927,0,steady,-1
84,546831,546.831,2969,0,steady,-1
85,557663,557.663,2869,0,steady,-1
86,562263,562.263,2943,0,steady,-1
87,566840,566.84,2931,0,steady,-1
88,577662,577.662,2926,0,steady,-1
89,582243,582.243,2959,0,steady,-1
90,586851,586.851,2903,0,steady,-1
91,597658,597.658,2945,0,steady,-1
92,602267,602.267,2901,0,steady,-1
93,606854,606.854,2922,0,steady,-1
94,617662,617.662,2928,0,steady,-1
95,622252,622.252,2911,0,steady,-1
96,626872,626.872,2924,0,steady,-1
97,637657,637.657,2861,0,steady,-1
98,642277,642.277,2895,0,steady,-1
99,646875,646.875,2931,0,steady,-1
100,653093,653.093,2883,0,steady,-1
101,667658,667.658,2906,0,steady,-1
102,672154,672.154,2907,0,steady,-1
103,676626,676.626,2896,0,steady,-1
104,681124,681.124,2961,0,steady,-1
105,687659,687.659,2864,0,steady,-1
106,697667,697.667,2919,0,steady,-1
107,702147,702.147,2913,0,steady,-1
108,707662,707.662,2909,0,steady,-1
109,717659,717.659,2873,0,steady,-1
110,722170,722.17,2883,0,steady,-1
111,727658,727.658,2895,0,steady,-1
112,737663,737.663,2871,0,steady,-1
113,742157,742.157,2887,0,steady,-1
114,747662,747.662,2902,0,steady,-1
115,757659,757.659,2864,0,steady,-1
116,762180,762.18,2895,0,steady,-1
117,767662,767.662,2895,0,steady,-1
118,777662,777.662,2913,0,steady,-1
119,782165,782.165,2921,0,steady,-1
120,787661,787.661,2864,0,steady,-1
121,797658,797.658,2918,0,steady,-1
122,802190,802.19,2911,0,steady,-1
123,807657,807.657,2941,0,steady,-1
124,817662,817.662,2910,0,steady,-1
125,822175,822.175,2896,0,steady,-1
126,827661,827.661,2889,0,steady,-1
127,837658,837.658,2834,0,steady,-1
128,842203,842.203,2864,0,steady,-1
129,847657,847.657,2933,0,steady,-1
130,857662,857.662,2895,0,steady,-1
131,862185,862.185,2921,0,steady,-1
132,867649,867.649,2911,0,steady,-1
133,877658,877.658,2897,0,steady,-1
134,882210,882.21,2941,0,steady,-1
135,887645,887.645,2893,0,steady,-1
136,897666,897.666,2896,0,steady,-1
137,902203,902.203,2896,0,steady,-1
138,906767,906.767,2861,0,steady,-1
139,917663,917.663,2895,0,steady,-1
140,922226,922.226,2895,0,steady,-1
141,926767,926.767,2893,0,steady,-1
142,937667,937.667,2881,0,steady,-1
143,942211,942.211,2897,0,steady,-1
144,946781,946.781,2934,0,steady,-1
145,957663,957.663,2875,0,steady,-1
146,962236,962.236,2901,0,steady,-1
147,966809,966.809,2927,0,steady,-1
148,977667,977.667,2907,0,steady,-1
149,982239,982.239,2873,0,steady,-1
150,986826,986.826,2866,0,steady,-1
151,997663,997.663,2901,0,steady,-1
152,1002251,1002.251,2854,0,steady,-1
153,1006826,1006.826,2912,0,steady,-1
