field,value
command,sensor sample 200 1ms
metadata.count,200
metadata.delay_us,1000
baseline_adc,2985.95
fall_time_ms,0.0
peak_adc,3131.0
peak_time_ms,0.022
pulse_count,0
pulse_width_ms,4.678
rise_time_ms,0.0
sample_count,200
sample_interval_avg_ms,6.644035175879397
sample_interval_max_ms,15.50500000000011
sample_interval_min_ms,4.470000000000027
threshold_adc,3058.475
threshold_crossing_ms,0.022
