index,t_us,t_ms,adc,led,phase,pulse_index
0,115,0.115,0,0,pre,-1
1,3902,3.902,0,0,pre,-1
2,16551,16.551,0,0,pre,-1
3,20193,20.193,0,0,pre,-1
4,23847,23.847,0,0,pre,-1
5,27497,27.497,0,0,pre,-1
6,36552,36.552,0,0,pre,-1
7,40208,40.208,0,0,pre,-1
8,46551,46.551,0,0,pre,-1
9,50214,50.214,0,0,pre,-1
10,56552,56.552,0,0,pre,-1
11,66548,66.548,0,0,pre,-1
12,70239,70.239,0,0,pre,-1
13,73909,73.909,0,0,pre,-1
14,86552,86.552,0,0,pre,-1
15,90238,90.238,0,0,pre,-1
16,93939,93.939,0,0,pre,-1
17,97626,97.626,0,0,pre,-1
18,106552,106.552,0,1,pulse,0
19,110386,110.386,4095,1,pulse,0
20,116552,116.552,4095,1,pulse,0
21,126548,126.548,4095,1,pulse,0
22,130253,130.253,4095,1,pulse,0
23,136548,136.548,4095,1,pulse,0
24,146552,146.552,4095,1,pulse,0
25,150250,150.25,4095,1,pulse,0
26,156551,156.551,4095,1,pulse,0
27,166547,166.547,4095,1,pulse,0
28,170274,170.274,4095,1,pulse,0
29,173980,173.98,4095,1,pulse,0
30,186552,186.552,4095,1,pulse,0
31,190279,190.279,4095,1,pulse,0
32,194012,194.012,4095,1,pulse,0
33,206548,206.548,4095,1,pulse,0
34,210296,210.296,4095,1,pulse,0
35,214023,214.023,4095,1,pulse,0
36,226551,226.551,4095,1,pulse,0
37,230305,230.305,4095,1,pulse,0
38,234079,234.079,4095,1,pulse,0
39,246547,246.547,4095,1,pulse,0
40,250335,250.335,4095,1,pulse,0
41,254102,254.102,4095,1,pulse,0
42,266551,266.551,4095,1,pulse,0
43,270332,270.332,4095,1,pulse,0
44,274125,274.125,4095,1,pulse,0
45,286547,286.547,4095,1,pulse,0
46,290354,290.354,4095,1,pulse,0
47,294145,294.145,4095,1,pulse,0
48,306551,306.551,4095,1,pulse,0
49,310352,310.352,4095,1,pulse,0
50,314164,314.164,4095,1,pulse,0
51,326547,326.547,4095,1,pulse,0
52,330378,330.378,4095,1,pulse,0
53,334188,334.188,4095,1,pulse,0
54,346551,346.551,4095,1,pulse,0
55,350371,350.371,4095,1,pulse,0
56,354203,354.203,4095,1,pulse,0
57,366547,366.547,4095,1,pulse,0
58,370397,370.397,4095,1,pulse,0
59,374223,374.223,4095,1,pulse,0
60,386551,386.551,4095,1,pulse,0
61,390391,390.391,4095,1,pulse,0
62,394242,394.242,4095,1,pulse,0
63,406551,406.551,4095,1,pulse,0
64,412039,412.039,4095,1,pulse,0
65,415646,415.646,4095,1,pulse,0
66,426551,426.551,4095,1,pulse,0
67,430171,430.171,4095,1,pulse,0
68,433807,433.807,4095,1,pulse,0
69,446548,446.548,4095,1,pulse,0
70,450203,450.203,4095,1,pulse,0
71,453839,453.839,4095,1,pulse,0
72,466551,466.551,4095,1,pulse,0
73,470203,470.203,4095,1,pulse,0
74,473870,473.87,4095,1,pulse,0
75,486547,486.547,4095,1,pulse,0
76,490225,490.225,4095,1,pulse,0
77,493890,493.89,4095,1,pulse,0
78,506551,506.551,4095,1,pulse,0
79,510235,510.235,4095,1,pulse,0
80,513918,513.918,4095,1,pulse,0
81,526547,526.547,4095,1,pulse,0
82,530245,530.245,4095,1,pulse,0
83,533931,533.931,4095,1,pulse,0
84,546551,546.551,4095,1,pulse,0
85,550256,550.256,4095,1,pulse,0
86,553960,553.96,4095,1,pulse,0
87,566547,566.547,4095,1,pulse,0
88,570266,570.266,4095,1,pulse,0
89,573972,573.972,4095,1,pulse,0
90,586551,586.551,4095,1,pulse,0
91,590272,590.272,4095,1,pulse,0
92,593996,593.996,4095,1,pulse,0
93,606547,606.547,4095,0,post,0
94,610461,610.461,0,0,post,0
95,614195,614.195,0,0,post,0
96,617937,617.937,0,0,post,0
97,626544,626.544,0,0,post,0
98,630292,630.292,0,0,post,0
99,636544,636.544,0,0,post,0
100,646552,646.552,0,0,post,0
101,650303,650.303,0,0,post,0
102,654063,654.063,0,0,post,0
103,666545,666.545,0,0,post,0
104,670318,670.318,0,0,post,0
105,674075,674.075,0,0,post,0
106,686551,686.551,0,0,post,0
107,690327,690.327,0,0,post,0
108,694119,694.119,0,0,post,0
109,697918,697.918,0,0,post,0
110,706552,706.552,0,0,post,0
