index,t_us,t_ms,adc,led,phase,pulse_index
0,22,0.022,0,0,steady,-1
1,4692,4.692,0,0,steady,-1
2,9187,9.187,0,0,steady,-1
3,17889,17.889,0,0,steady,-1
4,22378,22.378,0,0,steady,-1
5,27888,27.888,0,0,steady,-1
6,37893,37.893,0,0,steady,-1
7,42370,42.37,0,0,steady,-1
8,46866,46.866,0,0,steady,-1
9,57888,57.888,0,0,steady,-1
10,62390,62.39,0,0,steady,-1
11,66875,66.875,0,0,steady,-1
12,71377,71.377,0,0,steady,-1
13,77889,77.889,0,0,steady,-1
14,87892,87.892,0,0,steady,-1
15,92384,92.384,0,0,steady,-1
16,96893,96.893,0,0,steady,-1
17,101385,101.385,0,0,steady,-1
18,107893,107.893,0,0,steady,-1
19,117889,117.889,0,0,steady,-1
20,122411,122.411,0,0,steady,-1
21,126914,126.914,0,0,steady,-1
22,137893,137.893,0,0,steady,-1
23,142395,142.395,0,0,steady,-1
24,146924,146.924,0,0,steady,-1
25,157888,157.888,0,0,steady,-1
26,162419,162.419,0,0,steady,-1
27,166928,166.928,0,0,steady,-1
28,171462,171.462,0,0,steady,-1
29,177889,177.889,0,0,steady,-1
30,187893,187.893,0,0,steady,-1
31,192408,192.408,0,0,steady,-1
32,196953,196.953,0,0,steady,-1
33,207889,207.889,0,0,steady,-1
34,212433,212.433,0,0,steady,-1
35,216959,216.959,0,0,steady,-1
36,221515,221.515,0,0,steady,-1
37,227889,227.889,0,0,steady,-1
38,237893,237.893,0,0,steady,-1
39,242432,242.432,0,0,steady,-1
40,246996,246.996,0,0,steady,-1
41,257889,257.889,0,0,steady,-1
42,262460,262.46,0,0,steady,-1
43,267005,267.005,0,0,steady,-1
44,271575,271.575,0,0,steady,-1
45,277889,277.889,0,0,steady,-1
46,287893,287.893,0,0,steady,-1
47,292444,292.444,0,0,steady,-1
48,297021,297.021,0,0,steady,-1
49,307889,307.889,0,0,steady,-1
50,312468,312.468,0,0,steady,-1
51,317027,317.027,0,0,steady,-1
52,321613,321.613,0,0,steady,-1
53,337884,337.884,0,0,steady,-1
54,342470,342.47,0,0,steady,-1
55,347035,347.035,0,0,steady,-1
56,351623,351.623,0,0,steady,-1
57,357888,357.888,0,0,steady,-1
58,367892,367.892,0,0,steady,-1
59,372463,372.463,0,0,steady,-1
60,377058,377.058,0,0,steady,-1
61,387876,387.876,0,0,steady,-1
62,392475,392.475,0,0,steady,-1
63,397052,397.052,0,0,steady,-1
64,403260,403.26,0,0,steady,-1
65,407775,407.775,0,0,steady,-1
66,417893,417.893,0,0,steady,-1
67,422368,422.368,0,0,steady,-1
68,426857,426.857,0,0,steady,-1
69,437889,437.889,0,0,steady,-1
70,442384,442.384,0,0,steady,-1
71,446865,446.865,0,0,steady,-1
72,451364,451.364,0,0,steady,-1
73,457889,457.889,0,0,steady,-1
74,467897,467.897,0,0,steady,-1
75,472385,472.385,0,0,steady,-1
76,476898,476.898,0,0,steady,-1
77,487889,487.889,0,0,steady,-1
78,492405,492.405,0,0,steady,-1
79,496900,496.9,0,0,steady,-1
80,501419,501.419,0,0,steady,-1
81,507889,507.889,0,0,steady,-1
82,517893,517.893,0,0,steady,-1
83,522394,522.394,0,0,steady,-1
84,526921,526.921,0,0,steady,-1
85,537893,537.893,0,0,steady,-1
86,542419,542.419,0,0,steady,-1
87,546931,546.931,0,0,steady,-1
88,557892,557.892,0,0,steady,-1
89,562408,562.408,0,0,steady,-1
90,566941,566.941,0,0,steady,-1
91,571459,571.459,0,0,steady,-1
92,577893,577.893,0,0,steady,-1
93,587889,587.889,0,0,steady,-1
94,592429,592.429,0,0,steady,-1
95,596955,596.955,0,0,steady,-1
96,607893,607.893,0,0,steady,-1
97,612422,612.422,0,0,steady,-1
98,616969,616.969,0,0,steady,-1
99,621500,621.5,0,0,steady,-1
100,627893,627.893,0,0,steady,-1
101,637889,637.889,0,0,steady,-1
102,642443,642.443,0,0,steady,-1
103,646983,646.983,0,0,steady,-1
104,657893,657.893,0,0,steady,-1
105,662437,662.437,0,0,steady,-1
106,667002,667.002,0,0,steady,-1
107,677888,677.888,0,0,steady,-1
108,682452,682.452,0,0,steady,-1
109,687012,687.012,0,0,steady,-1
110,691583,691.583,0,0,steady,-1
111,697889,697.889,0,0,steady,-1
112,707893,707.893,0,0,steady,-1
113,712459,712.459,0,0,steady,-1
114,717043,717.043,0,0,steady,-1
115,727889,727.889,0,0,steady,-1
116,732476,732.476,0,0,steady,-1
117,737053,737.053,0,0,steady,-1
118,747892,747.892,0,0,steady,-1
119,752468,752.468,0,0,steady,-1
120,757062,757.062,0,0,steady,-1
121,761640,761.64,0,0,steady,-1
122,767893,767.893,0,0,steady,-1
123,777889,777.889,0,0,steady,-1
124,782489,782.489,0,0,steady,-1
125,787075,787.075,0,0,steady,-1
126,797893,797.893,0,0,steady,-1
127,802481,802.481,0,0,steady,-1
128,807091,807.091,0,0,steady,-1
129,817889,817.889,0,0,steady,-1
130,822498,822.498,0,0,steady,-1
131,827092,827.092,0,0,steady,-1
132,831705,831.705,0,0,steady,-1
133,837889,837.889,0,0,steady,-1
134,847894,847.894,0,0,steady,-1
135,852495,852.495,0,0,steady,-1
136,857130,857.13,0,0,steady,-1
137,867876,867.876,0,0,steady,-1
138,872434,872.434,0,0,steady,-1
139,876904,876.904,0,0,steady,-1
140,887897,887.897,0,0,steady,-1
141,892372,892.372,0,0,steady,-1
142,896869,896.869,0,0,steady,-1
143,907892,907.892,0,0,steady,-1
144,912390,912.39,0,0,steady,-1
