index,t_us,t_ms,adc,led,phase,pulse_index
0,22,0.022,127,0,steady,-1
1,4698,4.698,123,0,steady,-1
2,9214,9.214,122,0,steady,-1
3,17702,17.702,128,0,steady,-1
4,22201,22.201,121,0,steady,-1
5,37700,37.7,106,0,steady,-1
6,42202,42.202,104,0,steady,-1
7,46690,46.69,97,0,steady,-1
8,51193,51.193,102,0,steady,-1
9,57701,57.701,95,0,steady,-1
10,67696,67.696,79,0,steady,-1
11,72190,72.19,76,0,steady,-1
12,76702,76.702,71,0,steady,-1
13,87688,87.688,70,0,steady,-1
14,92202,92.202,68,0,steady,-1
15,96702,96.702,69,0,steady,-1
16,101220,101.22,70,0,steady,-1
17,107701,107.701,66,0,steady,-1
18,117705,117.705,64,0,steady,-1
19,122212,122.212,55,0,steady,-1
20,126738,126.738,60,0,steady,-1
21,137705,137.705,52,0,steady,-1
22,142232,142.232,54,0,steady,-1
23,146747,146.747,48,0,steady,-1
24,151277,151.277,50,0,steady,-1
25,157702,157.702,43,0,steady,-1
26,167705,167.705,47,0,steady,-1
27,172225,172.225,45,0,steady,-1
28,178332,178.332,46,0,steady,-1
29,187700,187.7,43,0,steady,-1
30,192196,192.196,37,0,steady,-1
31,196665,196.665,44,0,steady,-1
32,207705,207.705,49,0,steady,-1
33,212180,212.18,48,0,steady,-1
34,216677,216.677,48,0,steady,-1
35,227700,227.7,48,0,steady,-1
36,232200,232.2,47,0,steady,-1
37,236687,236.687,37,0,steady,-1
38,241190,241.19,33,0,steady,-1
39,247701,247.701,26,0,steady,-1
40,257705,257.705,23,0,steady,-1
41,262199,262.199,18,0,steady,-1
42,266715,266.715,16,0,steady,-1
43,277701,277.701,10,0,steady,-1
44,282217,282.217,10,0,steady,-1
45,286720,286.72,12,0,steady,-1
46,297704,297.704,14,0,steady,-1
47,302209,302.209,12,0,steady,-1
48,306731,306.731,14,0,steady,-1
49,311240,311.24,16,0,steady,-1
50,317705,317.705,7,0,steady,-1
51,327701,327.701,14,0,steady,-1
52,332234,332.234,10,0,steady,-1
53,336762,336.762,12,0,steady,-1
54,347705,347.705,0,0,steady,-1
55,352222,352.222,0,0,steady,-1
56,356756,356.756,0,0,steady,-1
57,367700,367.7,0,0,steady,-1
58,372238,372.238,0,0,steady,-1
59,376762,376.762,0,0,steady,-1
60,381304,381.304,0,0,steady,-1
61,387701,387.701,0,0,steady,-1
62,397705,397.705,0,0,steady,-1
63,402235,402.235,0,0,steady,-1
64,406788,406.788,0,0,steady,-1
65,417701,417.701,0,0,steady,-1
66,422252,422.252,0,0,steady,-1
67,426789,426.789,0,0,steady,-1
68,431345,431.345,0,0,steady,-1
69,437701,437.701,0,0,steady,-1
70,447705,447.705,0,0,steady,-1
71,452249,452.249,9,0,steady,-1
72,456811,456.811,9,0,steady,-1
73,467701,467.701,7,0,steady,-1
74,472275,472.275,14,0,steady,-1
75,476838,476.838,8,0,steady,-1
76,481417,481.417,13,0,steady,-1
77,487701,487.701,7,0,steady,-1
78,497705,497.705,14,0,steady,-1
79,502274,502.274,11,0,steady,-1
80,506860,506.86,7,0,steady,-1
81,517701,517.701,15,0,steady,-1
82,522290,522.29,13,0,steady,-1
83,526870,526.87,15,0,steady,-1
84,537705,537.705,16,0,steady,-1
85,542288,542.288,21,0,steady,-1
86,546883,546.883,25,0,steady,-1
87,551465,551.465,31,0,steady,-1
88,557705,557.705,26,0,steady,-1
89,567701,567.701,30,0,steady,-1
90,572303,572.303,30,0,steady,-1
91,576892,576.892,24,0,steady,-1
92,587705,587.705,17,0,steady,-1
93,592297,592.297,22,0,steady,-1
94,596905,596.905,16,0,steady,-1
95,607701,607.701,18,0,steady,-1
96,612317,612.317,14,0,steady,-1
97,616915,616.915,17,0,steady,-1
98,621530,621.53,11,0,steady,-1
99,637688,637.688,14,0,steady,-1
