index,t_us,t_ms,adc,led,phase,pulse_index
0,119,0.119,122,0,pre,-1
1,3898,3.898,122,0,pre,-1
2,16394,16.394,117,0,pre,-1
3,20035,20.035,117,0,pre,-1
4,23688,23.688,116,0,pre,-1
5,27337,27.337,119,0,pre,-1
6,36395,36.395,115,0,pre,-1
7,40058,40.058,123,0,pre,-1
8,46395,46.395,115,0,pre,-1
9,56390,56.39,117,0,pre,-1
10,60090,60.09,132,0,pre,-1
11,63774,63.774,113,0,pre,-1
12,76395,76.395,122,0,pre,-1
13,80090,80.09,114,0,pre,-1
14,83795,83.795,126,0,pre,-1
15,96390,96.39,119,0,pre,-1
16,100114,100.114,129,1,pulse,0
17,103937,103.937,701,1,pulse,0
18,107646,107.646,699,1,pulse,0
19,116392,116.392,695,1,pulse,0
20,126382,126.382,699,1,pulse,0
21,130083,130.083,692,1,pulse,0
22,133787,133.787,689,1,pulse,0
23,146391,146.391,691,1,pulse,0
24,150114,150.114,688,1,pulse,0
25,153820,153.82,689,1,pulse,0
26,166394,166.394,687,1,pulse,0
27,170112,170.112,685,1,pulse,0
28,173839,173.839,688,1,pulse,0
29,186390,186.39,688,1,pulse,0
30,190147,190.147,688,1,pulse,0
31,193887,193.887,688,1,pulse,0
32,206394,206.394,689,1,pulse,0
33,210133,210.133,681,1,pulse,0
34,215532,215.532,684,1,pulse,0
35,219151,219.151,685,1,pulse,0
36,226395,226.395,692,1,pulse,0
37,236390,236.39,682,1,pulse,0
38,240029,240.029,681,1,pulse,0
39,243657,243.657,690,1,pulse,0
40,256395,256.395,686,1,pulse,0
41,260037,260.037,683,1,pulse,0
42,263683,263.683,676,1,pulse,0
43,276390,276.39,688,1,pulse,0
44,280063,280.063,673,1,pulse,0
45,283719,283.719,690,1,pulse,0
46,296394,296.394,684,1,pulse,0
47,300066,300.066,687,1,pulse,0
48,303737,303.737,685,1,pulse,0
49,316390,316.39,686,1,pulse,0
50,320076,320.076,668,1,pulse,0
51,323746,323.746,686,1,pulse,0
52,336394,336.394,679,1,pulse,0
53,340086,340.086,683,1,pulse,0
54,343778,343.778,677,1,pulse,0
55,356390,356.39,677,1,pulse,0
56,360096,360.096,688,1,pulse,0
57,363795,363.795,677,1,pulse,0
58,376394,376.394,686,1,pulse,0
59,380103,380.103,678,1,pulse,0
60,383815,383.815,679,1,pulse,0
61,396390,396.39,675,1,pulse,0
62,400117,400.117,688,1,pulse,0
63,403844,403.844,688,1,pulse,0
64,416394,416.394,699,1,pulse,0
65,420124,420.124,683,1,pulse,0
66,423854,423.854,686,1,pulse,0
67,436390,436.39,681,1,pulse,0
68,440138,440.138,681,1,pulse,0
69,443874,443.874,663,1,pulse,0
70,456394,456.394,677,1,pulse,0
71,460145,460.145,685,1,pulse,0
72,463907,463.907,683,1,pulse,0
73,476390,476.39,681,1,pulse,0
74,480171,480.171,673,1,pulse,0
75,483924,483.924,687,1,pulse,0
76,496394,496.394,677,1,pulse,0
77,500169,500.169,683,1,pulse,0
78,503957,503.957,672,1,pulse,0
79,516386,516.386,688,1,pulse,0
80,520211,520.211,678,1,pulse,0
81,524011,524.011,679,1,pulse,0
82,536382,536.382,687,1,pulse,0
83,540192,540.192,674,1,pulse,0
84,544010,544.01,675,1,pulse,0
85,556382,556.382,677,1,pulse,0
86,560218,560.218,688,1,pulse,0
87,564042,564.042,673,1,pulse,0
88,576382,576.382,685,1,pulse,0
89,580212,580.212,681,1,pulse,0
90,584053,584.053,687,1,pulse,0
91,596382,596.382,671,1,pulse,0
92,600238,600.238,682,0,post,0
93,604247,604.247,134,0,post,0
94,608114,608.114,125,0,post,0
95,616391,616.391,130,0,post,0
96,620262,620.262,128,0,post,0
97,636374,636.374,131,0,post,0
98,640251,640.251,131,0,post,0
99,644099,644.099,117,0,post,0
100,647974,647.974,129,0,post,0
101,656387,656.387,116,0,post,0
102,666378,666.378,125,0,post,0
103,670252,670.252,126,0,post,0
104,674142,674.142,124,0,post,0
105,679625,679.625,119,0,post,0
106,686395,686.395,128,0,post,0
107,696387,696.387,112,0,post,0
108,700024,700.024,128,0,post,0
