index,t_us,t_ms,adc,led,phase,pulse_index
0,95,0.095,2905,0,pre,-1
1,5332,5.332,2643,0,pre,-1
2,10536,10.536,2650,0,pre,-1
3,16445,16.445,2646,0,pre,-1
4,26453,26.453,2626,0,pre,-1
5,31669,31.669,2618,0,pre,-1
6,36873,36.873,2666,0,pre,-1
7,42085,42.085,2652,0,pre,-1
8,47290,47.29,2665,0,pre,-1
9,56445,56.445,2615,0,pre,-1
10,61669,61.669,2655,0,pre,-1
11,66869,66.869,2647,0,pre,-1
12,72086,72.086,2618,0,pre,-1
13,77287,77.287,2635,0,pre,-1
14,86453,86.453,2658,0,pre,-1
15,91673,91.673,2669,0,pre,-1
16,96879,96.879,2678,0,pre,-1
17,106445,106.445,4095,1,pulse,0
18,111661,111.661,4095,1,pulse,0
19,116861,116.861,4095,1,pulse,0
20,122069,122.069,4095,1,pulse,0
21,127269,127.269,4095,1,pulse,0
22,136458,136.458,4095,1,pulse,0
23,141675,141.675,4095,1,pulse,0
24,146876,146.876,4095,1,pulse,0
25,156445,156.445,4095,1,pulse,0
26,161666,161.666,4095,1,pulse,0
27,166863,166.863,4095,1,pulse,0
28,176453,176.453,4095,1,pulse,0
29,181669,181.669,4095,1,pulse,0
30,186871,186.871,4095,1,pulse,0
31,192083,192.083,4095,1,pulse,0
32,206440,206.44,4095,1,pulse,0
33,211656,211.656,4095,1,pulse,0
34,216857,216.857,4095,1,pulse,0
35,222065,222.065,4095,1,pulse,0
36,227267,227.267,4095,1,pulse,0
37,232475,232.475,4095,1,pulse,0
38,246457,246.457,4095,1,pulse,0
39,251673,251.673,4095,1,pulse,0
40,256875,256.875,4095,1,pulse,0
41,262083,262.083,4095,1,pulse,0
42,267284,267.284,4095,1,pulse,0
43,272492,272.492,4095,1,pulse,0
44,286457,286.457,4095,1,pulse,0
45,291673,291.673,4095,1,pulse,0
46,296873,296.873,4095,1,pulse,0
47,302085,302.085,4095,1,pulse,0
48,307286,307.286,4095,1,pulse,0
49,312494,312.494,4095,1,pulse,0
50,326457,326.457,4095,1,pulse,0
51,331673,331.673,4095,1,pulse,0
52,336874,336.874,4095,1,pulse,0
53,342082,342.082,4095,1,pulse,0
54,347282,347.282,4095,1,pulse,0
55,352490,352.49,4095,1,pulse,0
56,366457,366.457,4095,1,pulse,0
57,371673,371.673,4095,1,pulse,0
58,376874,376.874,4095,1,pulse,0
59,382082,382.082,4095,1,pulse,0
60,387282,387.282,4095,1,pulse,0
61,392490,392.49,4095,1,pulse,0
62,398164,398.164,4095,1,pulse,0
63,406450,406.45,4095,1,pulse,0
64,416444,416.444,4095,1,pulse,0
