field,value
command,sensor sample 200 1ms
metadata.count,200
metadata.delay_us,1000
baseline_adc,3076.6
fall_time_ms,0.0
peak_adc,3182.0
peak_time_ms,0.021
pulse_count,0
pulse_width_ms,4.6690000000000005
rise_time_ms,0.0
sample_count,200
sample_interval_avg_ms,6.792211055276383
sample_interval_max_ms,16.43600000000015
sample_interval_min_ms,4.468
threshold_adc,3129.3
threshold_crossing_ms,0.021
