index,t_us,t_ms,adc,led,phase,pulse_index
0,22,0.022,0,0,steady,-1
1,4688,4.688,0,0,steady,-1
2,9184,9.184,0,0,steady,-1
3,17709,17.709,0,0,steady,-1
4,22196,22.196,0,0,steady,-1
5,27708,27.708,0,0,steady,-1
6,37713,37.713,0,0,steady,-1
7,42199,42.199,0,0,steady,-1
8,46692,46.692,0,0,steady,-1
9,57708,57.708,0,0,steady,-1
10,63773,63.773,0,0,steady,-1
11,68317,68.317,0,0,steady,-1
12,72807,72.807,0,0,steady,-1
13,87696,87.696,0,0,steady,-1
14,92192,92.192,0,0,steady,-1
15,96678,96.678,0,0,steady,-1
16,101173,101.173,0,0,steady,-1
17,107708,107.708,0,0,steady,-1
18,117696,117.696,0,0,steady,-1
19,122193,122.193,0,0,steady,-1
20,126696,126.696,0,0,steady,-1
21,131205,131.205,0,0,steady,-1
22,137713,137.713,0,0,steady,-1
23,147709,147.709,0,0,steady,-1
24,152220,152.22,0,0,steady,-1
25,156729,156.729,0,0,steady,-1
26,167713,167.713,0,0,steady,-1
27,172225,172.225,0,0,steady,-1
28,176743,176.743,0,0,steady,-1
29,187708,187.708,0,0,steady,-1
30,192230,192.23,0,0,steady,-1
31,196749,196.749,0,0,steady,-1
32,201278,201.278,0,0,steady,-1
33,207709,207.709,0,0,steady,-1
34,217713,217.713,0,0,steady,-1
35,222239,222.239,0,0,steady,-1
36,226770,226.77,0,0,steady,-1
37,237709,237.709,0,0,steady,-1
38,242243,242.243,0,0,steady,-1
39,246776,246.776,0,0,steady,-1
40,251314,251.314,0,0,steady,-1
41,257709,257.709,0,0,steady,-1
42,267717,267.717,0,0,steady,-1
43,272256,272.256,0,0,steady,-1
44,276802,276.802,0,0,steady,-1
45,287709,287.709,0,0,steady,-1
46,292257,292.257,0,0,steady,-1
47,296803,296.803,0,0,steady,-1
48,301355,301.355,0,0,steady,-1
49,307709,307.709,0,0,steady,-1
50,317713,317.713,0,0,steady,-1
51,322267,322.267,0,0,steady,-1
52,326829,326.829,0,0,steady,-1
53,337717,337.717,0,0,steady,-1
54,342278,342.278,0,0,steady,-1
55,346837,346.837,0,0,steady,-1
56,357696,357.696,0,0,steady,-1
57,362262,362.262,0,0,steady,-1
58,366847,366.847,0,0,steady,-1
59,371422,371.422,0,0,steady,-1
60,377713,377.713,0,0,steady,-1
61,387709,387.709,0,0,steady,-1
62,392293,392.293,0,0,steady,-1
63,396875,396.875,0,0,steady,-1
64,407712,407.712,0,0,steady,-1
65,412297,412.297,0,0,steady,-1
66,416888,416.888,0,0,steady,-1
67,421476,421.476,0,0,steady,-1
68,427713,427.713,0,0,steady,-1
69,437709,437.709,0,0,steady,-1
70,442306,442.306,0,0,steady,-1
71,446900,446.9,0,0,steady,-1
72,457713,457.713,0,0,steady,-1
73,462313,462.313,0,0,steady,-1
74,466922,466.922,0,0,steady,-1
75,471523,471.523,0,0,steady,-1
76,477713,477.713,0,0,steady,-1
77,487709,487.709,0,0,steady,-1
78,492320,492.32,0,0,steady,-1
79,496929,496.929,0,0,steady,-1
80,507713,507.713,0,0,steady,-1
81,512324,512.324,0,0,steady,-1
82,516941,516.941,0,0,steady,-1
83,521559,521.559,0,0,steady,-1
84,537696,537.696,0,0,steady,-1
85,542190,542.19,0,0,steady,-1
86,546676,546.676,0,0,steady,-1
87,551161,551.161,0,0,steady,-1
88,557712,557.712,0,0,steady,-1
89,567708,567.708,0,0,steady,-1
90,572205,572.205,0,0,steady,-1
91,576700,576.7,0,0,steady,-1
92,587712,587.712,0,0,steady,-1
93,592211,592.211,0,0,steady,-1
94,596720,596.72,0,0,steady,-1
95,601223,601.223,0,0,steady,-1
96,607713,607.713,0,0,steady,-1
97,617709,617.709,0,0,steady,-1
98,622221,622.221,0,0,steady,-1
99,626731,626.731,0,0,steady,-1
100,637712,637.712,0,0,steady,-1
101,642227,642.227,0,0,steady,-1
102,646747,646.747,0,0,steady,-1
103,651265,651.265,0,0,steady,-1
104,657713,657.713,0,0,steady,-1
105,667709,667.709,0,0,steady,-1
106,672241,672.241,0,0,steady,-1
107,676766,676.766,0,0,steady,-1
108,687713,687.713,0,0,steady,-1
109,692241,692.241,0,0,steady,-1
110,696776,696.776,0,0,steady,-1
111,707709,707.709,0,0,steady,-1
112,712246,712.246,0,0,steady,-1
113,716781,716.781,0,0,steady,-1
114,721322,721.322,0,0,steady,-1
115,727709,727.709,0,0,steady,-1
116,737713,737.713,0,0,steady,-1
117,742259,742.259,0,0,steady,-1
118,746806,746.806,0,0,steady,-1
119,757709,757.709,0,0,steady,-1
120,762259,762.259,0,0,steady,-1
121,766807,766.807,0,0,steady,-1
122,777713,777.713,0,0,steady,-1
123,782266,782.266,0,0,steady,-1
124,786825,786.825,0,0,steady,-1
125,791381,791.381,0,0,steady,-1
126,797713,797.713,0,0,steady,-1
127,807710,807.71,0,0,steady,-1
128,812278,812.278,0,0,steady,-1
129,816848,816.848,0,0,steady,-1
130,827714,827.714,0,0,steady,-1
131,832295,832.295,0,0,steady,-1
132,836876,836.876,0,0,steady,-1
133,847709,847.709,0,0,steady,-1
134,852292,852.292,0,0,steady,-1
135,856874,856.874,0,0,steady,-1
136,867700,867.7,0,0,steady,-1
137,872289,872.289,0,0,steady,-1
138,876884,876.884,0,0,steady,-1
139,881471,881.471,0,0,steady,-1
140,887717,887.717,0,0,steady,-1
141,897713,897.713,0,0,steady,-1
142,902310,902.31,0,0,steady,-1
143,906905,906.905,0,0,steady,-1
144,917717,917.717,0,0,steady,-1
145,922314,922.314,0,0,steady,-1
146,926919,926.919,0,0,steady,-1
147,937712,937.712,0,0,steady,-1
148,942318,942.318,0,0,steady,-1
149,946927,946.927,0,0,steady,-1
150,951536,951.536,0,0,steady,-1
151,957713,957.713,0,0,steady,-1
152,967717,967.717,0,0,steady,-1
153,972328,972.328,0,0,steady,-1
154,976944,976.944,0,0,steady,-1
155,987713,987.713,0,0,steady,-1
156,992333,992.333,0,0,steady,-1
157,998552,998.552,0,0,steady,-1
158,1003067,1003.067,0,0,steady,-1
159,1017713,1017.713,0,0,steady,-1
160,1022215,1022.215,0,0,steady,-1
161,1026702,1026.702,0,0,steady,-1
