index,t_us,t_ms,adc,led,phase,pulse_index
0,118,0.118,2955,0,pre,-1
1,3874,3.874,2923,0,pre,-1
2,16387,16.387,2859,0,pre,-1
3,20027,20.027,2914,0,pre,-1
4,23687,23.687,2913,0,pre,-1
5,27343,27.343,2982,0,pre,-1
6,36388,36.388,2839,0,pre,-1
7,40062,40.062,2932,0,pre,-1
8,46388,46.388,2950,0,pre,-1
9,56384,56.384,2897,0,pre,-1
10,60083,60.083,2907,0,pre,-1
11,66383,66.383,2896,0,pre,-1
12,76387,76.387,2898,0,pre,-1
13,80080,80.08,2967,1,pulse,0
14,83911,83.911,4095,1,pulse,0
15,96388,96.388,4095,1,pulse,0
16,100083,100.083,4095,1,pulse,0
17,103759,103.759,4095,1,pulse,0
18,116387,116.387,4095,1,pulse,0
19,120077,120.077,4095,1,pulse,0
20,123778,123.778,4095,1,pulse,0
21,136383,136.383,4095,1,pulse,0
22,140098,140.098,4095,1,pulse,0
23,143793,143.793,4095,1,pulse,0
24,156387,156.387,4095,1,pulse,0
25,160096,160.096,4095,1,pulse,0
26,163821,163.821,4095,1,pulse,0
27,176383,176.383,4095,1,pulse,0
28,180118,180.118,4095,1,pulse,0
29,183832,183.832,4095,1,pulse,0
30,196387,196.387,4095,1,pulse,0
31,200123,200.123,4095,1,pulse,0
32,205480,205.48,4095,1,pulse,0
33,209099,209.099,4095,1,pulse,0
34,216388,216.388,4095,1,pulse,0
35,226383,226.383,4095,1,pulse,0
36,230026,230.026,4095,1,pulse,0
37,233650,233.65,4095,1,pulse,0
38,246389,246.389,4095,1,pulse,0
39,250024,250.024,4095,1,pulse,0
40,253672,253.672,4095,1,pulse,0
41,266384,266.384,4095,1,pulse,0
42,270053,270.053,4095,1,pulse,0
43,273699,273.699,4095,1,pulse,0
44,286387,286.387,4095,0,post,0
45,290222,290.222,3149,0,post,0
46,293904,293.904,3011,0,post,0
47,306383,306.383,2883,0,post,0
48,310071,310.071,2929,0,post,0
49,313734,313.734,2944,0,post,0
50,326387,326.387,2928,0,post,0
51,330061,330.061,2959,0,post,0
52,333759,333.759,2927,0,post,0
53,346379,346.379,2941,0,post,0
54,350088,350.088,2907,0,post,0
55,353772,353.772,2907,0,post,0
56,366387,366.387,2882,0,post,0
57,370082,370.082,2896,0,post,0
58,373792,373.792,2921,0,post,0
59,386379,386.379,2864,0,post,0
60,390108,390.108,2931,0,post,0
61,393809,393.809,2959,0,post,0
62,406387,406.387,2916,0,post,0
