index,t_us,t_ms,adc,led,phase,pulse_index
0,21,0.021,4095,0,steady,-1
1,4689,4.689,4095,0,steady,-1
2,17714,17.714,4095,0,steady,-1
3,22186,22.186,4095,0,steady,-1
4,26688,26.688,4095,0,steady,-1
5,31168,31.168,4095,0,steady,-1
6,37715,37.715,4095,0,steady,-1
7,47711,47.711,4095,0,steady,-1
8,52220,52.22,4095,0,steady,-1
9,56706,56.706,4095,0,steady,-1
10,67719,67.719,4095,0,steady,-1
11,72209,72.209,4095,0,steady,-1
12,76726,76.726,4095,0,steady,-1
13,87710,87.71,4095,0,steady,-1
14,92229,92.229,4095,0,steady,-1
15,96726,96.726,4095,0,steady,-1
16,101248,101.248,4095,0,steady,-1
17,107711,107.711,4095,0,steady,-1
18,117716,117.716,4095,0,steady,-1
19,122220,122.22,4095,0,steady,-1
20,127714,127.714,4095,0,steady,-1
21,137715,137.715,4095,0,steady,-1
22,142248,142.248,4095,0,steady,-1
23,147698,147.698,4095,0,steady,-1
24,157715,157.715,4095,0,steady,-1
25,162228,162.228,4095,0,steady,-1
26,166768,166.768,4095,0,steady,-1
27,177711,177.711,4095,0,steady,-1
28,182253,182.253,4095,0,steady,-1
29,186774,186.774,4095,0,steady,-1
30,192881,192.881,4095,0,steady,-1
31,207712,207.712,4095,0,steady,-1
32,212213,212.213,4095,0,steady,-1
33,216682,216.682,4095,0,steady,-1
34,221178,221.178,4095,0,steady,-1
35,227711,227.711,4095,0,steady,-1
36,237715,237.715,4095,0,steady,-1
37,242199,242.199,4095,0,steady,-1
38,247714,247.714,4095,0,steady,-1
39,257711,257.711,4095,0,steady,-1
40,262216,262.216,4095,0,steady,-1
41,266711,266.711,4095,0,steady,-1
42,277720,277.72,4095,0,steady,-1
43,282216,282.216,4095,0,steady,-1
44,286730,286.73,4095,0,steady,-1
45,297711,297.711,4095,0,steady,-1
46,302228,302.228,4095,0,steady,-1
47,306732,306.732,4095,0,steady,-1
48,317715,317.715,4095,0,steady,-1
49,322221,322.221,4095,0,steady,-1
50,326745,326.745,4095,0,steady,-1
51,337711,337.711,4095,0,steady,-1
52,342241,342.241,4095,0,steady,-1
53,346766,346.766,4095,0,steady,-1
54,357714,357.714,4095,0,steady,-1
55,362230,362.23,4095,0,steady,-1
