timestamp_s,frame_index,mean,max,p99,threshold,detected
0.03321153599972604,0,17.561783854166666,26.0,18.0,84.3,0
0.06522790199960582,1,17.56115234375,25.0,18.0,84.3,0
0.09717800899670692,2,17.559397786458334,25.0,18.0,84.3,0
0.13319855699955951,3,17.56711263020833,23.0,18.0,84.3,0
0.16523290099576116,4,17.567555338541666,26.0,18.0,84.3,0
0.19717450300231576,5,17.574150390625,25.0,18.0,84.3,0
0.23319143599655945,6,17.565830078125,25.0,18.0,84.3,0
0.26518814000155544,7,17.558356119791668,26.0,18.0,84.3,0
0.30120184699626407,8,17.573170572916666,25.0,18.0,84.3,0
0.33330582099733874,9,17.562708333333333,23.0,18.0,84.3,0
0.3651310970017221,10,17.562652994791666,22.0,18.0,84.3,0
0.40119230299751507,11,17.567229817708334,24.0,18.0,84.3,0
0.4331905380022363,12,17.574189453125,27.0,18.0,84.3,0
0.4652166890009539,13,17.570071614583334,30.0,18.0,84.3,0
0.5012709099974018,14,17.565091145833332,24.0,18.0,84.3,0
0.5343476449997979,15,17.566204427083335,25.0,18.0,84.3,0
0.5653790239957743,16,17.568199869791666,25.0,18.0,84.3,0
0.6023416769967298,17,17.569231770833333,20.0,18.0,84.3,0
0.6332123679967481,18,17.572268880208334,25.0,18.0,84.3,0
0.6692312669983949,19,17.563860677083333,24.0,18.0,84.3,0
0.7012755350006046,20,17.562493489583332,23.0,18.0,84.3,0
0.7331931799999438,21,17.569853515625,23.0,18.0,84.3,0
0.7692524939993746,22,17.560654296875,21.0,18.0,84.3,0
0.8012600639995071,23,17.564892578125,24.0,18.0,84.3,0
0.8332306629963568,24,17.565846354166666,23.0,18.0,84.3,0
0.8692303200004972,25,17.566018880208333,25.0,18.0,84.3,0
0.901257423000061,26,17.570107421875,23.0,18.0,84.3,0
0.9372542679993785,27,17.56789713541667,24.0,18.0,84.3,0
0.9692773749993648,28,17.568896484375,23.0,18.0,84.3,0
1.0012183450016892,29,17.56658854166667,25.0,18.0,84.3,0
1.0372586189987487,30,17.574759114583333,24.0,18.0,84.3,0
1.0692885129974457,31,17.567171223958333,23.0,18.0,84.3,0
1.1012308950012084,32,17.563889973958332,24.0,18.0,84.3,0
1.1372711529984372,33,17.573564453125,23.0,18.0,84.3,0
1.1693548050025129,34,17.562177734375,23.0,18.0,84.3,0
1.2012310130012338,35,17.565927734375,23.0,18.0,84.3,0
