index,t_us,t_ms,adc,led,phase,pulse_index
0,106,0.106,742,0,pre,-1
1,3985,3.985,630,0,pre,-1
2,18279,18.279,679,0,pre,-1
3,21944,21.944,629,0,pre,-1
4,25595,25.595,594,0,pre,-1
5,29265,29.265,615,0,pre,-1
6,35694,35.694,639,0,pre,-1
7,48276,48.276,1510,1,pulse,0
8,52057,52.057,4095,1,pulse,0
9,55695,55.695,4095,1,pulse,0
10,68279,68.279,4095,1,pulse,0
11,71939,71.939,4095,1,pulse,0
12,75583,75.583,4095,1,pulse,0
13,88275,88.275,4095,0,gap,0
14,92145,92.145,3045,0,gap,0
15,95872,95.872,2939,0,gap,0
16,99600,99.6,2871,0,gap,0
17,108281,108.281,2769,0,gap,0
18,112012,112.012,2745,0,gap,0
19,118281,118.281,2717,0,gap,0
20,128285,128.285,2683,0,gap,0
21,132038,132.038,2646,0,gap,0
22,138283,138.283,2633,0,gap,0
23,148279,148.279,2601,0,gap,0
24,152035,152.035,2587,0,gap,0
25,155790,155.79,2555,0,gap,0
26,168288,168.288,2527,0,gap,0
27,172062,172.062,2510,0,gap,0
28,175824,175.824,2499,0,gap,0
29,188279,188.279,2478,0,gap,0
30,192056,192.056,2435,0,gap,0
31,195835,195.835,2434,0,gap,0
32,199618,199.618,2411,0,gap,0
33,208281,208.281,2396,0,gap,0
34,212067,212.067,2367,0,gap,0
35,218281,218.281,2354,0,gap,0
36,228285,228.285,2330,0,gap,0
37,232093,232.093,2309,0,gap,0
38,238284,238.284,2303,0,gap,0
39,248280,248.28,2269,0,gap,0
40,252090,252.09,2246,0,gap,0
41,255904,255.904,2226,0,gap,0
42,268289,268.289,2210,0,gap,0
43,272113,272.113,2179,0,gap,0
44,275925,275.925,2162,0,gap,0
45,288279,288.279,2149,0,gap,0
46,292111,292.111,2118,0,gap,0
47,295946,295.946,2115,0,gap,0
48,299785,299.785,2097,0,gap,0
49,308281,308.281,2064,0,gap,0
50,312129,312.129,2054,0,gap,0
51,318281,318.281,2029,0,gap,0
52,328285,328.285,2010,0,gap,0
53,332171,332.171,1991,0,gap,0
54,338284,338.284,1954,0,gap,0
55,348280,348.28,1952,0,gap,0
56,352164,352.164,1933,0,gap,0
57,356048,356.048,1917,0,gap,0
58,368288,368.288,1893,0,gap,0
59,372187,372.187,1866,0,gap,0
60,376072,376.072,1845,0,gap,0
61,388279,388.279,1831,0,gap,0
62,392204,392.204,1807,0,gap,0
63,396142,396.142,1796,0,gap,0
64,400082,400.082,1785,0,gap,0
65,408280,408.28,1748,0,gap,0
66,412224,412.224,1744,0,gap,0
67,418281,418.281,1725,0,gap,0
68,425028,425.028,1712,0,gap,0
69,438281,438.281,1683,0,gap,0
70,441967,441.967,1664,0,gap,0
71,445661,445.661,1657,0,gap,0
72,458267,458.267,1631,0,gap,0
73,461982,461.982,1618,0,gap,0
74,465689,465.689,1607,0,gap,0
75,478267,478.267,1587,0,gap,0
76,481980,481.98,1566,0,gap,0
77,485702,485.702,1552,0,gap,0
78,489426,489.426,1532,0,gap,0
79,498281,498.281,1521,0,gap,0
80,502021,502.021,1505,0,gap,0
81,508281,508.281,1470,0,gap,0
82,518285,518.285,1477,0,gap,0
83,522036,522.036,1455,0,gap,0
84,528284,528.284,1441,0,gap,0
85,538280,538.28,1424,0,gap,0
86,542033,542.033,1393,0,gap,0
87,545794,545.794,1387,0,gap,0
88,558285,558.285,1376,0,gap,0
89,562057,562.057,1344,0,gap,0
90,565821,565.821,1344,0,gap,0
91,578279,578.279,1328,0,gap,0
92,582058,582.058,1323,0,gap,0
93,585835,585.835,1309,0,gap,0
94,589613,589.613,1282,0,gap,0
95,598281,598.281,1277,0,gap,0
96,602076,602.076,1264,0,gap,0
97,608281,608.281,1251,0,gap,0
98,618285,618.285,1232,0,gap,0
99,622092,622.092,1214,0,gap,0
100,628284,628.284,1194,0,gap,0
101,638280,638.28,1206,0,gap,0
102,642093,642.093,1167,0,gap,0
103,645909,645.909,1146,0,gap,0
104,658285,658.285,1157,0,gap,0
105,662112,662.112,1131,0,gap,0
106,665931,665.931,1126,0,gap,0
107,678280,678.28,1104,0,gap,0
108,682110,682.11,1096,0,gap,0
109,685948,685.948,1089,0,gap,0
110,698267,698.267,1079,0,gap,0
111,702120,702.12,1067,0,gap,0
112,705972,705.972,1040,0,gap,0
113,709832,709.832,1023,0,gap,0
114,718285,718.285,1023,0,gap,0
115,728279,728.279,1010,0,gap,0
116,732160,732.16,1008,0,gap,0
117,736044,736.044,986,0,gap,0
118,748284,748.284,993,0,gap,0
119,752182,752.182,973,0,gap,0
120,756067,756.067,950,0,gap,0
121,759970,759.97,924,0,gap,0
122,768289,768.289,954,0,gap,0
123,778267,778.267,932,0,gap,0
124,782174,782.174,912,0,gap,0
125,786113,786.113,912,0,gap,0
126,798284,798.284,897,0,gap,0
127,802238,802.238,878,0,gap,0
128,806183,806.183,871,0,gap,0
129,810141,810.141,846,0,gap,0
130,818284,818.284,867,0,gap,0
131,825014,825.014,845,0,gap,0
132,828701,828.701,818,0,gap,0
133,838281,838.281,846,0,gap,0
134,841973,841.973,798,0,gap,0
135,848280,848.28,827,0,gap,0
136,858284,858.284,801,0,gap,0
137,862012,862.012,775,0,gap,0
138,865724,865.724,779,0,gap,0
139,878281,878.281,769,0,gap,0
140,882001,882.001,769,0,gap,0
141,885740,885.74,769,0,gap,0
142,898284,898.284,761,0,gap,0
143,902042,902.042,733,0,gap,0
144,905781,905.781,734,0,gap,0
145,909541,909.541,710,0,gap,0
146,918285,918.285,755,0,gap,0
147,922053,922.053,693,0,gap,0
148,928285,928.285,686,0,gap,0
149,938281,938.281,733,0,gap,0
150,942040,942.04,663,0,gap,0
151,948280,948.28,692,0,gap,0
152,958284,958.284,703,0,gap,0
153,962077,962.077,655,0,gap,0
154,965849,965.849,664,0,gap,0
155,978281,978.281,656,0,gap,0
156,982060,982.06,658,0,gap,0
157,985854,985.854,643,0,gap,0
158,998283,998.283,661,0,gap,0
159,1002093,1002.093,630,0,gap,0
160,1005891,1005.891,601,0,gap,0
161,1018267,1018.267,654,0,gap,0
162,1022076,1022.076,593,0,gap,0
163,1025888,1025.888,572,0,gap,0
164,1038267,1038.267,641,0,gap,0
165,1042098,1042.098,563,0,gap,0
166,1045908,1045.908,560,0,gap,0
167,1058267,1058.267,590,0,gap,0
168,1062096,1062.096,551,0,gap,0
169,1065935,1065.935,575,0,gap,0
170,1078271,1078.271,585,0,gap,0
171,1082127,1082.127,546,0,gap,0
172,1085959,1085.959,541,0,gap,0
173,1098267,1098.267,586,0,gap,0
174,1102109,1102.109,533,0,gap,0
175,1105975,1105.975,511,0,gap,0
176,1109839,1109.839,495,0,gap,0
177,1118281,1118.281,562,0,gap,0
178,1128283,1128.283,541,0,gap,0
179,1132182,1132.182,507,0,gap,0
180,1136059,1136.059,508,0,gap,0
181,1148280,1148.28,545,0,gap,0
182,1152168,1152.168,481,0,gap,0
183,1156075,1156.075,473,0,gap,0
184,1168283,1168.283,542,0,gap,0
185,1172205,1172.205,468,0,gap,0
186,1176103,1176.103,449,0,gap,0
187,1180049,1180.049,458,0,gap,0
188,1188285,1188.285,499,0,gap,0
189,1198279,1198.279,486,0,gap,0
190,1202227,1202.227,461,0,gap,0
191,1206190,1206.19,451,0,gap,0
192,1218284,1218.284,511,0,gap,0
193,1225016,1225.016,459,0,gap,0
194,1228732,1228.732,422,0,gap,0
195,1238279,1238.279,487,0,gap,0
196,1241973,1241.973,411,0,gap,0
197,1245683,1245.683,402,0,gap,0
198,1258285,1258.285,473,0,gap,0
199,1262015,1262.015,396,0,gap,0
200,1265721,1265.721,409,0,gap,0
201,1278280,1278.28,435,0,gap,0
202,1282001,1282.001,395,0,gap,0
203,1285732,1285.732,400,0,gap,0
204,1298283,1298.283,439,0,gap,0
205,1302035,1302.035,384,0,gap,0
206,1305767,1305.767,376,0,gap,0
207,1318279,1318.279,453,0,gap,0
208,1322034,1322.034,368,0,gap,0
209,1325789,1325.789,343,0,gap,0
210,1338283,1338.283,443,0,gap,0
211,1342052,1342.052,337,0,gap,0
212,1345805,1345.805,354,0,gap,0
213,1358279,1358.279,419,0,gap,0
214,1362051,1362.051,336,0,gap,0
215,1365830,1365.83,370,0,gap,0
216,1378271,1378.271,391,0,gap,0
217,1382065,1382.065,346,0,gap,0
218,1385843,1385.843,363,0,gap,0
219,1398271,1398.271,399,0,gap,0
220,1402063,1402.063,336,0,gap,0
221,1405862,1405.862,334,0,gap,0
222,1418271,1418.271,421,0,gap,0
223,1422086,1422.086,325,0,gap,0
224,1425889,1425.889,298,0,gap,0
225,1438271,1438.271,389,0,gap,0
226,1442084,1442.084,286,0,gap,0
227,1445904,1445.904,313,0,gap,0
228,1458267,1458.267,368,0,gap,0
229,1462103,1462.103,281,0,gap,0
230,1465921,1465.921,304,0,gap,0
231,1478267,1478.267,351,0,gap,0
232,1482101,1482.101,303,0,gap,0
233,1485943,1485.943,289,0,gap,0
234,1498271,1498.271,362,0,gap,0
235,1502127,1502.127,297,0,gap,0
236,1505967,1505.967,282,0,gap,0
237,1509836,1509.836,255,0,gap,0
238,1518285,1518.285,357,0,gap,0
239,1528279,1528.279,301,0,gap,0
240,1532164,1532.164,275,0,gap,0
241,1536048,1536.048,272,0,gap,0
242,1548284,1548.284,340,0,gap,0
243,1552183,1552.183,278,0,gap,0
244,1556068,1556.068,256,0,gap,0
245,1568279,1568.279,347,0,gap,0
246,1572179,1572.179,255,0,gap,0
247,1576087,1576.087,240,0,gap,0
248,1579992,1579.992,240,0,gap,0
249,1588281,1588.281,320,0,gap,0
250,1598287,1598.287,309,0,gap,0
251,1602245,1602.245,251,0,gap,0
252,1606183,1606.183,246,0,gap,0
253,1618280,1618.28,324,0,gap,0
254,1622232,1622.232,252,0,gap,0
255,1626197,1626.197,208,0,gap,0
256,1632966,1632.966,301,0,gap,0
257,1636675,1636.675,242,0,gap,0
258,1648285,1648.285,294,0,gap,0
259,1651997,1651.997,237,0,gap,0
260,1655693,1655.693,215,0,gap,0
261,1668281,1668.281,320,0,gap,0
262,1671993,1671.993,217,0,gap,0
263,1675717,1675.717,192,0,gap,0
