pulse_index,op598_anchor_ms,op598_start_ms,op598_end_ms,op598_peak_adc,op598_threshold_adc,anchor_perf_counter_s,nearest_frame_index,nearest_frame_dt_ms,matched_frame_index,matched_frame_dt_ms,window_frame_count,detected_frame_count,detected_in_window,matched_frame_detected,matched_frame_max,matched_frame_p99,matched_frame_threshold
0,48.437,42.099,78.415,4095,2506.586732924997,177902.59155204298,84,9.180935012409464,85,41.241676022764295,6,2,True,True,254.0,16.0,39.291139240506325
1,1902.282,1898.431,1925.807,4095,2506.586732924997,177904.445397043,139,-4.682373983087018,141,63.28858999768272,6,1,True,True,254.0,16.0,39.291139240506325
2,3875.938,3872.142,3908.428,4095,2506.586732924997,177906.419053043,198,-2.147035993402824,200,61.71361400629394,6,1,True,True,254.0,16.0,39.291139240506325
3,5986.029,5982.187,6018.42,4095,2506.586732924997,177908.529144043,261,-4.4231999781914055,263,59.58616902353242,6,1,True,True,254.0,16.0,39.291139240506325
4,8042.273,8038.424,8065.839,4095,2506.586732924997,177910.585388043,323,15.314481017412618,324,47.32675600098446,6,2,True,True,254.0,16.0,39.291139240506325
5,10146.068,10142.2,10178.42,4095,2506.586732924997,177912.689183043,385,-16.490880982019007,387,51.436084002489224,6,1,True,True,254.0,16.0,39.291139240506325
6,12282.344,12278.423,12306.022,4095,2506.586732924997,177914.825459043,449,-8.608876989455894,451,59.32388099608943,6,1,True,True,254.0,16.0,39.291139240506325
7,14228.429,14218.431,14252.137,4095,2506.586732924997,177916.771544043,507,-14.784838014747947,509,53.22107599931769,6,1,True,True,254.0,16.0,39.291139240506325
8,16412.344,16408.423,16436.019,4095,2506.586732924997,177918.955459043,573,13.296250981511548,574,45.3561749891378,6,2,True,True,254.0,16.0,39.291139240506325
9,18256.491,18252.416,18288.428,4095,2506.586732924997,177920.799606043,628,9.17169198510237,629,41.150712000671774,6,2,True,True,254.0,16.0,39.291139240506325
10,20092.347,20088.424,20115.966,4095,2506.586732924997,177922.635462043,683,13.347989995963871,684,49.38595800194889,6,1,True,True,254.0,16.0,39.291139240506325
11,22112.307,22108.425,22138.429,4095,2506.586732924997,177924.655422043,743,1.5491050144191831,745,69.44327900419012,6,1,True,True,254.0,16.0,39.291139240506325
12,24048.432,24036.418,24072.38,4095,2506.586732924997,177926.591547043,801,9.358809009427205,802,41.43041500356048,6,1,True,True,254.0,16.0,39.291139240506325
13,26212.587,26208.435,26236.426,4095,2506.586732924997,177928.75570204298,865,-14.821979973930866,867,53.1553540204186,6,1,True,True,254.0,16.0,39.291139240506325
14,28122.491,28118.431,28146.267,4095,2506.586732924997,177930.66560604298,922,-16.742319974582642,924,51.4115700207185,6,1,True,True,254.0,16.0,39.291139240506325
15,29952.595,29948.427,29983.269,4095,2506.586732924997,177932.495710043,977,-2.813208004226908,979,61.1640969873406,6,1,True,True,254.0,16.0,39.291139240506325
16,32132.41,32128.432,32158.424,4095,2506.586732924997,177934.67552504299,1042,-6.525051983771846,1044,57.449814019491896,6,1,True,True,254.0,16.0,39.291139240506325
17,34018.436,34006.524,34042.425,4095,2506.586732924997,177936.561551043,1099,15.536027000052854,1100,47.43789997883141,6,1,True,True,254.0,16.0,39.291139240506325
18,36156.712,36152.526,36188.424,4095,2506.586732924997,177938.699827043,1162,-14.859639981295913,1164,53.10941601055674,6,1,True,True,254.0,16.0,39.291139240506325
19,38278.436,38266.675,38302.228,4095,2506.586732924997,177940.821551043,1226,3.2948450243566185,1227,39.33371001039632,6,2,True,True,254.0,16.0,39.291139240506325
20,40252.617,40248.431,40276.488,4095,2506.586732924997,177942.79573204299,1285,5.150011013029143,1286,37.30026900302619,6,2,True,True,254.0,12.0,39.291139240506325
21,42226.563,42222.456,42258.428,4095,2506.586732924997,177944.769678043,1344,7.2765730146784335,1345,39.219519996549934,6,2,True,True,254.0,14.0,39.291139240506325
22,44102.678,44098.431,44126.607,4095,2506.586732924997,177946.645793043,1400,3.1504470098298043,1401,39.12118900916539,6,2,True,True,254.0,10.0,39.291139240506325
23,46162.678,46158.431,46186.609,4095,2506.586732924997,177948.705793043,1461,-12.812343979021534,1463,55.16244302270934,6,1,True,True,254.0,16.0,39.291139240506325
24,47992.492,47988.425,48018.427,4095,2506.586732924997,177950.53560704298,1516,-2.658915997017175,1518,65.45685400487855,6,1,True,True,254.0,16.0,39.291139240506325
25,49886.815,49882.576,49918.42,4095,2506.586732924997,177952.429930043,1573,11.138142988784239,1574,47.10430500563234,6,2,True,True,254.0,16.0,39.291139240506325
26,51952.683,51948.431,51976.608,4095,2506.586732924997,177954.495798043,1634,-10.691093018976972,1636,53.17932498292066,6,1,True,True,254.0,16.0,39.291139240506325
27,53958.436,53946.606,53982.472,4095,2506.586732924997,177956.50155104298,1694,-8.485478989314288,1696,59.62271001772024,6,1,True,True,254.0,16.0,39.291139240506325
28,55812.732,55808.419,55835.331,4095,2506.586732924997,177958.35584704299,1750,9.140988026047125,1751,45.215887017548084,6,1,True,True,254.0,16.0,39.291139240506325
29,57782.703,57778.431,57806.648,4095,2506.586732924997,177960.325818043,1809,15.406321006594226,1810,51.230815006420016,6,1,True,True,254.0,16.0,39.291139240506325
