pulse_index,start_ms,end_ms,duration_ms,anchor_ms,peak_ms,peak_adc,mean_adc,baseline_adc,threshold_adc,sample_count,op598_detected
0,42.099,78.415,36.31600000000001,48.437,48.437,4095,1007.7785467128027,918.1734658499943,2506.586732924997,289,True
1,1898.431,1925.807,27.375999999999976,1902.282,1902.282,4095,973.2691029900333,918.1734658499943,2506.586732924997,301,True
2,3872.142,3908.428,36.28600000000006,3875.938,3875.938,4095,912.359133126935,918.1734658499943,2506.586732924997,323,True
3,5982.187,6018.42,36.233000000000175,5986.029,5986.029,4095,948.9029126213592,918.1734658499943,2506.586732924997,309,True
4,8038.424,8065.839,27.414999999999964,8042.273,8042.273,4095,939.6277602523659,918.1734658499943,2506.586732924997,317,True
5,10142.2,10178.42,36.219999999999345,10146.068,10146.068,4095,922.2336448598131,918.1734658499943,2506.586732924997,321,True
6,12278.423,12306.022,27.59900000000016,12282.344,12282.344,4095,990.3651877133105,918.1734658499943,2506.586732924997,293,True
7,14218.431,14252.137,33.70600000000013,14228.429,14228.429,4095,892.4924012158054,918.1734658499943,2506.586732924997,329,True
8,16408.423,16436.019,27.596000000001368,16412.344,16412.344,4095,1036.5791366906474,918.1734658499943,2506.586732924997,278,True
9,18252.416,18288.428,36.01199999999881,18256.491,18256.491,4095,1029.963768115942,918.1734658499943,2506.586732924997,276,True
10,20088.424,20115.966,27.54200000000128,20092.347,20092.347,4095,959.9046052631579,918.1734658499943,2506.586732924997,304,True
11,22108.425,22138.429,30.004000000000815,22112.307,22112.307,4095,992.9759450171821,918.1734658499943,2506.586732924997,291,True
12,24036.418,24072.38,35.961999999999534,24048.432,24048.432,4095,900.2730061349694,918.1734658499943,2506.586732924997,326,True
13,26208.435,26236.426,27.990999999998166,26212.587,26212.587,4095,988.3715277777778,918.1734658499943,2506.586732924997,288,True
14,28118.431,28146.267,27.83599999999933,28122.491,28122.491,4095,1041.8763636363637,918.1734658499943,2506.586732924997,275,True
15,29948.427,29983.269,34.84200000000055,29952.595,29952.595,4095,919.0364741641338,918.1734658499943,2506.586732924997,329,True
16,32128.432,32158.424,29.99199999999837,32132.41,32132.41,4095,1022.1024734982332,918.1734658499943,2506.586732924997,283,True
17,34006.524,34042.425,35.9010000000053,34018.436,34018.436,4095,902.1795665634675,918.1734658499943,2506.586732924997,323,True
