pulse_index,start_ms,end_ms,duration_ms,anchor_ms,peak_ms,peak_adc,mean_adc,baseline_adc,threshold_adc,sample_count,op598_detected
40,80272.632,80308.41,35.778000000005704,80276.921,80276.921,4095,937.6970684039088,904.2820512820513,2499.6410256410254,307,True
41,82328.414,82358.418,30.004000000000815,82332.715,82332.715,4095,970.744827586207,904.2820512820513,2499.6410256410254,290,True
42,84272.783,84306.5,33.71700000000419,84277.251,84277.251,4095,901.8333333333334,904.2820512820513,2499.6410256410254,324,True
43,86448.414,86478.418,30.004000000000815,86452.667,86452.667,4095,904.5981012658228,904.2820512820513,2499.6410256410254,316,True
44,88568.414,88598.418,30.004000000000815,88572.687,88572.687,4095,1009.6236559139785,904.2820512820513,2499.6410256410254,279,True
45,90437.075,90472.692,35.61699999999837,90448.424,90448.424,4095,1025.8111111111111,904.2820512820513,2499.6410256410254,270,True
46,92252.829,92288.41,35.58100000000559,92257.314,92257.314,4095,904.815873015873,904.2820512820513,2499.6410256410254,315,True
47,94364.441,94402.523,38.08199999999488,94378.43,94378.43,4095,905.4006309148265,904.2820512820513,2499.6410256410254,317,True
48,96498.421,96526.671,28.25,96502.692,96502.692,4095,1030.6895306859205,904.2820512820513,2499.6410256410254,277,True
49,98358.405,98386.972,28.56699999999546,98362.828,98362.828,4095,943.4360655737705,904.2820512820513,2499.6410256410254,305,True
50,100407.03,100442.674,35.64400000000023,100418.423,100418.423,4095,936.8388157894736,904.2820512820513,2499.6410256410254,304,True
51,102488.422,102518.401,29.978999999992084,102492.801,102492.801,4095,1030.5677655677655,904.2820512820513,2499.6410256410254,273,True
52,104357.211,104392.766,35.55500000000757,104368.431,104368.431,4095,998.2740213523132,904.2820512820513,2499.6410256410254,281,True
53,106288.421,106316.802,28.380999999993946,106292.751,106292.751,4095,1006.9035714285715,904.2820512820513,2499.6410256410254,280,True
54,108197.229,108232.781,35.55199999999604,108208.424,108208.424,4095,923.7252396166134,904.2820512820513,2499.6410256410254,313,True
55,110342.851,110378.419,35.5679999999993,110347.372,110347.372,4095,909.5047923322684,904.2820512820513,2499.6410256410254,313,True
56,112477.3,112512.811,35.5109999999986,112488.423,112488.423,4095,950.6217105263158,904.2820512820513,2499.6410256410254,304,True
57,114562.822,114598.411,35.588999999992666,114567.31,114567.31,4095,943.51677852349,904.2820512820513,2499.6410256410254,298,True
58,116607.118,116642.732,35.6140000000014,116618.423,116618.423,4095,992.2021276595744,904.2820512820513,2499.6410256410254,282,True
59,118548.423,118572.866,24.4429999999993,118553.018,118553.018,4095,2821.608695652174,904.2820512820513,2499.6410256410254,23,True
