timestamp_s,perf_counter_s,frame_index,mean,max,p99,threshold,detected
0.030102863998763496,9183.244053285,0,16.245660807291667,106.0,26.0,136.75824175824175,0
0.0665155769984267,9183.280465998,1,16.246171875,108.0,26.0,136.75824175824175,0
0.09801429199978884,9183.311964713,2,16.2433984375,109.0,26.0,136.75824175824175,0
0.1300859009988926,9183.344036322,3,16.24587565104167,107.0,26.0,136.75824175824175,0
0.16242454399980488,9183.376374965,4,16.247568359375,109.0,26.0,136.75824175824175,0
0.1981535109989636,9183.412103932,5,16.2506640625,107.0,26.0,136.75824175824175,0
0.23026534499877016,9183.444215766,6,16.247180989583335,106.0,26.0,136.75824175824175,0
0.2623119759991823,9183.476262397,7,16.243929036458333,106.0,26.0,136.75824175824175,0
0.2979933520000486,9183.511943773,8,16.24189453125,106.0,26.0,136.75824175824175,0
0.3303723809985968,9183.544322802,9,16.238538411458332,104.0,26.0,136.75824175824175,0
0.3622716539994144,9183.576222075,10,16.238675130208332,108.0,26.0,136.75824175824175,0
0.39822546299910755,9183.612175884,11,16.242389322916665,114.0,26.0,136.75824175824175,0
0.4303623769992555,9183.644312798,12,16.23638671875,111.0,24.0,136.75824175824175,0
0.46208510999895225,9183.676035531,13,16.240677083333335,106.0,26.0,136.75824175824175,0
0.49822380899968266,9183.71217423,14,16.24074869791667,102.0,24.0,136.75824175824175,0
0.5302298599999631,9183.744180281,15,16.235966796875,106.0,24.0,136.75824175824175,0
0.5632212009986688,9183.777171622,16,16.234420572916665,106.0,24.0,136.75824175824175,0
0.5982086129988602,9183.812159034,17,16.231077473958333,103.0,24.0,136.75824175824175,0
0.630061754000053,9183.844012175,18,16.22255859375,104.0,24.0,136.75824175824175,0
0.6620758399985789,9183.876026261,19,16.224430338541666,107.0,24.0,136.75824175824175,0
0.6980652389993338,9183.91201566,20,16.223102213541665,109.0,24.0,136.75824175824175,0
0.7301155489985831,9183.94406597,21,16.220732421875,106.0,24.0,136.75824175824175,0
0.7620426079993194,9183.975993029,22,16.217994791666666,106.0,24.0,136.75824175824175,0
0.7940584749994741,9184.008008896,23,16.211328125,102.0,24.0,136.75824175824175,0
0.8300629409986868,9184.044013362,24,16.208486328125,107.0,24.0,136.75824175824175,0
0.8620847599995614,9184.076035181,25,16.210009765625,102.0,24.0,136.75824175824175,0
0.8940793609999673,9184.108029782,26,16.20693359375,106.0,23.0,136.75824175824175,0
0.9300087669998902,9184.143959188,27,16.204235026041665,105.0,23.0,136.75824175824175,0
0.9623201719987264,9184.176270593,28,16.202014973958335,114.0,23.0,136.75824175824175,0
0.9942147079982533,9184.208165129,29,16.197216796875,102.0,23.0,136.75824175824175,0
1.0302873149994412,9184.244237736,30,16.199635416666666,106.0,23.0,136.75824175824175,0
1.0622219919987401,9184.276172413,31,16.19818359375,105.0,23.0,136.75824175824175,0
1.0942144989985536,9184.30816492,32,16.1969921875,106.0,23.0,136.75824175824175,0
1.1301576449986896,9184.344108066,33,16.199928385416666,104.0,23.0,136.75824175824175,0
1.1622033159983403,9184.376153737,34,16.200784505208333,105.0,23.0,136.75824175824175,0
1.1941082809989894,9184.408058702,35,16.195319010416668,106.0,23.0,136.75824175824175,0
1.2302634799998486,9184.444213901,36,16.198795572916666,108.0,23.0,136.75824175824175,0
1.2620448579982622,9184.475995279,37,16.195511067708335,106.0,23.0,136.75824175824175,0
1.294067869999708,9184.508018291,38,16.200520833333332,102.0,23.0,136.75824175824175,0
1.326133642000059,9184.540084063,39,16.198232421875,103.0,23.0,136.75824175824175,0
1.362167054998281,9184.576117476,40,16.194205729166665,113.0,23.0,136.75824175824175,0
1.3940922749989113,9184.608042696,41,16.200634765625,102.0,23.0,136.75824175824175,0
1.4261221689994272,9184.64007259,42,16.195716145833334,103.0,23.0,136.75824175824175,0
1.4620652229987172,9184.676015644,43,16.197952473958335,108.0,23.0,136.75824175824175,0
1.49410073099898,9184.708051152,44,16.200686848958334,103.0,23.0,136.75824175824175,0
1.5261041389985621,9184.74005456,45,16.203229166666667,103.0,23.0,136.75824175824175,0
1.5621945909988426,9184.776145012,46,16.201223958333333,101.0,23.0,136.75824175824175,0
1.594169576999775,9184.808119998,47,16.20451171875,104.0,23.0,136.75824175824175,0
1.626150455998868,9184.840100877,48,16.196819661458335,109.0,23.0,136.75824175824175,0
1.6620906640000612,9184.876041085,49,16.198108723958335,109.0,23.0,136.75824175824175,0
1.6942416209985822,9184.908192042,50,16.201057942708335,105.0,23.0,136.75824175824175,0
1.7261416359997384,9184.940092057,51,16.200305989583335,107.0,23.0,136.75824175824175,0
1.7621168149998994,9184.976067236,52,16.200716145833333,105.0,23.0,136.75824175824175,0
1.7940589649988397,9185.008009386,53,16.19466796875,112.0,23.0,136.75824175824175,0
1.8261403809992771,9185.040090802,54,16.197096354166668,107.0,23.0,136.75824175824175,0
1.8625240530000156,9185.076474474,55,16.198076171875,108.0,23.0,136.75824175824175,0
1.894316098998388,9185.10826652,56,16.198678385416667,103.0,23.0,136.75824175824175,0
1.926025672999458,9185.139976094,57,16.199251302083333,100.0,24.0,136.75824175824175,0
1.9583387759994366,9185.172289197,58,16.201868489583333,108.0,24.0,136.75824175824175,0
1.9940262909985904,9185.207976712,59,16.201009114583332,105.0,24.0,136.75824175824175,0
2.0260934849993646,9185.240043906,60,16.201529947916665,112.0,24.0,136.75824175824175,0
2.05829156299842,9185.272241984,61,16.203727213541665,109.0,24.0,136.75824175824175,0
2.094022302999292,9185.307972724,62,16.20608072916667,112.0,24.0,136.75824175824175,0
2.1260357029987063,9185.339986124,63,16.202848307291667,103.0,24.0,136.75824175824175,0
2.1582789859985496,9185.372229407,64,16.208268229166666,108.0,24.0,136.75824175824175,0
2.1941043639999407,9185.408054785,65,16.208619791666667,108.0,24.0,136.75824175824175,0
2.2260235759986244,9185.439973997,66,16.21013671875,108.0,24.0,136.75824175824175,0
2.2580453969985683,9185.471995818,67,16.210198567708332,108.0,24.0,136.75824175824175,0
2.2942681229997106,9185.508218544,68,16.210035807291668,108.0,24.0,136.75824175824175,0
2.327290910998272,9185.541241332,69,16.216741536458333,109.0,24.0,136.75824175824175,0
2.358046513998488,9185.571996935,70,16.221412760416666,115.0,24.0,136.75824175824175,0
2.3941547669983265,9185.608105188,71,16.223460286458334,107.0,24.0,136.75824175824175,0
2.42604132499946,9185.639991746,72,16.228307291666667,106.0,24.0,136.75824175824175,0
2.458256336998602,9185.672206758,73,16.232809244791667,107.0,26.0,136.75824175824175,0
2.4902648469997075,9185.704215268,74,16.236295572916667,109.0,26.0,136.75824175824175,0
2.5260340139993787,9185.739984435,75,16.234794921875,109.0,26.0,136.75824175824175,0
2.5581906369989156,9185.772141058,76,16.238489583333333,106.0,26.0,136.75824175824175,0
2.5900872409984004,9185.804037662,77,16.2432421875,114.0,26.0,136.75824175824175,0
2.626090572999601,9185.840040994,78,16.244742838541665,106.0,26.0,136.75824175824175,0
2.6581702299990866,9185.872120651,79,16.245279947916668,113.0,26.0,136.75824175824175,0
2.6900237329991796,9185.903974154,80,16.253606770833333,107.0,26.0,136.75824175824175,0
2.7261407030000555,9185.940091124,81,16.251018880208335,106.0,26.0,136.75824175824175,0
2.7582544119995873,9185.972204833,82,16.255192057291666,109.0,26.0,136.75824175824175,0
2.7900749649998033,9186.004025386,83,16.255231119791667,111.0,26.0,136.75824175824175,0
2.8262149279998994,9186.040165349,84,16.258525390625,113.0,26.0,136.75824175824175,0
2.8581541619987547,9186.072104583,85,16.261002604166666,111.0,26.0,136.75824175824175,0
2.8901299339995603,9186.104080355,86,16.259762369791666,114.0,26.0,136.75824175824175,0
2.926125936999597,9186.140076358,87,16.261285807291667,112.0,26.0,136.75824175824175,0
2.958327977999943,9186.172278399,88,16.255817057291665,112.0,26.0,136.75824175824175,0
2.9900170949986205,9186.203967516,89,16.26015625,109.0,26.0,136.75824175824175,0
3.022252662000028,9186.236203083,90,16.263766276041668,109.0,26.0,136.75824175824175,0
3.0581597999989754,9186.272110221,91,16.261481119791668,117.0,26.0,136.75824175824175,0
3.0900391189989023,9186.30398954,92,16.256595052083334,106.0,26.0,136.75824175824175,0
3.1220156849994964,9186.335966106,93,16.256705729166665,107.0,26.0,136.75824175824175,0
3.1581312299986166,9186.372081651,94,16.253294270833333,105.0,26.0,136.75824175824175,0
3.1900417179986107,9186.403992139,95,16.251790364583332,114.0,26.0,136.75824175824175,0
3.2223115580000012,9186.436261979,96,16.249993489583332,111.0,26.0,136.75824175824175,0
3.2582245289995626,9186.47217495,97,16.25442057291667,103.0,26.0,136.75824175824175,0
3.290140243998394,9186.504090665,98,16.248994140625,105.0,26.0,136.75824175824175,0
3.32210334499905,9186.536053766,99,16.248818359375,114.0,26.0,136.75824175824175,0
3.358100815999933,9186.572051237,100,16.250452473958333,106.0,26.0,136.75824175824175,0
3.390097490999324,9186.604047912,101,16.249254557291668,111.0,26.0,136.75824175824175,0
3.422118511000008,9186.636068932,102,16.248968098958333,109.0,26.0,136.75824175824175,0
3.458235981999678,9186.672186403,103,16.244755859375,109.0,26.0,136.75824175824175,0
3.490265078999073,9186.7042155,104,16.247796223958332,111.0,26.0,136.75824175824175,0
3.5220301169993036,9186.735980538,105,16.244713541666666,107.0,26.0,136.75824175824175,0
3.5582428099987737,9186.772193231,106,16.235485026041665,103.0,24.0,136.75824175824175,0
3.590240940999138,9186.804191362,107,16.239677734375,105.0,24.0,136.75824175824175,0
3.6222655179990397,9186.836215939,108,16.235914713541668,105.0,24.0,136.75824175824175,0
3.6541364869990502,9186.868086908,109,16.236529947916665,107.0,24.0,136.75824175824175,0
3.690078554998763,9186.904028976,110,16.231080729166667,107.0,24.0,136.75824175824175,0
3.7220934519991715,9186.936043873,111,16.22990234375,104.0,24.0,136.75824175824175,0
3.75414506999914,9186.968095491,112,16.228662109375,105.0,24.0,136.75824175824175,0
3.7900232299998606,9187.003973651,113,16.2268359375,102.0,24.0,136.75824175824175,0
3.822038161999444,9187.035988583,114,16.224876302083334,108.0,24.0,136.75824175824175,0
3.854030012998919,9187.067980434,115,16.222161458333332,107.0,24.0,136.75824175824175,0
3.890040259999296,9187.103990681,116,16.223138020833332,108.0,24.0,136.75824175824175,0
3.9220561779984564,9187.136006599,117,16.219798177083334,104.0,24.0,136.75824175824175,0
3.954175482998835,9187.168125904,118,16.220735677083333,108.0,24.0,136.75824175824175,0
3.9901129539994145,9187.204063375,119,16.214267578125,109.0,24.0,136.75824175824175,0
4.02208434899876,9187.23603477,120,16.214612630208332,108.0,24.0,136.75824175824175,0
4.054178249998586,9187.268128671,121,16.21380533854167,108.0,24.0,136.75824175824175,0
4.090120210999885,9187.304070632,122,16.211848958333334,104.0,24.0,136.75824175824175,0
4.12223381900003,9187.33618424,123,16.205123697916665,103.0,23.0,136.75824175824175,0
4.154076148999593,9187.36802657,124,16.208785807291665,113.0,24.0,136.75824175824175,0
4.186123403998863,9187.400073825,125,16.207542317708334,102.0,23.0,136.75824175824175,0
4.2220674059990415,9187.436017827,126,16.204169921875,106.0,23.0,136.75824175824175,0
4.254224720998536,9187.468175142,127,16.203349609375,109.0,23.0,136.75824175824175,0
4.286228415998266,9187.500178837,128,16.204296875,105.0,23.0,136.75824175824175,0
4.322369402998447,9187.536319824,129,16.198929036458335,103.0,23.0,136.75824175824175,0
4.354226770999958,9187.568177192,130,16.201438802083334,108.0,23.0,136.75824175824175,0
4.3862536099986755,9187.600204031,131,16.19675130208333,107.0,23.0,136.75824175824175,0
4.422058638998351,9187.63600906,132,16.198551432291666,108.0,23.0,136.75824175824175,0
4.454100673998255,9187.668051095,133,16.202360026041667,111.0,23.0,136.75824175824175,0
4.486269176999485,9187.700219598,134,16.196295572916668,103.0,23.0,136.75824175824175,0
4.522223588999623,9187.73617401,135,16.198138020833333,109.0,23.0,136.75824175824175,0
4.554312203999871,9187.768262625,136,16.196663411458335,114.0,23.0,136.75824175824175,0
4.586382910998509,9187.800333332,137,16.199928385416666,108.0,23.0,136.75824175824175,0
4.6222201569999015,9187.836170578,138,16.199446614583334,106.0,23.0,136.75824175824175,0
4.65429221499835,9187.868242636,139,16.200882161458335,103.0,23.0,136.75824175824175,0
4.6860864859991125,9187.900036907,140,16.201744791666666,111.0,23.0,136.75824175824175,0
4.718158570000014,9187.932108991,141,16.203723958333335,102.0,23.0,136.75824175824175,0
4.754084519998287,9187.968034941,142,16.199212239583332,104.0,23.0,136.75824175824175,0
4.786057643999811,9188.000008065,143,16.203522135416666,104.0,23.0,136.75824175824175,0
4.818286415998955,9188.032236837,144,16.203352864583334,103.0,23.0,136.75824175824175,0
4.854016528999637,9188.06796695,145,16.201708984375,103.0,23.0,136.75824175824175,0
4.886147999999594,9188.100098421,146,16.203561197916667,108.0,23.0,136.75824175824175,0
4.918023401000028,9188.131973822,147,16.204957682291667,104.0,23.0,136.75824175824175,0
4.9543561749997025,9188.168306596,148,16.209716796875,112.0,24.0,136.75824175824175,0
4.986207898999055,9188.20015832,149,16.207799479166667,105.0,24.0,136.75824175824175,0
5.018042178999167,9188.2319926,150,16.214303385416667,106.0,24.0,136.75824175824175,0
5.054316882999046,9188.268267304,151,16.205768229166665,105.0,24.0,136.75824175824175,0
5.086375545999545,9188.300325967,152,16.216432291666667,105.0,24.0,136.75824175824175,0
5.118103358998269,9188.33205378,153,16.21724609375,109.0,24.0,136.75824175824175,0
5.154191222000009,9188.368141643,154,16.217122395833332,109.0,24.0,136.75824175824175,0
5.1862264559986215,9188.400176877,155,16.222861328125,106.0,24.0,136.75824175824175,0
5.2182610259988,9188.432211447,156,16.221448567708332,115.0,24.0,136.75824175824175,0
5.250275532998785,9188.464225954,157,16.223147786458334,112.0,24.0,136.75824175824175,0
5.286285877999035,9188.500236299,158,16.226826171875,113.0,24.0,136.75824175824175,0
5.318383695999728,9188.532334117,159,16.225289713541667,111.0,24.0,136.75824175824175,0
5.350134815998899,9188.564085237,160,16.22857747395833,106.0,24.0,136.75824175824175,0
5.386274445998424,9188.600224867,161,16.232955729166665,108.0,24.0,136.75824175824175,0
5.418101487999593,9188.632051909,162,16.229381510416665,115.0,24.0,136.75824175824175,0
5.450205182998616,9188.664155604,163,16.2314453125,109.0,24.0,136.75824175824175,0
5.486132161999194,9188.700082583,164,16.237294921875,111.0,26.0,136.75824175824175,0
5.518145092999475,9188.732095514,165,16.239521484375,106.0,26.0,136.75824175824175,0
5.550160690998382,9188.764111112,166,16.240061848958334,109.0,26.0,136.75824175824175,0
5.586203720999038,9188.800154142,167,16.243059895833333,108.0,26.0,136.75824175824175,0
5.6181762059986795,9188.832126627,168,16.243889973958332,109.0,26.0,136.75824175824175,0
5.650114273999861,9188.864064695,169,16.24505859375,106.0,26.0,136.75824175824175,0
5.68625806899945,9188.90020849,170,16.246842447916666,111.0,26.0,136.75824175824175,0
5.7182081429982645,9188.932158564,171,16.251764322916667,112.0,26.0,136.75824175824175,0
5.750217614999201,9188.964168036,172,16.252666015625,111.0,26.0,136.75824175824175,0
5.786130640999545,9189.000081062,173,16.25482421875,112.0,26.0,136.75824175824175,0
5.818224744998588,9189.032175166,174,16.252233072916667,112.0,26.0,136.75824175824175,0
5.850214090998634,9189.064164512,175,16.257086588541668,113.0,26.0,136.75824175824175,0
5.882049245999951,9189.095999667,176,16.25703125,111.0,26.0,136.75824175824175,0
5.918058848999863,9189.13200927,177,16.256090494791668,103.0,26.0,136.75824175824175,0
5.950137855999856,9189.164088277,178,16.254225260416668,109.0,26.0,136.75824175824175,0
5.982187652998618,9189.196138074,179,16.256106770833334,104.0,26.0,136.75824175824175,0
6.01804043699849,9189.231990858,180,16.254348958333335,111.0,26.0,136.75824175824175,0
6.050072568999894,9189.26402299,181,16.253056640625,109.0,26.0,136.75824175824175,0
6.082214041000043,9189.296164462,182,16.25458984375,105.0,26.0,136.75824175824175,0
6.118019314999401,9189.331969736,183,16.255208333333332,106.0,26.0,136.75824175824175,0
6.150313158999779,9189.36426358,184,16.254645182291668,111.0,26.0,136.75824175824175,0
6.182056042998738,9189.396006464,185,16.258466796875,113.0,26.0,136.75824175824175,0
6.218026631999237,9189.431977053,186,16.255061848958334,109.0,26.0,136.75824175824175,0
6.250049452999519,9189.463999874,187,16.254029947916667,112.0,26.0,136.75824175824175,0
6.282285000999764,9189.496235422,188,16.254934895833333,108.0,26.0,136.75824175824175,0
6.318247668999902,9189.53219809,189,16.254381510416668,113.0,26.0,136.75824175824175,0
6.350248273998659,9189.564198695,190,16.253258463541666,113.0,26.0,136.75824175824175,0
6.382369186998403,9189.596319608,191,16.257766927083335,106.0,26.0,136.75824175824175,0
6.414335444998869,9189.628285866,192,16.25372395833333,111.0,26.0,136.75824175824175,0
6.450289014999726,9189.664239436,193,16.252568359375,109.0,26.0,136.75824175824175,0
6.482154763998551,9189.696105185,194,16.24981770833333,106.0,26.0,136.75824175824175,0
6.514270075998866,9189.728220497,195,16.2503515625,104.0,26.0,136.75824175824175,0
6.550235778999195,9189.7641862,196,16.24606770833333,120.0,26.0,136.75824175824175,0
6.582099110999479,9189.796049532,197,16.247060546875,108.0,26.0,136.75824175824175,0
6.6144055769982515,9189.828355998,198,16.2466015625,109.0,26.0,136.75824175824175,0
6.650116313998296,9189.864066735,199,16.248248697916665,105.0,26.0,136.75824175824175,0
6.682275273999039,9189.896225695,200,16.244059244791668,111.0,26.0,136.75824175824175,0
6.714211348999015,9189.92816177,201,16.24102864583333,102.0,26.0,136.75824175824175,0
6.750320660999932,9189.964271082,202,16.235677083333332,104.0,26.0,136.75824175824175,0
6.782080743998449,9189.996031165,203,16.238186848958332,104.0,26.0,136.75824175824175,0
6.814037412999824,9190.027987834,204,16.235849609375,111.0,24.0,136.75824175824175,0
6.85025980699902,9190.064210228,205,16.23240234375,114.0,24.0,136.75824175824175,0
6.882048142999338,9190.095998564,206,16.231930338541666,108.0,24.0,136.75824175824175,0
6.914237841998329,9190.128188263,207,16.23287109375,103.0,24.0,136.75824175824175,0
6.946127177998278,9190.160077599,208,16.224514973958332,106.0,24.0,136.75824175824175,0
6.982120118998864,9190.19607054,209,16.227744140625,104.0,24.0,136.75824175824175,0
7.014172807999785,9190.228123229,210,16.225979817708332,105.0,24.0,136.75824175824175,0
7.046079942998404,9190.260030364,211,16.225162760416666,104.0,24.0,136.75824175824175,0
7.0820462349984155,9190.295996656,212,16.218736979166668,111.0,24.0,136.75824175824175,0
7.114127625000037,9190.328078046,213,16.220576171875,111.0,24.0,136.75824175824175,0
7.146110398998644,9190.36006082,214,16.220745442708335,105.0,24.0,136.75824175824175,0
7.182195615998353,9190.396146037,215,16.214801432291665,106.0,24.0,136.75824175824175,0
7.214187485998991,9190.428137907,216,16.218138020833333,107.0,24.0,136.75824175824175,0
7.246076241999617,9190.460026663,217,16.214039713541666,102.0,24.0,136.75824175824175,0
7.282292385998517,9190.496242807,218,16.20895833333333,106.0,24.0,136.75824175824175,0
7.314122808998945,9190.52807323,219,16.210833333333333,106.0,24.0,136.75824175824175,0
7.346113787998547,9190.560064209,220,16.208020833333332,105.0,24.0,136.75824175824175,0
7.38229124299869,9190.596241664,221,16.209830729166665,109.0,24.0,136.75824175824175,0
7.414264572998945,9190.628214994,222,16.204235026041665,105.0,24.0,136.75824175824175,0
7.446375313998942,9190.660325735,223,16.205094401041666,106.0,24.0,136.75824175824175,0
7.48228456599827,9190.696234987,224,16.203958333333333,106.0,23.0,136.75824175824175,0
7.514112525999735,9190.728062947,225,16.19952473958333,108.0,23.0,136.75824175824175,0
7.54613430399877,9190.760084725,226,16.200139973958333,105.0,23.0,136.75824175824175,0
7.57809977999932,9190.792050201,227,16.198619791666665,103.0,23.0,136.75824175824175,0
7.614189275998797,9190.828139697,228,16.198196614583335,109.0,23.0,136.75824175824175,0
7.64632697199886,9190.860277393,229,16.201142578125,103.0,23.0,136.75824175824175,0
7.6782371629997215,9190.892187584,230,16.19598307291667,106.0,23.0,136.75824175824175,0
7.714145795998775,9190.928096217,231,16.19695963541667,107.0,23.0,136.75824175824175,0
7.746122951999496,9190.960073373,232,16.195501302083333,105.0,23.0,136.75824175824175,0
7.778119925998908,9190.992070347,233,16.193232421875,104.0,23.0,136.75824175824175,0
7.814064371999848,9191.028014793,234,16.199029947916667,101.0,23.0,136.75824175824175,0
7.846135107998634,9191.060085529,235,16.194169921875,107.0,23.0,136.75824175824175,0
7.878152852999847,9191.092103274,236,16.194365234375,105.0,23.0,136.75824175824175,0
7.9143610859991895,9191.128311507,237,16.194469401041665,102.0,23.0,136.75824175824175,0
7.946366361999026,9191.160316783,238,16.198450520833333,102.0,23.0,136.75824175824175,0
7.978128692999235,9191.192079114,239,16.19988932291667,104.0,23.0,136.75824175824175,0
8.01425410199954,9191.228204523,240,16.195491536458334,113.0,23.0,136.75824175824175,0
8.046215610998843,9191.260166032,241,16.195426432291665,105.0,23.0,136.75824175824175,0
8.07824955399883,9191.292199975,242,16.197607421875,108.0,23.0,136.75824175824175,0
8.110522796998339,9191.324473218,243,16.195364583333333,106.0,23.0,136.75824175824175,0
8.146297964000041,9191.360248385,244,16.198720703125,105.0,23.0,136.75824175824175,0
8.178285629999664,9191.392236051,245,16.204899088541666,101.0,24.0,136.75824175824175,0
