index,t_us,t_ms,adc,led,phase,pulse_index
0,107,0.107,752,0,pre,-1
1,3969,3.969,647,0,pre,-1
2,17585,17.585,688,0,pre,-1
3,21237,21.237,625,0,pre,-1
4,24900,24.9,614,0,pre,-1
5,28547,28.547,621,0,pre,-1
6,37590,37.59,634,0,pre,-1
7,41246,41.246,955,1,pulse,0
8,47598,47.598,4095,1,pulse,0
9,57577,57.577,4095,1,pulse,0
10,61240,61.24,4095,1,pulse,0
11,67576,67.576,4095,1,pulse,0
12,77572,77.572,4095,1,pulse,0
13,81226,81.226,4095,0,gap,0
14,85105,85.105,2982,0,gap,0
15,97581,97.581,2802,0,gap,0
16,101325,101.325,2768,0,gap,0
17,105038,105.038,2743,0,gap,0
18,111551,111.551,2719,0,gap,0
19,115229,115.229,2681,0,gap,0
20,127590,127.59,2647,0,gap,0
21,131274,131.274,2636,0,gap,0
22,134970,134.97,2611,0,gap,0
23,147581,147.581,2582,0,gap,0
24,151298,151.298,2553,0,gap,0
25,154986,154.986,2545,0,gap,0
26,167576,167.576,2493,0,gap,0
27,171280,171.28,2495,0,gap,0
28,175008,175.008,2471,0,gap,0
29,187568,187.568,2448,0,gap,0
30,191306,191.306,2414,0,gap,0
31,195024,195.024,2401,0,gap,0
32,198773,198.773,2386,0,gap,0
33,207582,207.582,2354,0,gap,0
34,211337,211.337,2339,0,gap,0
35,217582,217.582,2309,0,gap,0
36,227590,227.59,2294,0,gap,0
37,231340,231.34,2283,0,gap,0
38,237589,237.589,2250,0,gap,0
39,247581,247.581,2244,0,gap,0
40,251357,251.357,2218,0,gap,0
41,255105,255.105,2205,0,gap,0
42,267594,267.594,2178,0,gap,0
43,271357,271.357,2173,0,gap,0
44,275136,275.136,2128,0,gap,0
45,287580,287.58,2112,0,gap,0
46,291374,291.374,2111,0,gap,0
47,295148,295.148,2090,0,gap,0
48,298955,298.955,2069,0,gap,0
49,307582,307.582,2032,0,gap,0
50,311394,311.394,2017,0,gap,0
51,317582,317.582,2020,0,gap,0
52,327590,327.59,1977,0,gap,0
53,331399,331.399,1979,0,gap,0
54,337589,337.589,1942,0,gap,0
55,347581,347.581,1917,0,gap,0
56,351413,351.413,1904,0,gap,0
57,355218,355.218,1889,0,gap,0
58,367593,367.593,1872,0,gap,0
59,371412,371.412,1856,0,gap,0
60,375247,375.247,1831,0,gap,0
61,387580,387.58,1821,0,gap,0
62,391470,391.47,1797,0,gap,0
63,395348,395.348,1776,0,gap,0
64,399261,399.261,1776,0,gap,0
65,407582,407.582,1747,0,gap,0
66,411498,411.498,1727,0,gap,0
67,417582,417.582,1718,0,gap,0
68,427590,427.59,1691,0,gap,0
69,431500,431.5,1680,0,gap,0
70,437588,437.588,1649,0,gap,0
71,447581,447.581,1637,0,gap,0
72,451517,451.517,1623,0,gap,0
73,455428,455.428,1602,0,gap,0
74,467593,467.593,1600,0,gap,0
75,471515,471.515,1584,0,gap,0
76,475452,475.452,1535,0,gap,0
77,487580,487.58,1535,0,gap,0
78,491536,491.536,1519,0,gap,0
79,495467,495.467,1507,0,gap,0
80,502225,502.225,1490,0,gap,0
81,505907,505.907,1478,0,gap,0
82,517589,517.589,1465,0,gap,0
83,521267,521.267,1434,0,gap,0
84,524963,524.963,1417,0,gap,0
85,537581,537.581,1402,0,gap,0
86,541295,541.295,1395,0,gap,0
87,544989,544.989,1376,0,gap,0
88,557572,557.572,1354,0,gap,0
89,561278,561.278,1346,0,gap,0
90,565009,565.009,1342,0,gap,0
91,568726,568.726,1303,0,gap,0
92,577590,577.59,1301,0,gap,0
93,581318,581.318,1296,0,gap,0
94,587590,587.59,1286,0,gap,0
95,597582,597.582,1264,0,gap,0
96,601344,601.344,1245,0,gap,0
97,607581,607.581,1238,0,gap,0
98,617589,617.589,1232,0,gap,0
99,621332,621.332,1200,0,gap,0
100,625091,625.091,1185,0,gap,0
101,637582,637.582,1191,0,gap,0
102,641356,641.356,1165,0,gap,0
103,645115,645.115,1156,0,gap,0
104,657589,657.589,1131,0,gap,0
105,661354,661.354,1121,0,gap,0
106,665139,665.139,1115,0,gap,0
107,677572,677.572,1098,0,gap,0
108,681368,681.368,1099,0,gap,0
109,685140,685.14,1075,0,gap,0
110,697576,697.576,1081,0,gap,0
111,701371,701.371,1046,0,gap,0
112,705182,705.182,1023,0,gap,0
113,717572,717.572,1053,0,gap,0
114,721389,721.389,1009,0,gap,0
115,725181,725.181,979,0,gap,0
116,737572,737.572,996,0,gap,0
117,741383,741.383,976,0,gap,0
118,745210,745.21,957,0,gap,0
119,749027,749.027,967,0,gap,0
120,757590,757.59,949,0,gap,0
121,761415,761.415,931,0,gap,0
122,767594,767.594,938,0,gap,0
123,777582,777.582,910,0,gap,0
124,781456,781.456,912,0,gap,0
125,787580,787.58,900,0,gap,0
126,797589,797.589,911,0,gap,0
127,801483,801.483,896,0,gap,0
128,805397,805.397,857,0,gap,0
129,817581,817.581,880,0,gap,0
130,821502,821.502,848,0,gap,0
131,825401,825.401,816,0,gap,0
132,837588,837.588,848,0,gap,0
133,841502,841.502,806,0,gap,0
134,845431,845.431,823,0,gap,0
135,849350,849.35,815,0,gap,0
136,857589,857.589,798,0,gap,0
137,861524,861.524,784,0,gap,0
138,867594,867.594,786,0,gap,0
139,877582,877.582,778,0,gap,0
140,881543,881.543,767,0,gap,0
141,887580,887.58,759,0,gap,0
142,897589,897.589,759,0,gap,0
