pulse_index,start_ms,end_ms,duration_ms,anchor_ms,peak_ms,peak_adc,mean_adc,baseline_adc,threshold_adc,sample_count,op598_detected
0,42.056,78.381,36.325,42.056,58.374,2635,2478.7874251497005,2417.3469611348173,2526.1734805674087,334,True
1,2222.292,2258.381,36.08899999999994,2222.292,2496.016,2494,2464.886120996441,2417.3469611348173,2455.6734805674087,281,True
2,4092.125,4128.377,36.25200000000041,4092.125,6192.143,2482,2393.6498422712934,2417.3469611348173,2449.6734805674087,317,True
3,6208.376,6235.872,27.496000000000095,6208.376,7308.384,2511,2469.5674846625766,2417.3469611348173,2464.1734805674087,326,True
4,8378.38,8405.978,27.597999999999956,8378.38,8378.38,2519,2474.9025157232704,2417.3469611348173,2468.1734805674087,318,True
5,10486.121,10522.223,36.10200000000077,10486.121,11228.385,2503,2464.0248447204967,2417.3469611348173,2460.1734805674087,322,True
6,12628.376,12656.152,27.77599999999984,12628.376,12628.376,2511,2460.8466453674123,2417.3469611348173,2464.1734805674087,313,True
7,14706.278,14742.281,36.00300000000061,14706.278,14762.384,2499,2465.6493055555557,2417.3469611348173,2458.1734805674087,288,True
8,16616.024,16652.193,36.16899999999805,16616.024,16655.992,2496,2464.7981072555203,2417.3469611348173,2456.6734805674087,317,True
9,18728.377,18756.027,27.649999999997817,18728.377,19762.399,2503,2463.9615384615386,2417.3469611348173,2460.1734805674087,312,True
10,20796.153,20832.218,36.06500000000233,20796.153,21428.378,2502,2467.257053291536,2417.3469611348173,2459.6734805674087,319,True
11,22928.385,22958.378,29.993000000002212,22928.385,23758.385,2498,2467.6677852348994,2417.3469611348173,2457.6734805674087,298,True
12,24912.225,24948.374,36.14900000000125,24912.225,24912.225,2512,2471.277397260274,2417.3469611348173,2464.6734805674087,292,True
13,26858.388,26892.378,33.9900000000016,26858.388,27558.385,2517,2475.4151624548736,2417.3469611348173,2467.1734805674087,277,True
14,28708.377,28738.381,30.004000000000815,28708.377,28748.374,2501,2466.678899082569,2417.3469611348173,2459.1734805674087,327,True
15,30882.353,30918.373,36.02000000000044,30882.353,30922.322,2494,2455.5625,2417.3469611348173,2455.6734805674087,288,True
16,32808.385,32836.002,27.61699999999837,32808.385,32848.382,2495,2457.6236559139784,2417.3469611348173,2456.1734805674087,279,True
