pulse_index,op598_anchor_ms,op598_start_ms,op598_end_ms,op598_peak_adc,op598_threshold_adc,anchor_perf_counter_s,nearest_frame_index,nearest_frame_dt_ms,matched_frame_index,matched_frame_dt_ms,window_frame_count,detected_frame_count,detected_in_window,matched_frame_detected,matched_frame_max,matched_frame_p99,matched_frame_threshold
0,46.744,42.937,79.275,4095,2511.0280257361464,174971.28793061498,69,6.189130013808608,70,38.16002202802338,6,2,True,True,254.0,16.0,38.811764705882354
1,2149.475,2145.599,2173.066,4095,2511.0280257361464,174973.390661615,132,11.687905003782362,133,47.54845498246141,6,1,True,True,254.0,16.0,38.811764705882354
2,4329.582,4325.616,4353.25,4095,2511.0280257361464,174975.570768615,197,7.354077999480069,198,43.41848898911849,6,2,True,True,254.0,16.0,38.811764705882354
3,6329.548,6325.599,6353.228,4095,2511.0280257361464,174977.570734615,257,15.643216000171378,258,51.61654998664744,6,1,True,True,254.0,16.0,38.811764705882354
4,8259.485,8255.616,8283.044,4095,2511.0280257361464,174979.50067161498,314,-6.454295973526314,316,61.60055901273154,6,1,True,True,254.0,16.0,38.811764705882354
5,10089.578,10085.607,10113.278,4095,2511.0280257361464,174981.330764615,369,7.642107986612245,370,39.55382399726659,6,2,True,True,254.0,16.0,38.811764705882354
6,11899.672,11895.607,11923.438,4095,2511.0280257361464,174983.140858615,423,1.3844050117768347,424,37.45760899619199,6,2,True,True,254.0,15.0,38.811764705882354
7,14063.277,14059.401,14095.612,4095,2511.0280257361464,174985.304463615,488,13.759758992819116,489,49.80656199040823,6,1,True,True,254.0,16.0,38.811764705882354
8,15913.479,15909.503,15945.612,4095,2511.0280257361464,174987.154665615,543,7.673541986150667,544,39.60982200806029,6,2,True,True,254.0,16.0,38.811764705882354
9,18085.62,18073.514,18109.516,4095,2511.0280257361464,174989.326806615,608,11.524475004989654,609,43.55894299806096,6,1,True,True,254.0,16.0,38.811764705882354
10,20209.707,20205.611,20233.507,4095,2511.0280257361464,174991.450893615,671,-4.521203984040767,673,63.51450801594183,6,1,True,True,254.0,16.0,38.811764705882354
11,22015.62,22005.595,22039.409,4095,2511.0280257361464,174993.25680661498,725,-2.4039879790507257,726,29.557996022049338,6,2,True,True,254.0,13.0,38.811764705882354
