pulse_index,start_ms,end_ms,duration_ms,anchor_ms,peak_ms,peak_adc,mean_adc,baseline_adc,threshold_adc,sample_count,op598_detected
0,40.727,77.056,36.329,40.727,47.066,4095,924.503125,910.1624283148931,2502.5812141574465,320,True
1,2098.592,2124.661,26.06899999999996,2107.067,2107.067,4095,888.3839009287925,910.1624283148931,2502.5812141574465,323,True
2,4207.062,4244.759,37.697000000000116,4217.057,4217.057,4095,908.0577507598784,910.1624283148931,2502.5812141574465,329,True
3,6344.976,6380.696,35.720000000000255,6357.066,6357.066,4095,948.7095709570957,910.1624283148931,2502.5812141574465,303,True
4,8367.048,8394.826,27.77799999999843,8367.048,8371.089,4095,1014.9754385964912,910.1624283148931,2502.5812141574465,285,True
5,10260.896,10297.057,36.16100000000006,10264.823,10264.823,4095,924.2019230769231,910.1624283148931,2502.5812141574465,312,True
6,12337.052,12364.631,27.578999999999724,12340.981,12340.981,4095,886.6193353474321,910.1624283148931,2502.5812141574465,331,True
7,14530.986,14567.049,36.0630000000001,14535.011,14535.011,4095,1030.9450549450548,910.1624283148931,2502.5812141574465,273,True
8,16347.052,16377.058,30.006000000001222,16353.957,16353.957,4095,909.0342679127726,910.1624283148931,2502.5812141574465,321,True
9,18477.062,18507.04,29.977999999999156,18480.949,18480.949,4095,977.0408163265306,910.1624283148931,2502.5812141574465,294,True
10,20425.064,20461.026,35.96200000000317,20437.057,20437.057,4095,972.445205479452,910.1624283148931,2502.5812141574465,292,True
11,22364.91,22400.954,36.04400000000169,22377.057,22377.057,4095,1017.5127272727273,910.1624283148931,2502.5812141574465,275,True
12,24197.052,24225.034,27.98199999999997,24201.191,24201.191,4095,928.3769968051118,910.1624283148931,2502.5812141574465,313,True
13,26275.145,26311.058,35.913000000000466,26287.057,26287.057,4095,936.0651465798046,910.1624283148931,2502.5812141574465,307,True
14,28315.126,28351.036,35.909999999999854,28327.065,28327.065,4095,908.1572327044025,910.1624283148931,2502.5812141574465,318,True
15,30437.052,30465.082,28.029999999998836,30441.209,30441.209,4095,977.8287671232877,910.1624283148931,2502.5812141574465,292,True
16,32377.052,32404.959,27.906999999999243,32381.134,32381.134,4095,897.7746913580247,910.1624283148931,2502.5812141574465,324,True
17,34527.052,34555.059,28.006999999997788,34531.201,34531.201,4095,882.4622356495469,910.1624283148931,2502.5812141574465,331,True
18,36722.154,36747.058,24.903999999994994,36727.045,36727.045,4095,1002.675,910.1624283148931,2502.5812141574465,280,True
19,38587.061,38614.953,27.891999999999825,38591.16,38591.16,4095,937.5916398713827,910.1624283148931,2502.5812141574465,311,True
20,40657.053,40684.963,27.910000000003492,40661.154,40661.154,4095,957.158940397351,910.1624283148931,2502.5812141574465,302,True
21,42667.054,42697.056,30.002000000000407,42671.108,42671.108,4095,919.1746031746031,910.1624283148931,2502.5812141574465,315,True
22,44755.003,44790.995,35.992000000005646,44767.058,44767.058,4095,989.6118881118881,910.1624283148931,2502.5812141574465,286,True
23,46661.191,46697.049,35.858000000000175,46665.429,46665.429,4095,916.6867088607595,910.1624283148931,2502.5812141574465,316,True
24,48767.048,48795.259,28.210999999995693,48771.297,48771.297,4095,1029.5912408759125,910.1624283148931,2502.5812141574465,274,True
25,50587.062,50617.048,29.986000000004424,50591.162,50591.162,4095,958.5418060200669,910.1624283148931,2502.5812141574465,299,True
26,52577.048,52607.058,30.00999999999476,52584.093,52584.093,4095,945.1245901639344,910.1624283148931,2502.5812141574465,305,True
27,54607.048,54635.315,28.266999999999825,54611.335,54611.335,4095,967.1409395973154,910.1624283148931,2502.5812141574465,298,True
28,56587.06,56615.236,28.175999999999476,56591.301,56591.301,4095,930.9073482428115,910.1624283148931,2502.5812141574465,313,True
29,58665.336,58701.151,35.81499999999505,58677.065,58677.065,4095,993.7359154929577,910.1624283148931,2502.5812141574465,284,True
30,60557.052,60591.029,33.97699999999895,60567.066,60567.066,4095,1020.0978260869565,910.1624283148931,2502.5812141574465,276,True
31,62395.33,62431.16,35.830000000001746,62407.065,62407.065,4095,1028.1355311355312,910.1624283148931,2502.5812141574465,273,True
32,64221.285,64257.049,35.763999999995576,64221.285,64225.626,4095,989.5586206896552,910.1624283148931,2502.5812141574465,290,True
33,66161.208,66197.049,35.84100000000035,66165.463,66165.463,4095,987.3114186851211,910.1624283148931,2502.5812141574465,289,True
34,68097.053,68131.07,34.0170000000071,68107.066,68107.066,4095,921.4715189873418,910.1624283148931,2502.5812141574465,316,True
35,70227.052,70255.123,28.071000000010827,70231.216,70231.216,4095,948.4389438943895,910.1624283148931,2502.5812141574465,303,True
36,72258.478,72285.026,26.547999999995227,72262.621,72262.621,4095,998.2846975088968,910.1624283148931,2502.5812141574465,281,True
